SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
21004154115,4,0,3,0,0,0,0,8,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,5,6,0,5,3,0,32,0,0,0,0,0,0,0,0,16,12,3,0,3,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,12,21,10,7,0,6,4,0,57
21004154116,16,11,3,0,0,0,0,29,6,0,3,0,0,0,0,14,8,4,0,0,0,0,0,11,32,14,8,0,5,0,0,59,0,0,0,0,0,0,0,0,52,27,15,4,11,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,4,3,0,0,5,0,14,55,30,17,5,9,5,0,123
21004154117,3,4,5,0,8,0,0,13,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,3,24,15,13,5,9,5,4,68,0,0,0,0,0,0,0,0,31,27,12,8,14,0,4,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,3,5,4,0,3,0,0,27,0,0,0,0,0,0,0,0,4,9,4,3,9,0,0,31,31,34,18,9,22,3,4,128
21004154118,0,4,0,0,0,0,0,5,5,6,0,3,5,0,0,16,6,0,0,0,0,4,0,6,12,6,11,4,11,3,3,41,0,0,0,0,0,0,0,0,15,18,11,4,8,5,7,65,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,5,0,0,0,0,4,0,0,5,0,5,4,0,0,4,0,11,0,0,0,0,0,0,0,0,0,6,5,0,5,6,3,24,17,21,15,7,12,10,8,94
21004154119,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,30,22,8,4,6,7,3,89,0,0,0,0,0,0,0,0,31,27,16,10,9,9,5,105,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,4,4,0,4,3,0,18,32,32,18,10,11,9,3,123
21004154120,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,9,23,19,3,9,5,0,0,56,0,0,0,0,0,0,0,0,31,26,5,6,5,0,0,71,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,9,0,4,5,0,0,14,0,0,0,0,0,0,0,0,9,6,0,4,4,0,0,24,35,34,6,7,11,0,3,98
21004154121,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,5,0,0,0,0,0,0,4,8,3,0,5,4,4,0,31,0,0,0,0,0,0,0,0,11,5,5,8,11,6,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,13,0,0,0,0,0,0,0,0,7,5,6,0,0,0,3,22,16,10,7,9,8,6,11,63
21004154122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,0,0,0,0,20,0,0,0,0,0,0,0,0,12,15,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,15,6,4,5,0,3,39
21004154123,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,6,7,7,4,7,55,0,0,0,0,0,0,0,0,17,17,6,11,10,4,7,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,17,15,10,11,13,4,7,72
21004154124,0,0,0,0,0,0,0,4,4,0,3,3,4,0,0,11,0,0,0,0,0,0,0,6,11,11,7,6,11,0,0,46,0,0,0,0,0,0,0,0,14,20,13,7,13,0,0,65,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,18,13,18,11,8,22,8,0,91
21004154125,4,3,3,0,0,0,0,8,0,4,0,0,0,0,0,4,0,0,0,0,6,0,0,3,8,26,14,9,17,13,8,104,0,0,0,0,0,0,0,0,11,36,17,15,17,19,14,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,17,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,19,17,38,24,15,19,16,14,147
21004154126,0,6,0,0,6,0,0,8,6,5,0,0,0,0,0,15,5,4,3,0,0,0,0,13,28,21,18,11,4,9,4,86,0,0,0,0,0,0,0,0,35,34,19,11,4,5,4,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,14,40,36,23,14,9,6,4,137
21005124201,14,15,7,0,10,6,4,62,0,0,5,0,0,0,0,3,7,0,0,0,0,0,0,8,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,18,16,13,4,10,9,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,22,16,10,4,10,5,4,86
21005124202,10,7,5,4,8,0,0,42,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,3,6,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,15,12,4,15,5,0,59,0,0,0,5,3,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,6,4,5,0,0,18,0,0,0,0,0,0,0,0,9,7,5,3,3,5,0,30,20,20,14,10,17,9,0,89
21005124203,5,9,9,9,13,7,5,48,9,0,0,0,0,0,0,11,4,0,0,0,0,0,0,4,6,0,0,5,0,4,0,19,0,4,0,0,0,0,0,4,16,21,10,11,12,5,6,80,4,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,4,4,0,0,0,18,0,3,0,0,0,0,0,3,6,10,3,7,3,0,0,34,26,31,13,15,17,5,6,113
21005124204,7,8,8,7,4,0,3,41,8,3,0,3,4,0,0,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,21,17,9,4,6,3,3,70,0,0,7,0,0,0,0,11,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,6,4,5,0,3,0,3,20,0,0,0,0,0,0,0,0,9,7,13,3,6,0,4,44,24,21,24,10,16,9,7,114
21005124205,43,32,10,8,6,0,3,104,0,5,5,0,8,0,0,23,4,0,0,0,0,0,0,11,5,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,56,46,18,12,15,3,3,150,0,3,6,4,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,3,0,0,0,20,0,0,5,0,3,0,0,6,11,4,8,5,11,0,5,44,66,47,29,17,26,0,3,196
21005124206,22,23,19,13,3,8,3,89,3,8,0,4,0,0,0,15,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,36,40,20,15,10,8,3,118,0,6,0,7,6,7,0,21,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,12,0,0,0,0,0,0,0,4,0,14,4,0,12,5,0,40,38,52,24,20,16,12,3,162
21005124207,32,18,5,9,8,6,0,83,0,7,4,3,3,0,0,19,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,41,29,10,12,9,9,0,107,3,0,3,0,6,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,5,0,3,3,6,20,41,29,8,13,14,10,5,125
21005124208,28,34,10,4,8,4,4,95,16,9,0,0,0,0,0,26,0,5,5,0,0,0,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,42,43,19,6,7,8,4,132,0,4,0,3,6,0,0,7,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,5,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,8,8,4,3,0,0,25,47,46,26,8,14,8,4,163
21005124209,29,13,8,0,3,0,0,66,3,3,0,3,0,0,0,11,3,5,3,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,35,23,14,4,6,3,4,95,8,3,0,0,0,0,0,14,0,5,0,0,0,0,0,5,0,0,0,0,4,0,0,9,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,10,13,4,5,5,0,0,34,46,34,16,8,18,3,0,128
21005124210,21,15,5,0,3,0,0,55,8,6,0,5,0,0,0,21,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,35,27,12,3,5,4,0,89,0,6,4,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,9,3,5,4,0,22,38,33,11,9,11,6,0,108
21005124211,25,22,12,9,5,0,0,65,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,16,9,7,0,0,73,4,0,0,0,0,0,3,9,0,0,4,0,0,0,0,4,5,0,0,0,0,0,0,5,4,4,0,0,4,0,0,13,0,0,0,0,0,0,0,0,8,5,3,5,4,0,3,24,34,28,16,13,6,0,3,102
21005124212,52,40,13,17,7,12,0,149,7,9,0,0,0,0,0,21,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,52,14,18,7,12,0,175,10,0,5,0,5,0,0,15,4,0,0,0,5,0,0,11,0,5,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,9,9,8,3,4,0,0,35,76,61,25,24,15,12,0,211
21005124213,40,37,22,8,10,4,4,126,9,4,0,0,0,0,0,14,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,4,52,46,27,10,10,4,8,152,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,18,60,46,26,11,12,11,6,169
21005124214,9,11,9,0,4,0,0,34,6,3,3,0,0,0,0,8,4,0,0,0,0,0,0,4,5,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,23,16,11,0,5,0,0,55,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,15,25,14,12,0,9,4,0,63
21005124215,28,20,3,8,6,3,4,70,7,0,4,0,0,0,0,12,0,0,0,0,0,0,0,4,3,10,7,0,3,0,3,31,0,0,0,0,0,0,0,3,38,29,14,8,13,10,7,117,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,9,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,13,6,0,0,5,0,35,47,41,16,4,16,12,6,147
21005124216,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,12,3,0,5,0,3,0,18
21005124217,5,11,0,0,0,6,0,32,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,5,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,14,7,0,0,6,0,41,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,4,0,3,3,0,0,19,16,19,9,3,5,6,0,58
21005124218,34,23,18,5,5,7,3,106,7,3,0,0,3,0,0,14,4,10,0,0,0,0,0,15,13,7,3,0,0,0,0,29,0,3,0,0,0,0,0,3,58,45,25,9,11,6,5,165,3,5,7,8,7,3,0,36,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,10,11,6,12,12,3,0,53,70,55,34,22,21,10,9,217
21005124219,5,6,6,0,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,3,12,9,7,5,4,6,0,40,12,8,6,4,3,4,0,38,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,8,7,11,10,0,0,42,0,0,0,0,0,0,0,0,24,15,21,10,14,4,0,87,35,24,23,17,15,7,0,123
21005124220,14,18,11,9,6,3,0,70,5,0,4,0,0,0,0,9,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,27,23,13,11,12,8,0,98,0,0,6,0,0,4,0,10,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,4,0,6,3,0,24,24,28,19,11,14,12,4,118
21005124221,8,16,6,6,9,4,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,19,10,5,6,4,5,65,3,5,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,24,19,25,13,9,10,9,5,81
21005124222,17,18,17,8,6,10,3,67,3,6,0,0,3,0,0,14,0,3,0,0,0,0,0,8,0,6,0,0,0,0,0,7,4,0,0,0,0,0,0,4,28,28,16,13,13,10,3,101,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,17,28,32,22,16,13,12,3,124
21005124223,14,18,9,4,0,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,9,4,0,0,3,49,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,12,15,15,10,6,5,4,3,57
21005124224,22,19,18,3,13,0,0,81,6,6,4,3,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,26,29,24,9,17,0,0,104,4,0,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,3,3,6,4,5,4,0,25,29,31,30,10,20,5,0,134
21005124225,16,17,14,10,3,5,5,65,20,14,6,0,0,0,0,46,3,7,6,0,0,0,0,21,4,5,3,5,4,5,0,27,5,0,3,0,0,0,0,10,55,47,30,13,13,6,5,161,0,5,0,0,0,0,0,11,0,0,5,0,0,0,0,5,0,3,0,0,0,4,0,7,0,3,0,0,4,0,0,15,0,0,0,0,0,0,0,0,4,14,8,0,9,4,0,42,56,63,33,22,19,8,4,202
21005124226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005124227,12,7,9,7,8,4,0,38,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,5,9,5,10,4,0,45,0,0,6,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,14,14,6,10,8,14,4,0,55
21005124301,10,16,4,10,6,7,6,61,5,0,0,6,5,0,0,12,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,8,6,3,0,0,0,0,0,10,22,23,9,16,10,9,0,89,0,3,0,3,3,0,4,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,11,4,3,28,22,26,13,16,20,10,5,120
21005124302,8,4,5,0,0,0,0,24,0,0,3,0,0,0,0,4,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,11,3,4,6,0,0,32,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,14,6,11,7,0,12,0,0,39
21005124303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005124304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005124305,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
21005124306,13,14,14,4,12,3,5,65,6,0,0,3,3,0,0,14,4,0,0,0,0,0,0,9,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,25,16,16,10,19,9,3,94,0,0,4,4,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,4,3,3,0,21,26,23,21,10,20,13,8,115
21005124307,3,9,10,11,4,13,0,49,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,15,12,4,13,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,15,15,4,13,0,63
21005124308,11,7,0,0,0,0,0,17,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,30,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,19,9,6,0,0,0,0,36
21005124309,5,10,13,0,10,0,0,44,10,3,0,0,0,0,0,22,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,33,16,11,4,10,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,16,15,3,10,3,0,87
21005124310,3,11,5,13,10,3,3,48,7,0,0,4,4,0,0,13,5,3,4,0,0,0,0,13,6,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,21,18,10,11,14,5,4,89,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,18,25,16,14,15,13,3,4,102
21005124311,9,12,5,8,3,0,0,33,0,3,4,0,0,0,0,10,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,22,7,5,3,0,0,56,4,3,0,0,3,0,0,9,0,4,0,3,0,3,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,9,3,0,5,3,0,26,23,29,11,12,5,3,3,83
21005124312,15,19,12,8,5,6,4,60,0,5,5,4,0,0,0,17,0,4,0,4,0,0,0,13,8,11,0,0,0,0,0,20,6,0,0,0,0,0,0,5,34,41,15,13,8,8,4,112,0,0,0,0,5,4,0,9,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,11,0,0,0,0,0,0,0,0,0,5,9,0,4,3,3,27,34,42,24,14,13,8,6,146
21005124313,11,8,6,3,12,5,4,49,0,0,4,0,0,0,0,11,0,3,0,0,0,0,0,4,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,17,17,6,6,13,4,4,69,0,0,0,0,8,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,12,19,14,10,6,22,4,4,79
21005124314,26,25,7,9,16,9,3,93,10,5,4,0,3,0,0,34,0,3,6,0,0,0,0,13,9,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,49,43,19,14,21,8,4,159,4,4,3,5,6,0,0,15,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,4,3,3,5,0,0,26,55,53,19,18,21,8,5,182
21005124315,4,17,3,3,4,4,0,40,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,9,21,13,4,11,4,0,56,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,17,15,23,14,7,11,3,6,77
21005124316,5,7,9,4,9,3,0,36,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,9,4,5,3,0,39,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,13,18,6,4,5,3,0,51
21005124317,16,16,12,10,10,4,3,70,11,12,5,0,5,0,0,24,0,0,0,4,0,0,0,4,9,11,0,0,0,0,0,24,0,0,0,0,0,0,0,0,33,34,17,12,12,3,5,125,0,3,0,0,0,6,0,15,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,6,3,3,3,3,0,28,41,44,21,14,17,8,4,148
21005124318,18,27,10,9,8,0,0,70,13,5,7,3,4,0,0,23,5,3,0,3,0,0,0,15,8,10,3,7,3,0,0,24,0,0,0,0,0,0,0,0,32,41,27,18,13,0,0,137,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,6,9,6,0,0,0,0,20,39,49,28,20,13,0,0,155
