SA1_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
10102100909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,5,0,0,0,7,0,3,0,0,7,3,7,4,0,12,11,4,5,0,18,8,5,5,0,13,5,8,4,0,18,13,7,0,0,18,5,4,0,0,9,6,4,0,0,6,0,3,0,0,4,4,0,0,0,7,3,0,3,0,5,0,0,0,0,0,65,52,25,0,139
10102100910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,4,3,5,0,14,8,7,0,0,9,6,4,0,0,13,9,5,0,0,13,11,8,0,3,22,6,5,4,0,14,0,4,0,0,3,0,4,0,0,9,0,0,0,0,5,3,0,0,0,5,0,0,0,0,0,52,43,23,6,123
10102100911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,3,3,0,0,0,3,4,8,0,0,7,0,4,0,0,8,5,3,0,0,7,3,5,7,0,16,4,5,0,0,16,5,6,0,0,13,5,3,0,0,10,3,5,0,0,5,0,7,0,0,8,0,0,0,0,0,32,49,20,4,103
10102100912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,6,0,4,0,5,6,0,4,4,7,0,0,11,3,4,3,0,14,6,5,0,0,6,5,4,0,0,4,8,4,0,0,13,0,3,0,0,5,0,0,0,0,0,34,29,17,0,78
10102100913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,5,3,0,0,0,5,4,0,3,0,6,5,4,0,0,5,3,0,4,0,14,0,3,0,0,3,6,8,3,0,24,7,10,0,0,17,5,8,0,0,10,0,9,0,0,11,16,29,7,0,47,3,8,0,0,9,0,0,0,0,0,70,71,27,3,171
10102100914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,5,3,0,0,4,0,5,0,0,5,4,0,0,0,7,6,0,0,0,6,5,4,3,0,12,8,0,0,0,13,0,9,4,0,10,6,0,0,0,7,4,7,0,0,12,9,12,0,0,20,3,5,4,0,7,0,0,0,0,0,49,47,21,4,120
10102100915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,6,0,0,0,0,6,0,4,3,0,12,5,3,5,0,12,6,3,0,0,10,5,8,0,0,18,14,9,0,4,27,15,7,0,0,29,0,6,6,3,8,6,3,0,0,7,4,11,0,0,22,0,3,3,0,4,0,0,0,0,0,72,64,23,9,169
10102100916,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,4,5,0,9,0,0,3,0,14,3,0,3,0,9,5,6,7,0,15,0,3,3,0,13,8,12,3,0,21,4,3,0,0,8,4,8,0,0,10,0,0,0,0,6,0,0,0,0,3,38,51,33,3,119
10102100917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,3,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,4,0,0,0,5,3,6,0,0,9,3,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,21,11,13,0,49
10102100918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,0,4,0,9,10,0,0,0,8,5,6,3,0,9,0,0,3,0,8,0,0,4,0,4,9,3,3,0,15,3,3,0,0,12,4,8,0,0,13,0,8,4,0,16,4,20,0,0,21,0,0,0,0,4,0,0,0,0,0,54,46,23,3,130
10102100919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,4,3,4,6,0,12,8,0,3,0,12,0,0,0,0,5,5,0,0,0,3,11,5,5,0,18,10,13,0,0,18,3,0,4,0,15,0,0,0,0,8,10,10,0,0,21,4,5,4,0,11,0,0,0,0,3,59,51,25,0,135
10102100920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,3,0,0,0,9,0,5,4,0,9,4,3,0,0,8,9,7,0,0,18,0,0,0,0,8,0,0,0,0,0,3,3,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,29,23,18,0,71
10102100921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,3,0,0,0,3,4,8,0,0,12,3,0,0,0,5,3,3,0,0,10,9,8,0,0,14,6,0,0,0,6,6,4,3,0,10,9,0,0,0,7,3,5,4,0,9,0,0,0,0,4,0,0,0,0,0,44,32,18,3,103
10102100923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,7,0,0,0,9,0,0,0,0,0,0,0,3,0,7,9,5,9,0,11,0,0,0,0,3,5,7,0,0,6,3,7,4,0,15,5,5,0,0,16,4,6,7,0,16,8,5,0,0,15,0,9,0,0,16,0,3,0,0,3,0,0,0,0,0,49,51,27,0,123
10102100924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
10102100925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,6,0,0,8,3,5,0,0,8,3,0,3,0,9,8,5,0,0,9,10,3,7,0,20,10,8,0,0,13,7,7,0,0,8,3,3,0,0,8,4,0,0,0,8,3,0,4,0,4,0,0,0,0,0,53,37,15,0,111
10102100926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,0,0,0,0,9,0,0,0,0,4,8,6,0,0,20,0,5,0,0,5,0,0,0,0,8,6,0,0,0,6,4,4,0,0,4,4,0,0,0,3,0,0,0,0,0,29,21,13,0,64
10102100927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,3,14,0,0,17,0,8,0,0,13,0,7,0,0,8,4,14,0,0,19,0,0,0,0,0,0,0,0,0,0,17,53,17,5,90
10102100928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,0,0,0,5,0,0,0,0,4,0,0,0,0,0,3,0,0,0,5,0,3,0,0,6,0,3,0,0,5,4,10,4,0,18,0,3,0,0,6,0,0,0,0,3,3,8,0,0,6,0,3,0,0,9,0,0,0,0,0,31,34,15,0,78
10102100929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,6,0,7,3,0,0,0,8,4,0,3,0,11,0,0,0,0,0,9,4,3,0,12,10,14,3,0,24,9,6,0,0,13,3,0,4,0,8,3,0,0,0,3,3,7,0,0,10,0,0,0,0,4,0,0,4,0,4,45,38,29,5,114
10102101001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,4,3,3,0,0,4,0,0,3,0,7,0,0,4,0,4,0,3,0,0,3,0,3,5,0,4,4,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,13,18,11,0,37
10102101002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,4,3,0,0,5,0,0,0,0,0,3,0,0,0,8,4,0,0,0,7,3,3,0,0,5,0,6,0,0,7,7,3,0,0,7,18,28,0,0,44,3,3,0,0,10,0,0,0,0,3,55,50,11,0,112
10102101003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,0,6,0,0,6,4,3,0,0,9,5,0,0,0,9,7,9,0,0,12,0,0,0,0,5,13,20,3,0,37,6,6,0,0,13,0,0,0,0,0,45,44,11,0,103
10102101004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,9,4,4,0,0,12,0,6,0,0,8,0,3,0,0,5,10,14,0,0,22,0,5,3,0,10,0,0,0,0,3,29,43,10,4,83
10102101006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,3,0,3,6,0,7,0,0,5,0,6,4,0,4,0,3,0,5,0,0,6,3,4,3,0,12,3,3,0,0,14,10,3,0,0,15,6,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,0,0,37,33,24,0,97
10102101007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,5,0,0,0,0,4,3,0,5,0,6,3,0,3,0,6,3,3,0,0,5,0,0,0,0,3,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,20,13,0,53
10102101008,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,3,0,3,0,0,5,0,3,0,0,0,0,3,3,0,3,0,12,0,0,0,0,4,8,0,5,0,13,3,4,0,0,6,3,7,0,0,8,5,11,10,0,18,11,11,0,0,20,3,3,0,0,10,4,0,0,0,8,5,8,0,0,12,0,0,0,0,4,0,0,0,0,0,54,39,33,6,131
10102101009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,5,0,0,6,5,0,3,0,5,3,0,0,0,7,4,5,0,0,12,7,4,0,0,12,0,4,0,0,10,0,5,0,0,9,4,3,0,0,10,7,13,0,0,21,0,0,0,0,3,0,0,0,0,0,40,38,22,0,106
10102101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,11,0,0,4,0,9,5,0,5,0,6,4,0,5,0,14,0,4,5,0,13,7,12,0,0,12,3,9,0,0,16,5,5,0,0,10,0,4,0,0,8,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,33,38,22,0,97
10102101011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102101012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,13,3,0,26
10102101013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
10102101014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,6,0,0,0,6,10,0,0,0,8,0,0,0,0,4,0,3,0,0,3,4,8,0,0,16,0,0,0,0,6,0,0,0,0,3,27,13,7,0,53
10102101015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,6,0,0,9,6,10,7,0,15,11,7,0,0,15,0,3,0,0,10,3,3,0,0,9,16,10,0,0,34,3,5,6,0,11,8,3,0,0,13,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,65,50,18,12,139
10102101016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,5,0,0,0,0,4,3,0,0,0,4,3,4,0,0,6,3,5,0,0,15,5,3,0,0,15,3,18,0,0,26,0,9,0,0,13,4,24,0,0,25,0,9,4,0,4,0,0,0,0,0,46,71,12,3,130
10102101017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,5,0,3,7,0,0,0,0,0,0,0,0,0,3,3,3,0,0,12,5,7,6,0,27,7,8,3,0,21,10,3,0,0,15,8,0,0,0,13,4,4,0,0,14,6,3,0,0,5,0,0,0,0,0,62,39,20,7,122
10102101201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,4,0,0,6,0,5,0,0,5,6,0,3,0,6,5,9,0,0,11,6,13,0,0,21,0,0,0,0,0,0,0,0,0,0,22,28,10,0,58
10102101202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,4,0,0,0,0,4,4,0,0,0,11,0,10,0,0,6,10,29,0,0,42,3,0,0,0,3,0,0,0,0,0,24,46,4,0,75
10102101203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,5,6,0,0,6,8,7,0,0,14,5,3,3,0,11,0,15,0,0,17,0,11,0,0,10,16,63,0,0,76,0,5,0,0,5,0,5,0,0,5,36,107,15,0,159
10102101204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,9,0,0,10,0,6,0,0,3,0,6,0,0,11,14,51,0,0,60,0,0,0,0,5,0,0,0,0,4,18,75,3,0,104
10102101205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,0,6,4,0,0,0,6,3,8,0,0,10,12,37,0,0,49,3,8,0,0,10,0,0,0,0,0,28,55,5,0,93
10102101206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,8,3,0,0,4,0,0,3,0,8,0,5,0,0,0,12,54,0,0,69,7,3,0,0,11,0,0,0,0,4,41,63,8,0,119
10102101207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,3,0,0,4,0,0,3,0,4,0,3,0,0,5,4,9,0,0,19,0,0,0,0,0,0,0,0,0,0,23,24,10,0,62
10102101208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,3,0,3,0,8,7,0,0,0,5,4,0,4,0,7,3,0,0,0,3,0,3,0,0,4,7,10,0,0,12,4,4,0,0,14,10,13,0,0,21,3,6,0,0,14,5,12,0,0,15,0,0,0,0,5,0,0,0,0,3,51,46,17,0,120
10102101209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,0,0,4,0,0,0,0,3,11,14,8,0,28,3,13,4,0,20,8,21,5,0,24,3,18,0,0,20,12,67,0,0,85,0,8,0,0,18,0,0,0,0,5,49,150,23,0,217
10102101210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,4,4,0,0,10,0,4,3,0,17,10,11,0,0,17,4,10,0,0,13,4,0,4,0,6,8,27,3,0,38,0,9,0,0,7,0,0,0,0,0,38,67,16,0,124
10102101211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,8,7,0,0,16,7,3,0,0,12,7,10,0,0,22,4,13,3,0,13,9,76,4,0,89,0,4,0,0,4,0,0,0,0,0,43,113,24,0,172
10102101212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,11,5,12,0,0,16,3,10,0,0,18,4,8,0,0,13,9,17,0,0,28,0,0,0,0,0,0,0,0,0,4,26,57,13,0,99
10102101213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,3,0,0,0,4,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,3,3,0,0,9,3,10,0,0,19,5,12,0,0,19,4,6,0,0,7,20,43,0,0,63,0,5,0,0,12,0,0,0,0,0,58,79,13,4,153
10102101214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5,0,0,0,7,6,0,0,0,6,0,0,0,0,0,0,0,0,0,9,5,8,0,0,11,0,5,0,0,8,3,14,3,0,17,7,7,0,0,12,6,55,4,0,65,5,9,0,0,14,0,0,0,0,0,56,88,12,0,154
10102101215,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,4,5,0,12,3,0,0,0,8,8,5,7,0,17,0,9,6,0,10,0,3,0,0,10,3,4,0,0,10,12,33,4,0,52,3,0,4,0,6,0,4,0,0,4,52,64,26,0,146
10102101216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,0,0,0,0,0,3,0,0,0,4,8,3,0,0,11,0,8,0,0,7,3,11,0,0,18,0,9,0,0,9,7,21,0,0,31,0,0,3,0,5,0,0,0,0,0,28,54,11,0,99
10102101217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,10,0,0,13
10102101218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,6,9,0,0,0,7,0,0,3,0,11,9,5,0,0,14,5,10,0,0,21,9,10,6,0,14,5,6,0,0,13,4,8,0,0,12,6,28,4,0,29,0,0,0,0,6,0,0,0,0,4,44,69,23,0,139
10102101219,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,0,0,0,5,0,7,7,4,4,0,16,3,0,3,0,6,5,0,4,0,9,13,7,9,0,39,10,9,0,0,17,3,3,3,0,14,3,3,0,0,11,5,15,0,0,19,4,3,0,0,10,0,0,0,0,0,64,52,36,0,155
10102101220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,3,4,0,3,0,3,3,0,8,0,11,0,0,0,0,3,5,7,0,0,11,3,6,0,0,17,6,9,7,0,14,0,4,5,0,8,3,12,3,0,15,3,12,0,0,17,4,7,3,0,8,3,0,0,0,3,45,59,30,0,140
10102101221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,6,0,13,3,0,17,0,3,0,0,9,0,12,0,0,16,0,6,0,0,9,9,8,0,0,15,0,5,4,0,5,0,0,0,0,0,16,55,15,3,89
10102101222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,3,0,5,0,0,3,0,5,3,5,0,0,7,5,10,0,0,17,9,14,0,0,24,0,9,0,0,8,0,9,0,0,18,13,34,4,0,39,0,4,0,0,11,0,0,0,0,0,50,90,14,0,151
10102101223,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4,4,4,0,0,4,0,0,5,0,4,3,0,3,0,9,4,3,3,0,12,4,11,4,0,19,9,10,3,0,18,5,14,4,0,18,3,4,0,0,11,5,30,0,0,35,5,7,0,0,9,0,0,0,0,0,48,82,31,0,161
10102101224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,3,0,6,5,0,6,0,9,4,3,0,0,9,8,10,0,0,14,5,9,0,0,11,19,60,4,0,82,0,7,0,0,13,0,0,0,0,0,42,97,19,0,156
