SUA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
1036,3,0,0,3,4,3,0,6,3,60,6,96,0,0,0,0,0,0,0,0,0,12,0,19,0,0,0,0,0,6,0,9,4,19,0,46,0,0,0,0,0,4,0,6,0,20,0,37,3,0,0,3,0,0,0,14,0,74,0,107,0,0,0,0,0,6,3,36,13,90,0,155,0,15,8,14,0,26,6,76,24,225,0,402,3,32,5,14,4,82,10,123,43,213,3,528,13,52,10,62,15,238,31,173,83,348,8,1035,34,143,35,232,76,358,62,233,74,375,3,1621,63,135,35,329,94,369,58,193,53,308,4,1643,116,153,42,478,144,430,78,161,64,275,12,1937,575,376,94,1519,438,936,182,286,127,433,7,4980,837,321,87,1868,505,556,197,193,50,230,9,4852,984,212,63,1789,442,474,136,122,45,140,5,4417,1007,126,55,1131,319,268,64,62,28,69,4,3135,3220,240,78,2616,612,886,139,139
2000,47,8,11,17,5,20,4,9,12,130,7,265,11,5,0,9,0,7,0,11,4,31,0,91,7,0,0,16,0,13,0,30,9,50,0,137,9,6,3,8,6,17,0,23,8,45,0,112,30,9,7,26,4,22,3,46,11,128,4,287,20,32,6,42,9,64,7,100,17,147,0,444,65,71,11,114,14,136,17,205,31,396,7,1074,119,129,26,198,33,342,31,290,52,458,17,1700,166,272,37,527,73,744,65,417,117,701,20,3148,345,412,70,1388,203,1112,114,448,144,650,26,4914,345,348,75,1718,236,1124,121,310,98,447,22,4845,665,386,94,2119,281,948,122,249,87,328,15,5303,2096,693,156,4784,688,1580,234,409,145,459,36,11286,2248,536,134,4033,596,676,190,219,81,223,26,8957,2107,284,94,2884,415,575,126,120,46,112,13,6769,1653,162,67,1622,296,233,85,55,22,64,4,4264,3893,296,109,3130,501,907,137,139
2001,0,0,0,0,0,4,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,5,0,7,0,5,0,4,0,20,0,6,0,5,0,15,0,4,4,10,0,49,0,9,0,9,0,30,0,14,5,22,0,93,6,19,0,29,7,76,5,14,4,10,0,171,4,3,3,53,11,60,4,16,7,20,0,187,19,3,0,75,7,46,0,9,3,5,0,181,92,21,9,182,40,103,8,22,3,18,0,507,111,16,5,203,31,43,7,11,4,19,0,441,106,11,9,145,37,53,6,0,6,6,0,372,105,3,4,117,21,9,0,3,0,7,0,275,272,11,8,156,28,74,5,8
2002,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,6,0,10,0,16,0,0,0,6,0,17,0,3,0,16,0,38,0,7,0,6,0,23,3,14,4,19,0,80,6,8,0,40,6,36,0,20,0,17,0,140,7,8,0,58,5,26,0,6,0,12,0,121,16,6,0,41,3,25,0,10,0,9,0,118,48,25,5,108,17,26,7,11,4,13,0,262,58,12,0,89,7,11,5,5,3,3,0,204,42,5,4,64,0,7,0,6,0,0,0,132,21,3,0,31,3,4,0,0,0,0,0,66,55,0,3,39,7,12,3,0
2003,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,9,0,4,0,0,0,0,0,3,0,7,0,14,0,0,0,0,0,5,0,7,0,15,0,32,0,0,0,0,0,6,0,15,0,19,0,43,6,6,0,9,3,25,0,30,7,64,0,144,3,19,0,20,3,36,3,62,10,73,0,230,13,34,0,47,15,132,5,73,18,113,6,451,25,61,3,191,24,199,21,87,21,97,3,733,32,55,5,245,38,198,9,62,11,67,0,726,57,67,9,312,43,184,14,53,17,51,0,803,283,112,7,737,86,328,33,72,11,77,0,1757,390,91,23,717,104,127,28,34,6,32,5,1553,376,43,8,631,91,125,25,20,4,28,0,1352,341,30,9,313,49,41,14,11,10,13,4,830,804,52,20,722,113,193,11,26
2004,3,0,0,0,0,6,0,3,0,9,0,26,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,8,0,12,0,6,0,0,0,0,0,0,0,12,0,25,0,0,0,0,0,10,0,13,0,26,0,53,0,6,0,4,0,22,0,38,7,54,0,134,0,22,3,15,5,58,0,46,12,77,4,249,7,41,5,42,3,123,4,78,7,91,0,397,23,65,3,156,26,182,11,87,13,112,3,682,26,39,3,230,30,174,10,46,15,59,0,639,87,63,7,290,54,161,7,42,11,49,3,777,346,113,22,745,87,300,34,63,32,66,4,1810,376,84,17,720,91,115,30,37,7,38,0,1511,345,57,18,559,88,110,28,16,11,22,0,1254,296,31,4,292,53,40,19,12,0,13,0,759,628,41,14,544,71,150,20,17
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,7,0,4,0,16,0,3,0,0,0,4,0,6,0,6,0,21,0,11,0,5,0,7,0,7,0,11,0,34,3,7,0,12,5,11,4,15,0,3,3,68,6,10,0,31,0,7,4,5,0,9,0,71,4,16,0,26,0,3,3,4,0,0,0,69,23,26,5,61,4,24,8,8,0,4,0,153,21,23,0,63,6,16,10,5,0,0,0,141,13,15,0,44,5,10,0,0,0,4,0,92,13,0,0,24,4,4,0,6,4,0,0,53,32,8,0,45,3,18,6,4
2006,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,8,0,7,0,17,0,0,0,0,0,7,0,0,0,0,0,18,0,5,0,5,0,20,0,7,5,12,0,54,3,6,0,36,6,23,5,10,0,5,0,96,3,4,0,45,3,29,3,0,0,0,0,99,12,7,0,40,4,14,0,4,3,12,0,99,45,11,0,119,14,13,6,5,0,12,0,230,37,9,0,92,12,7,4,0,0,3,0,168,44,3,5,48,6,14,3,3,0,3,0,117,28,4,0,24,5,6,0,0,0,0,0,65,61,0,4,45,4,8,0,0
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,5,0,6,3,7,0,14,0,3,0,4,0,4,3,3,0,3,0,30,4,8,0,14,0,19,0,13,3,17,0,71,9,8,0,42,0,31,5,12,3,22,0,139,12,13,4,51,12,26,0,10,8,10,0,127,25,15,3,64,4,31,0,5,3,13,4,168,71,23,8,166,23,40,10,5,3,12,0,373,79,11,0,148,25,22,6,6,7,3,0,298,84,10,0,114,8,16,0,3,0,7,0,251,84,7,0,56,18,3,3,0,0,0,0,173,123,12,0,125,16,27,0,3
2008,8,0,0,10,0,6,0,0,0,67,0,99,0,0,0,0,0,3,0,3,4,14,0,23,0,0,0,4,0,3,0,9,4,23,0,45,0,0,0,0,0,0,0,9,5,23,0,33,0,0,0,3,0,11,3,15,5,50,0,86,8,12,0,3,0,24,0,37,4,61,0,155,0,8,0,18,3,48,7,65,10,145,0,305,6,32,0,35,12,130,6,115,21,150,3,502,19,69,3,99,14,279,11,192,28,261,9,985,35,168,16,343,58,428,42,189,33,248,6,1554,58,156,9,557,72,422,35,158,30,170,4,1682,150,130,25,662,108,421,43,109,28,154,8,1838,677,319,57,2021,267,949,89,198,55,257,4,4900,838,251,45,2196,289,403,100,118,25,114,4,4387,987,188,37,1942,282,403,74,79,22,78,10,4106,926,96,32,1102,171,170,46,39,6,46,0,2637,2592,209,62,2520,406,770,79,106
2009,0,0,0,3,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,13,0,0,0,0,4,0,0,0,0,3,0,9,4,0,0,6,0,3,0,6,0,6,0,22,3,9,0,8,0,16,0,19,3,3,0,59,5,9,0,25,0,17,0,9,3,11,0,74,6,6,0,20,8,24,0,12,0,10,0,89,14,17,0,55,12,30,3,15,0,4,0,150,47,23,3,133,23,85,8,16,5,23,0,364,63,17,0,204,27,33,3,5,4,13,0,383,90,9,3,195,25,45,10,6,4,5,0,393,113,15,3,135,16,21,6,10,3,4,0,319,419,36,10,330,55,113,9,15
2010,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,6,0,3,0,12,0,0,0,3,3,11,0,5,0,9,0,40,0,0,0,11,0,25,0,14,0,14,0,72,6,10,0,45,12,25,4,13,7,14,4,130,8,8,0,53,7,18,3,3,4,11,0,119,13,6,0,76,8,28,4,7,0,10,0,149,65,21,5,139,18,27,5,12,0,5,0,295,84,11,0,129,12,17,0,0,0,3,0,259,71,8,0,90,6,12,0,5,0,0,0,194,45,7,0,37,9,5,0,0,0,0,0,107,77,5,4,61,3,15,9,4
2011,120,45,47,95,23,171,15,138,115,2612,52,3440,23,21,4,38,10,61,0,124,32,497,8,811,17,44,10,40,11,83,10,284,85,841,9,1423,7,31,3,28,5,91,3,362,43,709,17,1288,42,106,15,54,15,184,13,640,115,1870,30,3087,48,162,17,124,18,591,37,1334,213,1994,47,4578,128,482,41,309,48,1566,93,2364,401,3737,72,9234,213,866,86,718,136,3941,173,3126,542,4046,111,13963,470,1748,154,1801,283,7610,337,4033,791,5715,147,23082,1311,2956,248,5879,769,9873,585,4181,831,5533,174,32349,1706,2367,250,7649,1000,9893,530,3160,720,4266,148,31692,3492,2467,262,9815,1278,9360,613,2422,585,3602,118,34010,14099,4915,721,25714,3792,19459,1295,4179,991,6085,215,81466,17079,3716,667,28013,4198,8262,1060,2559,575,3431,135,69679,17973,2594,543,24064,3665,8696,842,1700,441,2281,90,62894,16697,1623,386,15512,2754,3614,547,967,224,1156,78,43557,63513,4040,1064,47567,7930,19746,1329,2600
2012,0,0,0,4,0,0,0,0,0,19,0,23,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,3,0,10,0,14,0,0,0,0,0,0,0,0,0,14,0,25,0,5,0,4,0,0,0,17,0,20,0,49,0,7,0,3,0,18,0,20,8,38,0,92,0,12,0,6,0,29,3,26,4,45,0,125,17,15,6,36,5,76,3,27,9,72,0,270,19,29,9,90,13,95,10,27,10,58,5,361,36,20,10,114,20,101,11,27,4,30,0,374,58,26,0,164,23,72,7,15,7,33,5,411,212,45,6,338,40,108,18,23,10,42,0,850,189,29,13,262,54,65,10,14,4,15,0,660,205,23,3,193,27,35,8,9,0,12,0,512,182,9,3,104,12,17,4,4,0,7,0,343,304,14,6,188,18,51,3,6
2013,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,4,0,10,0,10,3,4,0,4,0,6,0,9,0,19,0,44,0,5,0,4,4,12,0,15,0,23,0,67,4,9,0,6,0,25,3,18,3,30,0,107,3,3,0,34,6,27,0,22,3,32,4,142,9,14,0,47,8,33,3,8,3,22,0,146,16,9,4,64,10,28,5,9,5,13,0,162,43,8,5,133,24,58,4,16,3,12,0,320,61,19,4,113,15,12,0,8,0,6,0,244,50,9,4,88,4,19,0,3,0,4,0,191,29,3,0,47,4,10,0,0,0,6,0,99,98,3,0,98,10,32,0,3
2014,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,20,0,0,0,6,0,3,0,4,0,7,0,16,0,4,0,6,0,19,0,9,0,14,0,63,0,7,0,28,5,23,0,8,0,11,0,84,4,11,0,24,5,12,5,11,0,7,0,67,5,10,0,29,4,22,3,0,0,12,0,84,25,3,0,69,14,29,10,3,5,6,0,175,22,4,0,67,10,12,4,0,0,4,0,130,30,0,5,46,4,7,4,0,0,0,0,95,18,4,0,20,0,0,0,0,0,0,0,50,44,3,0,31,7,9,0,0
2015,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,6,0,9,0,0,0,0,0,0,0,3,0,13,0,16,0,0,0,0,0,5,0,15,0,18,0,39,0,13,0,4,0,11,0,11,0,15,0,59,3,9,0,20,0,26,0,8,0,14,0,95,4,3,0,26,6,25,3,7,0,9,0,88,13,13,5,45,4,21,0,6,0,6,0,105,39,14,0,88,11,54,9,7,4,11,0,233,37,7,3,89,11,13,6,0,0,3,0,168,57,5,0,83,7,18,3,4,0,4,0,177,46,0,0,47,4,5,0,0,0,0,0,106,89,9,0,92,5,30,0,4
2016,0,0,0,0,0,0,0,0,0,42,0,50,0,0,0,0,0,3,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,4,38,0,38,0,0,0,0,0,10,0,17,0,27,0,54,3,3,0,7,0,16,0,25,0,81,0,133,0,9,0,10,0,40,0,33,0,64,0,166,4,14,0,21,4,90,3,37,8,74,3,258,19,28,6,98,14,107,4,51,15,57,5,404,40,38,4,147,18,94,9,20,4,60,4,433,72,36,4,150,14,81,11,22,3,32,4,425,204,51,9,348,53,120,19,30,12,45,7,895,213,37,9,292,39,49,13,24,4,26,0,708,159,15,3,243,31,47,11,11,8,11,0,544,141,14,0,112,9,15,5,3,0,3,0,308,314,13,9,228,26,59,9,13
2017,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,5,0,0,0,7,0,8,0,3,0,3,0,17,0,4,0,4,0,30,0,7,0,6,0,9,0,3,0,11,0,40,5,4,3,28,3,19,0,8,6,15,0,93,8,0,0,34,10,16,4,6,0,4,0,82,20,6,0,30,0,18,4,0,0,3,0,89,51,8,5,102,14,27,3,5,0,5,0,218,44,0,0,74,18,12,0,9,0,4,0,167,39,0,0,31,0,11,0,0,0,0,0,91,27,0,0,24,0,6,0,0,0,0,0,59,48,4,0,52,0,17,0,0
2018,0,0,0,0,0,4,0,0,0,20,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,13,0,16,0,0,0,4,0,0,0,9,5,9,0,30,0,0,0,0,0,8,0,18,4,39,0,68,0,7,0,5,3,21,0,29,3,41,0,112,6,7,0,16,4,42,3,31,4,53,0,168,6,14,0,48,8,67,3,37,7,51,0,262,11,21,0,72,15,63,9,24,0,27,4,242,24,17,4,99,12,66,6,20,0,23,0,271,117,33,5,263,40,111,9,14,19,26,0,642,116,28,4,290,40,48,5,11,5,11,3,556,111,6,3,194,45,40,4,7,0,8,0,429,93,7,3,91,11,10,0,0,3,6,0,240,272,11,0,210,45,70,13,16
2019,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,8,0,5,0,0,0,4,0,0,3,7,0,19,0,0,0,4,0,3,0,3,0,16,0,29,0,0,0,12,0,18,4,10,6,18,0,71,3,12,4,40,4,24,5,11,3,24,0,130,18,6,0,59,7,32,0,9,5,11,0,146,13,7,0,56,4,30,3,13,0,7,0,137,93,19,4,145,22,34,7,11,0,11,0,351,81,17,3,116,15,14,8,4,3,4,0,273,76,7,3,76,6,14,3,4,0,3,0,194,51,7,0,41,9,8,4,0,0,0,0,106,93,10,0,74,17,14,7,0
2020,3,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,0,0,6,0,12,0,0,0,4,0,4,0,8,3,11,0,29,0,5,0,3,0,6,0,6,3,16,0,48,0,6,3,18,0,27,0,19,3,28,0,105,4,7,0,22,0,43,4,33,7,35,3,173,16,23,4,70,9,87,6,25,6,32,0,273,17,19,0,97,21,93,6,23,10,29,0,325,35,36,4,153,18,91,3,26,4,22,0,403,131,46,8,349,54,165,17,31,13,39,4,852,147,34,6,322,62,42,16,9,3,9,0,653,151,20,12,216,40,52,11,11,4,9,0,541,98,9,3,123,12,19,3,3,0,4,3,276,262,25,7,254,39,64,6,6
2021,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,14,4,30,0,3,0,5,0,20,0,12,0,14,0,48,0,10,0,11,3,49,0,24,0,31,0,132,0,30,0,78,16,54,0,26,3,33,0,247,7,21,0,102,16,40,3,12,0,18,0,229,28,17,4,114,14,44,3,16,3,12,0,254,116,39,6,327,45,74,14,18,10,23,0,677,117,31,9,272,30,50,11,9,0,9,0,533,120,18,4,205,27,29,8,5,3,3,0,418,113,10,0,106,14,25,10,4,0,4,0,276,201,13,9,235,23,51,3,8
3000,70,5,5,23,6,28,0,4,6,143,8,300,21,0,3,8,3,8,0,12,0,45,0,99,27,8,4,12,0,8,0,18,8,99,0,187,13,3,0,13,0,7,7,16,4,60,5,130,42,23,0,27,0,26,4,67,9,254,3,462,36,20,3,36,11,55,8,104,21,257,12,559,68,69,14,87,16,146,17,208,51,698,10,1384,133,97,16,174,15,378,17,307,75,729,18,1969,234,201,28,433,52,806,50,440,101,916,35,3286,432,319,53,1056,128,1199,72,429,147,822,27,4676,444,235,59,1410,143,1062,103,290,126,500,16,4404,761,250,48,1550,190,987,90,233,92,373,21,4612,2431,486,155,3525,530,1811,213,345,207,544,33,10289,2526,313,111,3179,498,759,229,193,84,216,22,8132,2282,206,98,2239,371,724,137,105,83,135,16,6393,1737,118,65,1279,272,219,84,45,22,52,3,3891,3849,218,139,2336,485,773,156,98
3001,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,7,0,0,0,16,0,0,0,4,0,0,0,5,0,5,0,22,3,4,0,5,0,15,3,6,0,4,0,37,5,5,0,21,0,22,0,0,0,8,0,58,9,5,0,28,4,13,0,4,0,0,0,68,16,5,0,23,0,14,0,3,4,9,0,76,47,6,4,83,4,20,7,8,0,0,0,187,52,3,0,60,0,13,6,4,0,0,0,141,40,3,0,38,10,11,0,0,0,0,0,111,27,0,0,22,3,4,0,0,0,0,0,57,70,0,5,50,16,18,3,0
3002,32,14,15,31,7,55,5,34,35,736,15,972,10,7,3,9,3,18,0,32,7,165,5,270,8,11,3,8,0,30,7,89,26,251,3,418,9,8,5,3,0,23,3,77,19,190,0,332,16,33,3,23,3,52,5,189,44,566,7,936,25,53,10,32,3,164,16,434,89,678,10,1513,53,136,22,125,20,516,40,775,182,1430,16,3309,83,296,40,263,77,1380,79,1126,250,1582,36,5201,214,627,101,752,178,3065,194,1556,437,2241,61,9424,617,1124,200,2448,530,4525,379,1792,540,2317,71,14544,902,977,172,3407,742,4562,395,1308,455,1719,41,14680,1762,1064,218,4469,1036,4271,383,1075,375,1408,63,16122,7901,2052,528,11951,2690,8701,951,1710,667,2319,69,39541,9709,1659,429,12697,2849,3608,732,954,332,1317,55,34349,10162,1212,365,11159,2509,3673,557,730,235,876,33,31519,9643,771,275,7493,1790,1501,333,393,107,443,20,22771,31200,1821,641,20696,4449,8423,786,1022
