SUA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
5005,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,19,0,24,0,0,0,0,0,0,0,7,0,9,0,20,5,3,0,0,0,0,0,12,0,121,0,141,0,4,0,0,0,3,0,17,5,53,0,87,3,8,4,4,0,16,0,12,0,55,0,104,11,9,0,18,0,13,0,3,0,42,0,107,11,3,0,16,0,20,3,3,0,9,0,66,14,4,0,23,0,13,0,8,0,15,0,84,72,8,3,43,6,20,5,9,0,12,0,180,49,8,3,31,8,0,3,0,0,8,0,116,45,4,0,27,0,5,0,0,3,7,0,92,19,4,0,3,0,0,0,0,0,5,0,32,58,3,0,24,3,11,0,4
5006,6,0,0,0,0,0,0,0,0,72,0,79,0,0,0,0,0,0,0,4,0,21,0,28,0,0,0,0,0,0,0,3,0,23,0,25,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,7,0,77,0,92,0,0,0,0,0,3,0,21,0,46,0,80,4,3,0,0,0,13,0,39,5,380,8,451,4,22,0,7,0,17,0,48,3,165,4,267,9,26,0,24,0,48,0,42,6,120,3,268,19,26,0,44,4,43,3,41,4,128,0,318,20,23,3,55,5,47,6,24,8,34,0,218,34,16,4,57,4,44,4,11,6,38,0,216,158,22,4,139,7,80,7,15,12,33,0,479,154,21,8,106,11,24,10,7,0,17,0,371,140,11,5,80,14,26,9,6,4,14,4,304,87,4,5,29,8,5,0,3,0,10,0,144,172,0,4,64,26,43,7,6
5007,0,0,0,0,0,0,0,0,0,17,0,28,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,5,0,13,0,28,0,0,0,0,0,0,0,8,0,11,0,28,0,0,0,3,0,12,0,11,3,82,4,111,0,8,0,0,0,16,0,8,3,47,0,67,0,3,0,5,0,24,0,12,3,28,0,87,15,8,3,18,0,27,0,20,7,36,0,127,6,4,0,13,3,26,3,0,3,3,0,68,21,6,0,20,0,35,0,6,4,13,0,102,118,13,0,78,7,74,4,11,9,12,0,325,170,7,8,86,11,15,6,5,0,5,0,319,164,10,0,71,13,36,0,0,0,4,0,303,149,3,0,26,15,7,3,0,0,0,0,203,335,6,7,67,17,35,3,0
5008,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,8,0,11,3,0,0,0,0,4,0,4,0,4,0,22,4,3,0,0,0,3,0,3,0,0,0,12,10,4,0,3,0,14,0,0,0,0,0,38,73,4,0,28,3,21,0,7,4,4,0,147,67,3,0,32,0,9,0,3,0,0,0,119,98,5,0,32,9,18,3,6,0,0,0,175,90,0,4,24,4,5,0,0,0,0,0,130,272,8,10,63,29,39,9,6
5009,44,24,18,29,3,42,4,74,24,3998,54,4303,13,28,0,3,0,18,0,159,21,1325,18,1579,4,31,0,5,0,23,4,262,37,881,13,1252,4,7,0,5,0,17,3,192,19,648,4,903,18,105,3,16,0,56,9,492,41,3797,47,4583,15,144,4,42,4,147,16,858,67,2248,27,3575,37,364,20,95,10,441,43,1566,143,15715,175,18609,91,648,22,234,20,946,56,2025,164,8952,79,13241,189,1196,39,693,60,1922,92,2031,203,8180,77,14684,626,1597,70,2188,115,2273,155,1853,219,7246,106,16442,693,887,40,2527,141,2200,127,1049,178,2174,31,10037,1700,857,72,3032,187,1992,138,879,202,2436,33,11510,7978,1396,167,6380,584,4010,291,1269,377,2708,66,25222,8373,826,206,5436,609,1301,286,619,150,1287,36,19118,7473,504,182,3522,512,1438,180,441,142,850,41,15292,5715,294,137,1784,383,412,118,183,41,397,8,9472,12607,860,307,4392,866,2961,264,951
5010,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,4,0,0,0,15,0,20,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,10,0,6,0,12,0,19,0,0,0,0,0,9,0,5,0,0,0,15,0,0,0,0,0,10,0,0,0,3,0,18,6,6,0,11,0,13,0,0,0,4,0,43,36,5,0,23,6,22,0,3,4,8,0,104,69,5,0,25,3,5,0,0,0,3,0,116,100,0,0,28,8,22,0,0,0,0,0,165,87,5,4,20,5,9,0,0,0,5,0,129,238,7,11,41,20,18,0,6
6000,14,7,3,14,0,0,0,9,0,261,10,321,8,5,0,3,0,6,0,15,0,162,0,202,0,5,3,0,0,7,0,33,6,92,0,156,4,0,0,0,0,4,0,28,5,125,0,172,25,26,8,14,5,18,0,80,8,611,17,801,11,34,5,13,0,31,5,146,15,359,3,614,28,79,14,25,0,73,13,303,40,2984,61,3619,39,111,13,59,6,138,24,355,39,1373,30,2189,80,158,14,127,11,299,25,318,49,1012,13,2115,141,205,25,343,29,253,38,258,39,885,19,2249,138,115,13,317,29,214,27,150,29,242,5,1280,250,107,23,361,32,206,33,97,28,246,5,1381,809,189,35,681,74,266,46,124,37,223,5,2493,558,84,18,465,45,83,33,55,19,89,5,1454,382,56,13,237,37,80,18,34,13,67,11,941,262,29,4,93,21,14,9,11,4,43,0,484,344,58,21,171,28,96,9,38
6001,0,0,0,0,0,0,0,0,0,21,0,27,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,13,0,11,0,4,0,0,0,0,0,4,0,96,6,106,0,8,0,0,0,0,0,8,0,39,0,53,0,5,0,0,0,7,0,30,0,516,13,579,3,11,3,3,0,25,0,48,6,210,0,310,9,25,0,8,0,51,0,44,7,133,5,281,16,26,0,40,0,45,11,39,0,177,10,358,21,11,0,45,4,34,0,19,8,27,0,164,41,13,0,55,7,44,3,8,4,34,0,201,137,19,6,120,13,43,7,12,7,30,0,394,99,11,0,76,7,15,3,5,0,9,0,226,68,8,6,34,3,3,3,3,6,14,0,146,29,0,0,25,6,0,0,0,0,10,0,69,59,5,5,27,3,15,0,9
6002,0,0,0,3,0,0,0,0,0,51,3,55,0,0,0,0,0,0,0,4,0,26,0,25,0,0,0,0,0,0,0,3,0,16,0,19,0,0,0,0,0,0,0,7,0,12,0,28,0,0,0,0,0,0,0,10,4,96,0,112,0,0,0,0,0,0,0,17,0,49,0,77,3,9,0,7,0,9,0,37,4,577,9,657,6,17,0,14,0,27,0,62,8,277,4,406,0,26,3,17,0,43,0,50,11,180,4,342,18,33,4,62,0,36,6,47,6,159,5,388,17,13,0,54,0,48,3,22,8,49,0,221,59,23,0,62,0,28,10,7,3,41,0,235,172,16,4,118,14,42,3,16,8,39,0,439,105,10,5,80,8,7,0,6,7,20,0,259,68,3,3,42,8,9,0,5,0,11,0,151,35,0,3,20,3,0,0,0,0,3,0,72,51,3,4,19,3,15,0,6
6003,4,4,0,0,0,4,0,10,0,302,6,337,0,3,0,0,0,0,0,12,0,96,0,117,0,5,0,0,0,4,0,32,4,69,0,114,0,0,0,0,0,0,0,26,0,59,0,95,0,23,0,6,0,14,0,81,7,357,6,494,3,19,3,3,0,16,0,112,7,248,0,421,4,61,4,25,0,59,7,231,18,1857,38,2293,5,106,4,36,4,142,14,273,31,1204,21,1845,19,244,12,105,8,253,4,319,40,1243,12,2260,82,301,12,372,16,289,22,284,44,1268,19,2713,101,165,8,387,16,223,29,163,22,475,0,1604,284,158,5,437,31,189,24,136,27,438,9,1750,1076,247,34,838,91,336,49,215,38,451,4,3378,890,124,26,599,45,152,29,111,19,186,4,2195,629,66,19,346,49,99,19,47,17,123,8,1415,492,38,17,179,42,51,11,25,4,60,3,910,916,92,25,362,50,193,21,71
6004,0,0,0,0,0,0,0,0,0,107,3,116,0,0,0,0,0,0,0,7,0,54,0,63,0,0,0,0,0,0,0,13,0,26,0,41,0,0,0,0,0,5,0,10,0,36,0,44,3,12,0,0,0,4,0,23,4,192,0,243,0,3,0,3,0,6,4,32,5,98,0,163,4,26,0,5,0,26,0,98,7,1048,16,1250,3,35,0,27,0,83,3,131,13,508,11,810,13,78,0,69,0,129,7,123,15,436,10,877,63,127,6,185,14,103,13,127,21,436,11,1109,53,45,6,183,6,78,6,58,9,126,0,566,114,59,5,184,11,67,10,47,4,105,3,608,525,87,5,383,42,137,14,63,16,112,0,1392,377,42,10,204,19,46,13,18,5,49,0,784,264,22,5,154,18,37,6,16,0,36,3,558,162,13,6,53,6,10,4,10,6,11,0,276,275,28,7,132,14,41,3,35
6005,0,0,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,5,0,14,0,16,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,14,0,47,0,59,0,0,0,0,0,5,0,10,0,33,0,45,0,4,0,0,0,7,3,23,9,331,4,382,0,10,0,0,0,9,0,35,4,137,0,193,4,15,3,3,4,18,0,20,4,113,0,186,13,23,3,23,0,18,0,16,0,92,4,193,17,9,0,25,5,25,6,19,0,26,0,129,15,14,0,27,0,15,6,8,0,31,0,115,53,18,5,65,4,22,4,8,4,23,0,203,37,0,5,37,8,9,8,3,3,15,0,123,30,0,0,20,5,3,3,4,0,16,0,74,13,0,6,13,0,0,0,0,0,3,0,31,28,4,5,17,0,7,0,0
7000,3,3,0,0,0,0,0,0,0,63,0,70,5,3,0,0,0,3,0,16,4,122,0,146,0,0,0,0,0,0,0,0,0,63,4,70,0,0,0,0,0,0,0,3,0,18,0,28,3,10,3,0,0,11,0,20,14,416,7,479,0,0,0,0,0,11,0,20,9,75,0,124,3,8,5,3,0,45,0,42,5,326,8,446,12,13,0,5,3,34,0,26,10,166,6,278,25,20,5,21,0,33,0,31,9,88,0,225,44,24,7,27,5,60,4,28,7,72,5,284,33,13,0,34,0,38,3,10,4,28,0,167,71,8,0,40,0,38,0,5,4,24,3,203,226,23,8,116,19,72,4,14,5,35,3,514,270,7,9,79,27,18,7,3,8,6,0,445,217,14,6,75,16,35,9,4,3,9,4,390,174,9,8,37,11,9,4,4,0,0,0,246,301,10,16,45,23,36,5,0
7001,0,0,0,0,0,0,0,0,0,23,0,31,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,45,0,50,4,0,0,0,0,0,0,0,0,7,0,16,0,3,0,0,0,0,0,0,4,78,0,86,0,0,0,3,0,9,0,8,0,34,0,61,3,4,0,3,0,18,0,12,0,41,3,80,7,12,0,16,0,32,0,13,0,31,0,116,14,10,0,21,0,19,0,13,3,13,0,94,22,0,0,23,5,20,4,5,0,11,0,98,180,13,3,66,3,50,7,10,3,19,0,340,178,14,3,66,4,20,4,0,0,8,0,306,159,3,3,44,9,25,0,4,0,6,0,260,107,5,3,9,3,10,0,0,0,0,0,136,240,11,9,41,15,30,0,6
7002,3,0,0,0,0,0,0,3,0,137,0,149,0,0,0,0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,0,9,0,30,0,43,0,0,0,0,0,0,0,12,0,28,0,41,0,3,0,0,0,0,0,20,0,108,5,138,0,3,0,0,0,8,0,34,0,57,0,108,5,10,0,6,0,32,3,50,4,322,11,439,0,34,3,3,3,43,0,60,11,201,3,365,12,48,3,36,0,93,4,74,14,186,4,481,48,90,3,150,6,127,9,62,4,209,7,706,59,43,3,170,3,118,5,34,6,78,0,530,145,33,4,162,9,128,4,37,8,82,5,634,787,73,14,405,44,254,19,54,25,127,4,1800,768,37,15,292,58,103,15,28,11,60,0,1397,637,29,18,207,48,100,14,21,9,35,0,1109,474,28,16,114,22,26,10,12,5,10,0,727,1005,55,21,220,72,133,27,23
8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,0,4,0,0,0,14,10,0,0,4,0,3,0,0,0,3,0,25,6,0,0,0,0,0,0,0,0,6,0,10,6,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,3,4,0,0
8001,5,0,0,5,0,10,0,11,0,564,11,607,0,5,0,3,0,0,0,16,0,147,4,170,0,4,0,0,0,6,0,26,3,85,5,127,0,0,0,0,0,0,0,28,0,65,0,99,0,18,0,0,0,6,0,45,4,368,4,445,3,21,0,0,0,17,3,105,14,242,4,413,10,56,0,5,0,65,0,156,9,1588,26,1908,5,109,0,29,6,171,5,220,16,1105,13,1694,23,213,7,133,7,280,9,277,34,1424,13,2423,112,312,16,444,19,386,26,328,46,1996,20,3701,166,177,3,492,33,401,23,246,39,1215,9,2808,413,180,20,553,39,350,24,236,31,1138,9,2988,2034,284,39,1334,138,889,67,468,88,1760,17,7125,2519,186,35,1058,125,484,55,306,54,1074,11,5916,2420,149,45,808,112,461,44,224,45,628,8,4951,2179,109,34,502,109,211,34,102,28,286,0,3590,5486,286,96,1272,319,967,92,328
9000,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,8,5,9,0,15,0,8,0,0,0,3,0,9,0,31,0,45,0,5,0,3,0,3,0,11,4,6,0,36,4,0,0,6,0,6,0,6,0,6,0,34,3,10,0,11,0,3,0,9,0,9,0,49,9,0,0,7,0,9,0,0,0,0,0,37,3,0,0,14,0,7,0,3,0,0,0,35,12,5,3,17,0,7,0,9,0,4,0,57,18,0,0,7,0,3,0,4,0,0,0,35,12,0,0,10,0,6,0,0,0,0,0,24,16,0,0,3,0,6,0,0,0,3,0,22,22,0,0,5,0,3,0,0
