SUA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
2016,0,0,0,0,43,40,97,166,43,48,45,56,22,15,16,611,4,0,0,3,3,0,5,0,0,0,0,0,0,0,0,16,0,0,0,5,4,0,8,0,4,0,6,0,0,0,0,26,0,0,0,0,3,16,29,16,0,3,4,20,3,8,0,102,0,0,0,0,10,8,40,60,5,15,15,9,4,11,4,188,0,0,0,3,0,13,17,23,4,3,13,36,0,0,4,129,0,0,0,4,3,23,38,14,7,5,13,9,8,0,6,113,40,138,261,85,50,42,90,70,0,11,20,12,0,0,33,845,0,0,0,4,3,8,13,9,5,0,0,10,3,0,3,64,0,0,0,0,7,3,17,13,0,0,3,6,5,5,3,65,12,44,93,76,76,231,521,281,80,54,123,197,64,12,49,1900,133,673,675,333,346,805,2421,1934,518,551,654,761,266,104,310,10477
2017,0,0,0,0,5,9,19,30,9,12,13,13,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,11,7,0,0,0,6,0,0,0,45,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8,6,16,32,10,14,0,13,6,0,0,4,0,0,0,3,116,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,11,0,0,0,0,4,3,6,14,5,57,41,9,0,0,8,144,0,0,8,3,7,10,31,18,3,5,6,8,5,5,5,107,9,91,89,28,49,48,245,283,59,149,175,135,24,21,51,1472
2018,0,0,0,4,65,43,61,73,18,18,24,56,10,6,17,397,9,0,4,0,31,0,3,0,0,0,0,0,0,0,0,51,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,14,0,0,0,5,5,12,48,16,9,4,0,0,0,4,6,110,0,5,5,5,8,8,30,36,10,6,13,7,3,0,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,4,27,32,5,4,7,5,4,0,0,95,101,314,404,186,125,32,86,51,8,6,13,8,0,9,74,1399,0,0,6,7,6,7,26,6,0,4,7,3,4,0,0,69,0,0,0,3,8,15,14,10,8,3,0,5,3,3,10,75,20,120,126,106,70,59,211,131,16,9,24,22,8,4,31,948,214,933,877,507,516,319,918,637,138,126,181,247,77,34,264,5980
2019,0,0,0,4,22,13,9,23,13,7,10,27,17,0,6,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,8,0,0,0,4,0,6,18,6,3,6,0,0,0,0,0,50,0,0,6,0,0,0,17,5,10,10,3,0,3,0,0,45,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,3,6,4,4,0,0,3,0,0,0,23,19,59,127,56,47,29,43,23,6,3,0,5,11,0,15,436,0,0,0,9,0,6,7,5,0,0,0,4,0,0,0,35,0,0,0,0,0,0,0,5,5,0,4,0,0,0,0,17,17,19,36,27,29,20,32,27,4,5,6,7,0,0,8,241,72,285,273,160,130,120,264,200,82,64,78,84,43,10,70,1949
2020,0,0,0,0,31,19,33,35,7,7,7,12,3,0,14,174,3,0,10,7,19,8,3,0,0,0,0,0,0,0,0,45,0,0,0,9,0,7,10,8,0,0,0,0,0,0,0,34,0,0,3,15,19,25,54,23,5,6,6,7,6,0,8,168,0,0,7,7,15,18,37,24,5,7,4,3,0,0,4,137,0,0,0,0,0,5,3,6,3,6,20,40,13,0,0,103,0,0,0,0,3,4,16,21,0,5,6,8,0,0,0,68,61,255,502,283,174,101,231,92,10,5,6,16,3,4,59,1793,3,0,6,17,9,11,19,7,0,15,6,4,0,0,0,95,0,0,0,0,3,8,16,15,0,0,0,6,9,0,3,58,16,56,113,95,126,61,135,65,8,25,11,28,11,4,23,790,144,656,851,579,606,434,918,477,103,131,124,197,68,17,161,5460
2021,0,0,0,4,20,17,35,40,16,16,22,28,7,0,3,221,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,12,0,0,0,3,7,14,34,19,9,5,3,23,0,10,0,121,0,4,0,0,6,3,23,40,11,4,4,14,4,0,0,115,0,0,0,0,0,0,6,18,0,12,9,4,0,0,0,57,0,0,0,0,0,3,24,18,13,8,12,5,0,0,0,82,22,104,235,88,75,45,86,58,4,6,5,13,0,0,28,779,0,0,6,11,10,6,9,14,5,0,0,3,0,3,0,70,0,0,0,0,3,0,5,9,5,16,16,60,6,0,5,113,8,5,28,26,30,36,82,56,8,15,28,62,29,4,15,412,44,221,334,222,258,267,619,448,121,148,216,318,83,27,100,3416
3000,0,3,15,93,621,440,1113,1245,334,297,367,450,147,78,255,5466,14,12,27,37,94,21,37,22,0,9,4,5,5,0,11,293,3,11,28,76,39,26,35,35,9,7,14,6,11,0,11,313,10,23,89,182,225,379,1393,355,65,91,99,145,81,52,92,3277,5,11,39,27,25,17,38,61,7,19,21,24,8,3,10,327,0,0,0,3,17,22,86,131,53,56,168,239,78,3,22,872,0,0,9,30,84,100,332,247,72,50,59,77,30,12,74,1170,616,2279,6289,3629,2534,1620,2858,1072,177,146,151,315,151,34,1076,22936,13,34,213,303,239,237,373,208,45,48,43,68,35,13,58,1934,0,0,3,29,95,68,155,115,38,55,47,81,32,4,75,787,220,725,1485,1689,1481,1075,2047,1145,294,278,425,1193,635,512,817,14021,1555,5838,11123,10422,10825,7762,13844,7669,1693,1705,2349,4030,1772,935,4264,85780
3001,0,0,0,0,22,13,26,41,9,9,14,6,0,0,0,136,0,0,0,0,8,5,9,5,0,6,0,3,0,0,0,33,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,10,18,45,38,10,3,3,6,6,0,4,146,0,0,0,0,0,0,4,8,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,14,3,0,9,3,0,0,0,35,0,0,0,0,3,0,19,17,6,0,5,5,3,0,3,64,9,35,126,88,107,94,157,82,27,24,20,25,23,0,17,831,3,0,0,8,6,12,12,8,3,3,9,4,10,0,4,83,0,0,0,0,4,0,10,9,6,0,0,0,4,0,3,40,5,11,21,43,33,51,63,72,17,28,58,151,68,0,10,650,29,82,197,241,335,308,628,511,127,125,162,321,152,20,61,3291
3002,9,7,91,698,4083,3476,7436,5001,994,1017,1281,1753,480,148,569,27037,135,87,113,267,1152,433,453,255,63,64,50,71,19,3,64,3230,6,39,157,477,558,634,1453,692,186,187,205,230,142,55,111,5140,16,70,282,1085,1964,3880,11035,3835,752,965,843,979,392,193,322,26611,20,82,264,392,898,1141,2706,1643,206,269,303,441,166,53,132,8725,0,0,16,60,1464,3427,2943,1898,480,476,660,738,314,35,248,12759,0,4,19,142,627,743,2274,1500,401,399,361,485,213,41,192,7414,1913,6357,19182,14633,12943,9968,25265,10326,1624,1471,1298,1539,849,342,2797,110521,46,95,463,870,866,1237,2626,1684,356,380,393,469,447,156,210,10306,0,18,44,2414,5269,2954,3311,2483,556,596,543,715,404,106,745,20151,717,1958,5297,8501,12095,14691,28114,17429,4796,4455,5365,6548,2576,566,2541,115643,5077,16389,35889,46178,75199,81169,179606,103897,22094,22222,25352,30664,12700,4173,15613,676222
3003,0,0,0,21,118,83,113,137,17,25,24,50,26,4,14,633,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,9,3,4,10,7,0,5,0,0,0,0,0,39,0,4,5,22,24,39,168,50,5,19,14,18,11,0,10,381,0,0,3,9,6,3,12,13,3,0,4,0,20,3,5,85,0,0,0,0,5,3,10,33,8,17,23,64,19,0,4,190,0,0,0,0,3,4,42,80,13,10,18,22,11,0,10,207,96,312,736,455,288,163,296,143,23,13,20,30,10,15,92,2679,0,0,11,28,17,18,45,21,3,3,0,3,5,0,0,163,0,0,0,7,10,35,37,28,8,14,0,8,4,0,3,160,27,77,129,135,110,115,147,112,31,31,35,114,66,18,42,1191,202,707,1196,1125,1052,820,1473,1053,221,278,308,569,253,90,294,9654
3004,0,0,11,69,326,306,504,401,80,90,70,78,40,10,28,2018,5,5,7,12,59,28,41,20,10,0,0,14,4,0,3,215,0,3,19,24,18,12,33,24,0,0,7,3,0,0,3,157,0,0,16,60,72,80,352,113,11,39,17,36,9,4,12,820,0,5,23,24,37,23,88,38,10,0,17,0,0,0,3,277,0,0,0,4,4,23,50,103,11,22,3,18,3,0,6,243,0,0,6,19,85,100,267,146,39,26,31,37,14,0,18,786,118,467,1205,937,921,832,1513,638,119,113,86,111,53,24,163,7286,0,6,39,76,74,106,137,87,22,24,39,24,14,12,14,676,0,0,0,17,45,29,94,85,12,27,24,25,13,4,12,377,36,160,482,759,973,885,1635,1219,263,284,305,523,197,54,231,8005,298,1163,2584,3111,4349,4308,8420,5169,1001,1033,1080,1454,612,190,924,35705
3005,0,0,0,0,8,4,78,78,18,14,17,20,0,0,4,249,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,87,38,15,4,7,19,19,7,0,207,0,0,0,0,0,0,5,7,6,5,5,5,0,0,0,31,0,0,0,0,0,0,3,5,0,0,4,5,0,0,6,20,0,0,0,0,0,0,10,9,4,3,4,3,0,0,0,37,5,11,44,27,17,18,32,30,0,6,0,0,5,0,5,203,0,0,5,5,0,0,5,6,6,0,0,0,0,0,0,30,0,0,0,0,0,3,7,6,0,3,0,3,0,0,0,26,0,5,11,22,19,20,106,46,9,13,3,16,3,22,18,303,5,22,72,121,134,164,605,412,95,83,81,132,55,36,62,2079
3006,0,0,0,15,56,34,222,295,76,28,37,30,9,0,11,822,0,0,0,0,10,8,7,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,5,7,0,5,0,0,0,0,0,25,0,0,3,9,13,38,283,140,11,28,18,58,3,6,10,624,0,0,0,0,0,4,23,16,0,6,0,0,8,0,3,62,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,3,8,30,39,5,7,0,4,6,0,7,109,19,78,298,219,146,84,182,128,19,9,16,10,7,4,29,1247,0,4,13,14,9,10,22,23,7,3,11,0,6,0,4,118,0,0,0,3,0,8,14,5,0,0,3,3,0,0,3,40,11,28,70,88,74,83,155,126,18,26,28,36,6,9,11,753,48,183,524,580,656,580,1628,1307,210,199,202,222,93,50,146,6625
3007,0,8,45,245,1032,916,1257,1009,240,213,305,456,139,56,169,6098,48,50,72,130,404,138,177,106,17,24,13,11,6,4,26,1230,5,21,41,119,138,181,240,109,20,44,31,45,18,7,23,1039,7,29,104,392,589,1375,3539,1281,303,270,260,309,212,92,110,8860,3,19,52,65,105,97,232,141,17,27,34,47,14,5,20,883,0,0,0,20,178,409,350,367,60,93,90,79,45,3,41,1738,0,0,3,45,167,237,699,448,119,83,116,150,74,15,71,2245,831,2725,6814,4776,4414,3716,8971,3921,674,576,617,624,361,131,1142,40285,19,46,165,272,347,464,802,522,134,117,140,168,143,34,66,3425,0,0,3,162,177,122,203,283,83,100,99,85,68,8,50,1452,379,1065,2094,2689,2824,3319,5734,4269,1418,1499,1582,2133,729,124,710,30588,2083,6907,13313,15236,22087,24110,47180,26303,5974,5859,6487,7597,3416,1145,4927,192619
3008,0,0,0,0,31,31,26,19,9,0,12,13,0,0,3,147,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,10,0,0,5,5,3,0,0,3,0,0,0,0,0,0,0,13,0,0,6,3,7,11,33,17,5,11,4,4,9,0,4,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,6,0,0,4,0,0,0,0,13,0,0,0,0,0,0,11,3,9,0,0,0,0,0,0,28,16,98,207,102,65,40,97,34,0,0,0,3,3,0,28,688,0,0,4,7,11,3,20,12,0,9,0,3,3,0,0,73,0,0,0,0,0,0,8,8,8,8,0,5,0,0,3,41,4,29,34,39,30,22,47,12,7,7,10,4,3,0,9,259,39,203,354,293,310,221,376,221,49,48,65,48,22,6,82,2352
3009,0,0,3,26,100,78,86,72,19,15,15,20,7,3,12,458,0,6,6,6,27,4,3,4,0,0,0,0,0,0,0,59,0,0,6,9,9,4,10,9,0,0,0,0,0,0,0,41,0,3,6,33,44,52,130,47,8,12,18,17,0,6,7,390,0,3,3,4,5,4,19,33,0,3,3,9,21,4,3,117,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,26,0,0,0,5,9,10,35,33,7,11,9,10,5,0,7,137,94,417,1102,661,466,225,461,137,8,24,15,32,28,3,176,3858,0,3,14,22,24,23,29,23,6,5,8,7,3,0,0,173,0,0,0,4,7,5,3,9,4,0,0,0,3,0,0,39,29,108,226,179,154,83,189,100,28,34,28,25,21,11,47,1269,221,878,1735,1448,1469,1005,1677,843,176,158,164,228,150,63,394,10602
3010,0,0,0,4,14,11,29,46,0,9,5,3,4,0,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,7,32,0,0,0,7,18,5,0,0,74,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,16,29,6,0,0,49,0,0,0,0,0,0,6,3,0,0,4,0,0,0,0,19,6,40,71,37,17,3,11,6,5,3,0,0,0,0,6,219,0,0,0,3,0,8,5,5,0,0,3,0,0,0,0,26,0,0,0,0,0,5,9,3,0,0,0,0,0,0,0,16,3,8,12,15,9,11,18,10,5,7,7,7,19,28,8,161,19,84,111,102,98,74,204,121,27,33,54,80,50,31,36,1127
3011,0,0,4,17,126,76,518,554,104,89,101,121,43,17,22,1785,0,0,0,0,9,6,4,10,0,0,0,0,8,0,0,40,0,0,3,9,7,0,10,0,5,0,0,0,0,6,0,37,0,4,5,10,15,68,594,149,20,35,49,76,39,5,19,1082,0,0,0,8,6,0,29,34,7,6,4,19,15,0,0,120,0,0,0,0,0,5,4,11,6,4,0,0,0,0,0,38,0,0,0,6,11,13,54,48,13,9,14,19,6,0,6,196,42,151,389,251,212,134,398,202,26,38,30,38,27,11,55,2013,0,0,13,8,13,18,41,19,3,9,3,0,0,0,4,146,0,0,0,6,5,6,20,22,6,5,3,11,0,0,4,86,56,92,138,148,114,129,542,234,55,51,42,86,27,24,47,1790,140,424,766,854,981,869,3442,2135,400,406,361,585,258,97,263,11981
3012,0,0,0,16,46,29,36,27,4,16,8,6,3,4,12,208,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,4,0,19,10,21,0,0,0,0,3,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,3,6,20,4,3,4,6,0,0,4,61,41,116,277,160,79,46,62,12,0,3,5,5,0,0,52,867,0,0,3,3,0,4,11,5,9,0,0,5,0,0,0,41,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,18,4,35,53,45,35,19,33,23,7,8,4,0,4,0,19,284,71,246,432,391,360,227,271,170,39,48,45,45,14,7,147,2516
3013,0,0,0,9,57,52,163,105,18,15,22,22,18,6,16,498,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,9,54,34,4,19,5,35,14,3,8,193,0,0,0,0,4,0,5,18,0,4,0,5,3,0,0,45,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,20,0,0,0,0,8,8,11,8,3,0,0,4,0,0,0,39,0,16,76,32,20,17,46,25,0,9,9,12,0,4,7,271,0,3,0,0,0,0,9,5,0,0,0,0,3,0,0,32,0,0,0,0,0,0,5,7,0,0,0,3,0,0,0,15,3,20,39,28,28,44,126,120,19,25,21,26,21,20,14,555,12,65,172,131,199,289,754,672,81,112,109,182,83,74,88,3019
3014,0,0,0,20,83,74,222,312,59,43,43,76,21,4,20,991,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,7,0,0,7,7,5,4,5,0,45,0,6,3,3,18,29,191,59,25,7,13,24,14,0,11,392,0,0,0,0,5,7,61,76,9,12,11,19,16,10,0,237,0,0,0,0,0,3,4,13,0,0,3,9,0,0,0,33,0,0,0,0,8,13,31,37,4,3,8,3,9,0,4,106,50,142,275,176,120,88,146,79,23,14,14,23,16,0,39,1204,0,0,7,13,9,10,39,18,4,3,0,4,6,0,0,120,0,0,0,3,10,3,216,48,9,7,4,15,7,0,9,328,10,23,48,76,79,59,371,192,41,35,26,52,31,16,36,1095,81,276,440,535,628,563,2118,1381,301,332,348,452,234,88,257,8037
3015,3,7,15,60,270,209,355,333,99,96,109,108,69,10,60,1805,19,22,29,39,106,36,64,55,16,17,18,9,10,8,8,453,0,7,35,54,51,31,46,49,17,11,11,3,13,10,16,342,0,22,67,230,371,598,1649,788,204,135,150,239,67,53,87,4666,0,12,34,29,46,22,64,42,20,24,10,4,4,0,7,318,0,0,0,0,12,22,46,78,26,17,29,33,0,0,16,282,0,0,7,22,46,84,263,185,52,52,46,42,33,4,30,857,553,1747,4472,3213,2721,2233,6663,2553,548,460,435,455,242,112,669,27056,8,29,117,208,213,250,530,350,75,71,74,117,101,28,34,2199,3,0,6,16,27,24,97,104,18,40,29,47,21,0,8,461,171,528,1002,1155,1021,977,2092,1467,380,384,402,486,242,74,285,10668,1166,3894,7684,8240,9394,8200,18772,10241,2275,2285,2200,2519,1221,458,2112,80659
3016,0,0,0,14,118,101,337,402,53,55,68,64,36,11,28,1278,3,4,9,0,19,6,5,3,0,0,0,0,0,0,0,55,0,5,19,12,8,14,38,20,0,8,22,45,28,13,3,237,0,3,11,32,34,116,496,117,30,41,18,29,18,15,6,980,0,0,3,11,8,17,119,113,35,38,27,42,9,7,3,429,0,0,0,0,3,39,42,43,12,5,33,26,9,0,3,214,0,0,0,0,11,15,59,37,4,9,16,9,7,0,8,168,121,389,836,487,291,180,451,206,24,34,24,22,12,19,90,3187,5,9,42,55,36,49,93,60,17,10,6,16,7,4,4,410,0,0,0,6,16,13,43,27,15,12,7,7,3,0,8,145,24,79,160,217,237,226,1230,667,145,299,241,253,67,13,68,3922,251,817,1430,1397,1508,1425,4794,3289,700,1116,1469,2082,602,151,472,21495
3017,0,0,3,42,255,202,648,422,70,54,101,100,46,13,46,2002,6,4,8,7,20,15,19,13,0,0,0,4,0,0,0,85,0,3,18,34,15,7,15,16,4,3,0,0,0,0,0,123,3,0,15,29,51,122,474,130,16,28,30,36,51,11,13,1007,0,0,4,15,35,24,88,56,16,5,11,29,22,4,6,326,0,0,0,0,3,10,6,11,8,5,0,3,5,0,0,54,0,0,0,10,29,45,126,78,15,8,16,25,0,5,16,376,119,381,1148,631,552,451,914,412,58,47,92,96,34,22,142,5104,0,5,29,35,40,46,138,95,21,27,27,48,34,9,5,568,0,0,0,16,42,40,71,51,25,16,23,13,10,5,10,317,42,119,312,386,433,419,1219,781,173,215,320,401,143,34,140,5136,292,952,2128,2021,2666,2407,6281,3618,675,692,978,1206,571,170,644,25304
3018,0,0,0,0,19,13,41,39,7,12,12,18,4,0,0,167,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,8,0,8,19,8,5,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4,0,0,0,6,7,5,0,0,23,0,0,0,0,0,0,0,5,4,0,0,4,0,0,0,15,23,52,118,78,37,18,32,7,3,3,0,0,0,0,7,372,0,0,3,5,5,4,14,3,0,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,3,8,10,31,24,18,30,22,3,3,0,6,0,0,3,158,33,97,170,202,152,130,213,132,37,24,36,53,18,0,33,1340
3019,0,0,0,0,21,13,27,29,4,4,7,6,4,0,4,125,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,17,57,18,0,8,13,20,0,0,3,162,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,3,0,11,7,0,3,0,0,0,0,0,35,15,82,146,91,103,59,144,53,12,15,14,15,5,0,15,772,0,4,0,11,7,11,10,3,0,0,0,8,4,0,3,64,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,14,0,20,38,47,22,33,57,32,9,8,8,4,0,0,8,295,39,154,252,302,322,255,494,269,45,64,65,84,27,13,69,2461
4000,0,0,0,27,123,102,259,386,90,103,92,98,33,21,56,1399,6,10,20,16,59,22,18,4,0,0,0,0,0,0,8,157,0,3,11,14,18,5,5,9,0,0,5,7,6,0,6,67,0,12,29,43,37,78,249,123,21,16,46,49,33,7,17,768,0,0,4,15,10,3,33,54,19,22,21,12,4,0,0,206,0,0,0,0,0,7,15,29,9,8,13,26,7,0,3,115,0,0,0,12,11,33,75,76,17,16,22,28,10,6,18,333,246,1630,5283,2204,989,593,1236,396,52,52,39,57,32,18,638,13471,0,16,48,78,78,66,112,61,13,9,9,12,12,10,22,537,0,0,3,14,35,27,38,45,12,5,5,14,7,0,19,220,100,303,444,308,238,203,383,270,70,87,82,190,131,87,209,3099,619,3463,6948,3531,2464,1803,3713,2406,599,648,655,1000,443,198,1375,29870
4001,3,5,22,277,1648,1528,3371,2719,541,534,592,883,311,74,282,12795,204,216,297,300,1992,707,410,156,41,24,27,29,15,3,88,4528,4,30,103,263,285,257,641,376,132,138,132,168,82,24,36,2669,9,40,174,400,458,755,2418,914,248,212,408,489,256,52,89,6918,6,32,64,179,253,265,1095,1185,219,331,436,525,271,23,98,4988,0,0,0,11,99,176,321,436,93,103,121,110,57,8,33,1574,0,4,3,79,567,406,814,458,114,80,119,148,71,29,94,2988,1446,8463,28752,14792,7870,4990,13538,5348,615,582,611,724,425,190,2348,90699,13,41,242,474,475,554,1000,667,164,151,175,159,182,58,97,4440,0,7,33,1896,4653,2426,2305,1817,526,525,645,729,415,66,524,16559,1192,2343,3590,3433,5405,7111,12555,8145,2786,2192,2542,2970,1245,252,1196,56963,5345,26542,46908,29330,32709,28620,76934,52261,13217,13752,16233,19561,8476,1734,8319,379952
4002,0,0,0,9,27,16,42,35,4,9,12,3,3,7,9,166,0,0,11,4,5,10,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,11,0,0,0,4,0,17,42,12,7,11,9,6,8,0,3,111,0,0,0,3,0,3,4,0,0,7,0,0,0,0,0,30,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,4,7,3,70,47,7,22,12,3,0,3,3,179,23,159,299,132,46,31,73,55,7,0,8,0,0,0,28,861,0,0,4,3,5,13,11,10,0,0,0,0,0,0,0,46,0,0,4,0,7,0,3,9,9,0,0,0,0,0,0,33,18,29,47,29,14,17,160,165,25,17,34,35,9,0,14,615,75,436,470,274,188,187,563,464,85,106,115,118,41,16,111,3248
