SUA_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
4006,0,0,..,36,0,37,0,36,..,57,16,70,0,70,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,19,0,19,..,3,0,3,0,3,..,15,0,15,0,15,..,0,0,3,0,3,..,36,0,42,0,42,..,8,0,6,0,13,..,3,0,3,0,3,..,7,3,13,0,13,..,0,0,0,0,0,..,13,0,14,0,14,..,59,10,68,0,70,..,305,53,357,4,363,..,26,0,28,385,414,6312,329,50,385,389,7087,12411,..,..,..,..,12411,..,28,0,28,0,28,..,17,6,21,0,21,..,20,0,27,0,27,..,5,0,3,0,3,..,17,7,27,0,27
4007,0,0,..,12,0,16,0,16,..,19,0,19,0,19,..,16,0,18,0,23,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,5,5,14,0,14,..,5,0,5,0,5,..,7,0,7,0,7,..,4,0,4,0,4,..,3,0,3,0,3,..,13,0,13,0,13,..,5,0,5,0,5,..,20,0,20,0,20,..,5,0,5,0,5,..,55,0,55,0,55,..,12,5,15,0,15,..,0,0,0,0,0,..,13,3,16,0,16,..,0,0,0,0,0,..,11,0,11,0,11,..,116,11,129,4,129,..,450,36,489,3,487,..,37,0,37,557,593,13811,486,36,521,559,14898,26344,..,..,..,..,26344,..,24,0,32,0,32,..,12,0,11,0,11,..,32,0,32,0,35,..,16,0,16,0,16,..,28,10,39,0,39
4008,0,6,..,84,3,85,0,85,..,37,0,38,0,38,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,8,3,13,0,13,..,62,7,61,0,61,..,8,0,10,0,10,..,57,0,62,5,64,..,17,0,17,0,17,..,143,5,150,5,146,..,28,10,38,0,38,..,19,0,19,0,16,..,8,0,9,0,9,..,6,0,3,0,3,..,10,0,14,0,14,..,101,10,113,5,116,..,639,61,697,11,706,..,36,0,44,618,663,9165,681,62,741,635,10531,18412,..,..,..,..,18412,..,93,0,95,0,103,..,25,0,29,0,29,..,50,0,50,0,50,..,11,5,20,0,20,..,29,8,37,0,37
5000,0,6,..,223,27,254,6,259,..,519,38,561,12,573,..,95,16,109,0,109,..,26,3,33,0,33,..,60,15,74,0,74,..,44,9,48,0,48,..,102,8,114,0,112,..,17,4,23,0,23,..,105,7,108,0,108,..,116,10,124,4,132,..,43,10,49,0,49,..,12,0,12,0,11,..,31,5,31,0,29,..,449,18,468,10,475,..,155,13,168,6,174,..,477,17,493,3,502,..,253,53,309,0,315,..,1330,108,1437,21,1458,..,291,8,296,0,303,..,36,5,35,0,35,..,289,75,364,9,368,..,3,0,3,0,3,..,160,101,262,4,267,..,5120,469,5588,136,5724,..,10642,1101,11745,229,11975,..,483,121,605,14363,14968,106778,11130,1225,12349,14591,133713,220613,..,..,..,..,220613,..,975,24,998,7,1002,..,152,24,176,3,179,..,7384,574,7958,209,8168,..,141,39,180,0,177,..,654,201,856,10,866
5001,0,7,..,36,0,34,0,36,..,71,5,79,4,77,..,15,0,12,0,12,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,16,0,19,0,19,..,5,0,5,0,5,..,23,0,19,0,19,..,3,0,3,0,3,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,116,6,120,0,120,..,33,3,37,0,37,..,124,7,125,0,128,..,42,0,46,0,46,..,315,17,332,0,336,..,12,0,14,0,14,..,11,0,11,0,11,..,39,4,43,0,43,..,0,0,0,0,0,..,20,0,20,0,20,..,210,63,274,0,271,..,1071,123,1194,4,1202,..,52,6,55,786,841,15932,1122,131,1253,793,17975,30757,..,..,..,..,30757,..,195,3,195,0,196,..,6,0,8,0,8,..,30,0,30,0,30,..,36,11,47,0,47,..,76,17,91,0,91
5002,0,0,..,32,0,33,0,33,..,43,3,48,0,48,..,19,7,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,14,0,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,47,0,47,0,47,..,6,0,4,0,4,..,45,0,45,0,45,..,7,0,7,0,7,..,107,0,111,0,111,..,63,4,67,0,67,..,5,0,5,0,5,..,43,11,58,0,58,..,4,0,4,0,4,..,15,0,16,0,16,..,283,9,290,3,294,..,860,50,904,5,914,..,71,12,80,1000,1077,5565,929,59,988,1001,7553,10859,..,..,..,..,10859,..,23,0,23,0,23,..,9,0,9,0,9,..,370,11,384,7,389,..,33,9,46,0,46,..,80,10,89,0,93
5003,0,14,..,271,26,295,3,296,..,218,33,254,7,262,..,42,4,49,0,47,..,4,0,4,0,4,..,44,19,57,0,57,..,5,0,5,0,5,..,102,11,112,0,112,..,19,3,23,0,23,..,58,5,64,0,64,..,34,0,36,0,36,..,50,11,58,0,58,..,5,0,3,0,3,..,10,0,10,0,10,..,178,0,184,5,188,..,65,6,71,0,69,..,251,6,258,0,258,..,110,3,112,3,118,..,608,22,627,13,632,..,75,4,75,0,81,..,30,0,30,0,30,..,91,15,103,0,103,..,6,0,6,0,6,..,49,37,87,0,86,..,501,47,550,16,568,..,3083,355,3435,43,3478,..,134,7,142,1667,1807,33581,3213,366,3577,1707,38869,65546,..,..,..,..,65546,..,666,9,671,4,671,..,146,15,159,0,158,..,108,3,111,0,111,..,76,15,99,3,97,..,356,145,500,4,505
5004,0,0,..,71,10,72,0,72,..,64,4,70,3,74,..,29,0,33,0,33,..,0,0,0,0,0,..,23,4,23,0,23,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,3,0,3,..,11,0,11,0,11,..,30,3,34,3,35,..,6,0,12,0,12,..,0,0,0,0,0,..,4,0,4,0,4,..,14,4,20,0,18,..,34,0,34,0,34,..,36,0,37,0,32,..,14,0,14,0,14,..,97,4,96,0,104,..,34,0,34,0,35,..,9,0,9,0,9,..,58,8,67,0,62,..,0,0,0,0,0,..,28,12,45,0,45,..,202,32,236,0,235,..,1048,98,1140,16,1161,..,74,6,79,1016,1102,18593,1117,103,1223,1033,20852,36102,..,..,..,..,36102,..,177,0,177,0,177,..,15,6,20,0,20,..,43,0,42,0,47,..,24,9,31,0,31,..,65,15,89,0,89
5005,0,0,..,21,3,19,0,19,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,26,0,26,..,9,0,9,0,9,..,9,0,11,0,11,..,0,0,0,0,0,..,40,3,46,0,46,..,7,0,6,0,6,..,0,0,0,0,0,..,26,3,27,0,27,..,0,0,0,0,0,..,7,0,7,0,7,..,52,0,53,0,55,..,272,19,290,4,291,..,25,0,26,554,580,5143,296,21,316,559,6019,10242,..,..,..,..,10242,..,80,0,85,0,82,..,0,0,3,0,3,..,25,0,25,0,25,..,15,3,14,0,13,..,10,4,11,0,16
5006,0,0,..,83,12,99,0,99,..,80,11,88,0,88,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,4,0,4,..,63,0,65,0,62,..,0,0,0,0,0,..,11,0,11,0,11,..,13,0,16,0,16,..,9,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,88,0,91,0,91,..,50,0,46,0,46,..,106,5,111,0,115,..,141,36,178,0,180,..,383,44,426,4,432,..,14,0,14,0,14,..,7,0,7,0,7,..,69,21,90,0,90,..,0,0,0,0,0,..,57,31,83,0,84,..,260,17,282,7,286,..,1405,166,1569,17,1584,..,98,5,105,1633,1737,16231,1500,172,1673,1652,19561,31927,..,..,..,..,31927,..,271,6,273,3,277,..,31,8,43,4,42,..,152,5,158,5,163,..,21,5,33,0,34,..,91,36,121,0,121
5007,0,23,..,190,23,213,0,216,..,31,4,30,0,30,..,3,0,3,0,3,..,4,0,7,0,7,..,12,8,13,0,15,..,0,0,0,0,0,..,20,0,22,0,25,..,19,3,20,0,20,..,0,0,4,0,4,..,26,8,33,0,33,..,15,3,14,0,14,..,28,0,35,0,35,..,7,0,7,0,7,..,137,0,140,0,140,..,32,4,34,0,38,..,165,7,169,0,168,..,40,0,43,0,43,..,373,9,383,4,383,..,45,4,49,0,49,..,17,0,17,0,17,..,94,20,115,0,115,..,4,0,4,0,4,..,25,10,36,0,36,..,467,25,495,8,500,..,1708,140,1854,23,1871,..,99,14,113,1244,1352,10579,1808,156,1960,1257,13805,22162,..,..,..,..,22162,..,300,3,308,0,308,..,43,0,52,0,52,..,153,6,155,0,157,..,14,7,18,0,18,..,165,31,200,0,199
5008,0,12,..,148,9,154,3,157,..,6,0,6,0,6,..,7,0,7,0,7,..,5,0,7,0,7,..,3,0,3,0,3,..,8,0,11,0,11,..,11,0,14,0,14,..,0,0,0,0,0,..,8,0,8,0,9,..,17,0,17,0,17,..,4,0,4,0,4,..,7,0,7,0,7,..,8,0,8,0,8,..,79,3,83,0,83,..,22,0,23,0,23,..,101,4,106,0,106,..,18,0,19,0,19,..,218,7,227,0,231,..,23,0,23,0,23,..,8,0,9,0,9,..,80,14,90,0,94,..,0,0,0,0,0,..,14,3,17,0,17,..,219,20,245,6,246,..,986,78,1067,13,1081,..,58,4,65,1106,1172,5786,1049,87,1133,1117,8036,12300,..,..,..,..,12300,..,92,4,94,0,98,..,15,3,16,0,16,..,151,8,153,4,155,..,29,0,29,0,30,..,86,25,107,0,112
5009,6,1298,..,28269,2687,30955,318,31276,..,10819,1370,12191,97,12282,..,2899,449,3347,21,3367,..,609,263,872,6,880,..,2570,887,3455,23,3477,..,2479,425,2904,18,2922,..,4118,265,4379,44,4421,..,3082,545,3627,24,3653,..,2671,277,2946,19,2968,..,3687,424,4111,39,4154,..,1933,226,2159,11,2166,..,341,17,358,0,361,..,2360,404,2767,10,2779,..,5393,162,5554,41,5594,..,5964,614,6580,59,6641,..,7740,298,8031,41,8076,..,4087,307,4391,35,4425,..,23183,1375,24561,174,24735,..,5721,565,6283,64,6350,..,3828,319,4149,36,4179,..,3840,705,4548,21,4571,..,718,213,938,7,948,..,7847,3836,11683,78,11764,..,32611,5414,38022,670,38689,..,199085,31140,230231,2238,232470,..,5200,783,5984,41409,47396,783669,204291,31924,236206,43649,1063528,1551617,..,..,..,..,1551617,..,11565,166,11730,67,11802,..,13322,2054,15375,110,15488,..,1894,48,1943,31,1968,..,15269,3748,19014,151,19164,..,38516,10591,49103,486,49593
5010,0,5,..,85,14,100,0,96,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,12,0,12,..,9,0,9,0,9,..,6,0,9,0,9,..,7,0,8,0,8,..,3,0,3,0,3,..,8,0,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,3,0,3,..,76,4,73,0,73,..,46,7,53,0,53,..,104,10,108,6,112,..,134,16,148,0,148,..,361,30,388,8,397,..,7,4,12,0,14,..,4,5,12,0,12,..,62,3,65,0,69,..,0,3,8,0,8,..,23,0,29,0,29,..,250,9,264,4,270,..,1008,89,1097,15,1116,..,88,9,97,982,1076,5078,1097,94,1193,1002,7271,10654,..,..,..,..,10654,..,86,0,88,0,88,..,30,0,30,0,30,..,256,13,267,7,272,..,23,5,23,0,23,..,60,4,70,0,72
6000,0,3,..,304,19,319,5,327,..,50,0,50,4,55,..,61,4,64,5,72,..,0,0,0,0,0,..,26,8,35,0,34,..,0,0,0,0,0,..,7,0,9,0,9,..,9,0,10,0,10,..,46,5,52,0,52,..,27,0,27,0,27,..,48,10,52,0,52,..,3,0,3,0,4,..,11,0,11,0,11,..,75,0,74,3,81,..,32,0,32,0,36,..,98,0,100,0,100,..,52,5,56,0,59,..,257,11,268,3,275,..,116,8,126,3,129,..,7,0,7,0,7,..,75,12,92,0,92,..,11,3,13,0,13,..,36,5,44,0,46,..,537,39,579,16,593,..,2424,181,2607,46,2652,..,168,3,174,5082,5258,73905,2595,187,2782,5128,81820,149087,..,..,..,..,149087,..,150,3,152,0,152,..,43,6,54,0,52,..,49,0,49,0,49,..,76,11,85,0,87,..,329,61,387,6,393
6001,0,4,..,133,12,149,4,151,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,3,20,0,20,..,5,0,5,0,5,..,11,0,11,0,11,..,7,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,14,0,14,0,14,..,7,0,10,0,10,..,20,0,24,0,24,..,12,0,12,0,12,..,52,0,57,0,57,..,25,0,23,0,23,..,16,0,16,0,16,..,22,7,29,0,29,..,0,0,0,0,0,..,8,0,15,0,15,..,90,19,101,3,103,..,552,58,602,9,608,..,35,3,37,691,725,13197,582,55,640,694,14534,25251,..,..,..,..,25251,..,33,0,33,0,33,..,47,9,53,0,54,..,10,0,10,0,10,..,23,5,25,0,25,..,87,17,102,0,104
6002,0,5,..,206,17,229,3,231,..,11,0,11,0,11,..,9,3,8,0,8,..,0,0,0,0,0,..,6,6,13,0,13,..,0,0,0,0,0,..,16,0,15,0,15,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,35,0,35,0,35,..,14,0,12,0,12,..,41,0,41,0,41,..,27,0,27,0,27,..,112,0,112,0,112,..,40,5,48,0,48,..,3,0,3,0,3,..,23,5,27,0,27,..,0,0,0,0,0,..,25,12,35,0,35,..,120,16,130,5,142,..,801,100,899,8,911,..,41,0,38,672,708,14819,841,101,943,677,16446,28542,..,..,..,..,28542,..,28,0,28,0,28,..,24,6,28,0,28,..,9,0,7,0,7,..,33,12,49,3,50,..,190,49,240,0,240
6003,0,57,..,3928,364,4290,41,4333,..,287,23,306,0,306,..,187,14,201,0,204,..,30,0,30,0,30,..,187,42,231,0,231,..,6,0,6,0,6,..,186,12,200,0,198,..,98,24,125,5,126,..,205,28,234,0,238,..,182,9,190,0,190,..,111,5,113,3,121,..,9,0,9,0,9,..,43,3,54,6,51,..,189,4,192,4,201,..,140,8,150,0,150,..,253,12,259,0,263,..,88,0,95,0,95,..,671,22,695,4,700,..,469,38,504,8,511,..,125,11,139,0,139,..,190,27,221,3,223,..,27,3,32,0,32,..,508,75,587,6,589,..,1329,298,1630,58,1687,..,13971,1592,15559,182,15745,..,358,52,417,4484,4905,95666,14329,1643,15979,4671,116314,185290,..,..,..,..,185290,..,328,8,338,0,338,..,552,88,642,5,650,..,83,0,88,0,88,..,992,149,1145,8,1151,..,5527,719,6248,50,6300
6004,0,15,..,1248,301,1547,22,1571,..,84,12,95,3,96,..,44,4,42,0,47,..,8,0,12,0,12,..,60,10,70,0,70,..,3,0,6,0,6,..,75,3,74,0,74,..,75,29,100,0,98,..,38,3,45,0,45,..,24,0,28,0,28,..,27,0,29,0,29,..,3,0,3,0,3,..,6,0,6,0,6,..,82,0,79,5,82,..,25,0,25,0,24,..,108,4,109,0,110,..,40,0,42,0,42,..,250,10,255,0,261,..,109,9,113,0,112,..,45,3,47,0,47,..,65,7,74,0,74,..,10,0,10,0,10,..,112,22,138,0,138,..,577,171,746,24,764,..,3747,660,4412,64,4475,..,153,28,188,1817,2007,40351,3903,693,4596,1884,46833,77805,..,..,..,..,77805,..,88,0,88,0,88,..,160,17,170,5,182,..,40,6,46,0,46,..,178,29,207,0,213,..,939,98,1033,6,1043
6005,0,0,..,37,0,31,0,31,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,7,0,7,0,8,..,8,0,8,0,8,..,23,0,23,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,6,0,6,..,0,0,0,0,0,..,9,0,9,0,9,..,62,4,68,0,65,..,201,22,222,6,225,..,14,0,14,354,370,7269,217,22,239,358,7869,13899,..,..,..,..,13899,..,10,0,10,0,10,..,3,0,5,0,8,..,0,0,0,0,0,..,6,4,7,0,7,..,47,10,54,0,54
7000,0,0,..,207,7,218,0,215,..,38,0,38,0,36,..,18,0,15,0,15,..,15,8,23,0,23,..,13,4,21,0,21,..,3,0,3,0,3,..,37,3,44,0,44,..,5,4,3,0,3,..,8,0,9,0,9,..,15,0,15,0,15,..,10,0,14,0,14,..,4,0,7,0,7,..,0,0,0,0,0,..,94,3,101,4,103,..,53,6,52,0,52,..,151,4,146,0,146,..,52,0,52,0,55,..,338,18,357,4,359,..,53,0,54,0,54,..,6,0,6,0,6,..,98,26,121,0,121,..,5,0,5,0,5,..,69,58,126,0,126,..,14505,2189,16690,418,17105,..,15989,2408,18395,444,18838,..,363,62,420,3750,4176,15693,16345,2470,18814,4197,38703,32890,..,..,..,..,32890,..,62,0,62,0,62,..,49,3,61,3,59,..,27546,4561,32101,808,32916,..,29,3,33,0,33,..,165,32,197,5,203
7001,0,10,..,437,47,488,9,495,..,39,5,38,4,43,..,18,0,18,0,18,..,0,4,5,0,5,..,23,0,26,0,26,..,0,0,0,0,0,..,200,21,221,4,228,..,6,0,6,0,6,..,4,0,4,0,4,..,21,4,25,0,27,..,14,0,14,0,14,..,39,8,46,0,43,..,0,0,0,0,0,..,91,6,91,0,91,..,24,0,27,0,29,..,148,6,149,0,149,..,32,0,34,0,34,..,299,12,306,0,307,..,69,0,65,0,65,..,11,0,12,0,12,..,39,5,44,0,44,..,4,0,4,0,4,..,39,13,52,0,52,..,1304,145,1447,34,1481,..,2977,305,3280,64,3345,..,108,23,130,860,994,8972,3080,327,3410,925,13309,17658,..,..,..,..,17658,..,70,0,74,0,74,..,99,6,108,0,108,..,1609,166,1779,55,1833,..,58,13,69,0,69,..,230,40,269,0,269
7002,0,67,..,3065,188,3256,29,3285,..,243,11,253,8,260,..,89,6,92,0,98,..,77,24,106,0,111,..,125,28,149,0,153,..,8,0,8,0,8,..,481,37,516,0,516,..,25,5,28,0,31,..,47,0,47,0,47,..,264,33,297,3,301,..,61,0,61,0,61,..,23,0,22,0,22,..,20,0,20,0,20,..,959,42,998,3,1010,..,590,89,674,7,679,..,1375,44,1418,17,1436,..,455,49,501,4,503,..,3370,221,3594,34,3627,..,267,15,276,0,282,..,210,22,233,0,241,..,443,116,550,5,554,..,13,0,13,0,13,..,535,161,693,0,693,..,2166,274,2433,69,2505,..,14974,1768,16740,182,16923,..,401,73,477,4855,5330,40806,15374,1844,17214,5037,63059,82705,..,..,..,..,82705,..,191,3,192,5,198,..,242,22,263,4,267,..,1188,100,1291,41,1333,..,543,148,690,4,696,..,1689,358,2047,14,2057
8000,0,0,..,5,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,8,3,12,0,12,..,60,6,62,0,62,..,4,0,4,69,67,657,59,6,66,69,794,1340,..,..,..,..,1340,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,6,0,6,..,15,0,12,0,12
8001,8,497,..,12682,809,13492,115,13605,..,1521,183,1704,13,1715,..,646,47,697,10,699,..,176,47,225,0,224,..,1145,349,1495,13,1511,..,662,107,767,0,767,..,1312,94,1407,18,1420,..,540,74,609,0,615,..,548,40,583,0,588,..,495,37,531,7,535,..,489,56,547,5,553,..,280,14,297,5,303,..,651,79,730,6,740,..,1039,18,1054,14,1066,..,675,34,716,0,716,..,1431,32,1467,11,1476,..,403,11,417,3,418,..,3550,98,3646,23,3673,..,1956,249,2208,26,2228,..,1152,66,1221,15,1228,..,759,154,919,5,921,..,171,19,189,3,197,..,2260,597,2855,31,2885,..,7511,954,8466,160,8627,..,53899,6289,60183,601,60782,..,1023,159,1185,8767,9943,177367,54923,6443,61359,9363,248096,351851,..,..,..,..,351851,..,746,9,756,11,761,..,3456,510,3965,29,3993,..,336,14,344,0,342,..,3585,689,4278,26,4306,..,11952,2527,14482,115,14599
