SUA_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
4000,0,0,0,0,0,4,20,6,4,35,0,0,0,0,0,5,5,0,0,9,0,0,0,5,0,0,4,0,0,11,0,0,8,37,0,0,0,0,0,52,0,11,3,34,30,75,233,109,28,528,8,35,62,271,196,276,179,65,16,1108,0,0,0,0,0,0,5,0,0,5,0,8,9,22,0,0,4,0,0,41,0,0,5,12,24,21,8,0,4,75,7,70,68,387,174,162,80,24,0,972,0,0,0,15,20,13,17,13,11,92,0,0,0,0,0,0,0,0,0,4,4,3,16,52,63,141,180,117,27,602,0,4,0,7,17,11,11,0,0,48,7,34,48,128,68,43,33,14,6,393,0,6,6,59,13,4,6,0,0,93,0,4,3,68,4,0,4,0,0,84,0,12,17,114,71,25,8,0,0,260,0,0,0,3,3,3,8,0,0,20,0,12,10,85,46,67,61,20,5,316
4001,0,0,0,19,27,64,243,189,69,614,0,3,14,54,19,24,7,6,3,139,0,56,194,529,130,53,32,18,9,1007,16,202,772,2360,52,45,9,0,0,3460,3,15,38,166,139,257,841,548,257,2272,37,247,394,1366,952,946,705,283,86,5012,0,0,0,30,27,32,38,38,16,182,63,447,442,1144,157,69,41,14,4,2368,0,15,27,105,176,69,34,10,6,440,30,365,778,3385,1399,1176,719,219,54,8128,0,12,33,531,310,519,608,295,248,2560,0,0,4,16,5,6,8,0,0,50,10,87,165,511,543,1079,1158,865,382,4798,12,117,231,467,233,179,167,50,9,1461,39,297,429,1174,740,437,281,148,35,3589,24,235,254,1183,364,146,120,67,22,2414,7,39,66,638,95,69,38,6,0,957,15,113,159,1096,421,164,80,9,0,2055,7,19,13,101,54,36,35,23,10,305,42,212,262,784,254,288,239,117,25,2219
4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,16,51,22,8,4,4,0,110,0,0,0,6,0,0,0,0,0,6,0,0,0,0,7,7,31,23,6,77,0,9,10,27,21,27,9,5,0,111,0,0,0,0,0,0,0,0,0,6,0,5,0,10,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,4,0,3,16,29,24,27,15,3,0,122,0,0,0,0,0,3,7,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,12,11,5,57,0,0,0,3,0,3,0,0,0,9,0,12,7,28,13,12,4,0,0,66,0,0,0,5,3,0,0,0,0,18,0,0,0,8,0,0,0,0,0,8,0,20,35,29,13,5,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14
4003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,9,35,0,0,10,20,14,13,6,6,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,12,38,110,41,37,17,3,0,272,0,0,0,0,0,0,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,12,8,3,29,0,0,0,0,0,0,0,0,0,4,0,0,0,8,9,5,4,3,0,21,0,0,0,8,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,19,0,5,0,7,6,0,0,0,0,12,0,0,0,3,3,4,4,0,0,12,0,0,0,9,0,3,3,0,0,22
4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,15,0,0,0,0,3,0,5,5,0,14,0,0,0,4,6,8,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,12,6,8,5,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4
4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,4,17,8,3,25,0,0,8,15,11,11,6,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,32,12,22,12,3,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,12,6,10,3,33,0,4,0,0,0,0,0,0,0,5,0,3,0,3,4,0,5,3,0,20,0,0,0,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,6,8,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,12
4006,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,5,10,5,10,0,3,3,4,11,8,3,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,6,21,5,7,10,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,3,24,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,8,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,0,0,10
4007,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,8,6,67,34,9,125,0,6,6,19,23,38,37,20,9,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,10,0,4,5,34,22,9,9,3,0,83,0,0,0,6,0,0,10,0,7,17,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,25,62,29,21,154,0,0,0,3,3,3,4,0,0,11,0,0,4,6,6,9,5,3,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,14,10,8,15,3,0,51
4008,0,0,0,0,0,0,4,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,3,6,21,9,0,48,0,0,3,21,13,12,8,3,0,62,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,14,23,55,39,31,27,11,0,200,0,0,0,0,0,4,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,5,19,76,70,60,21,249,0,0,0,0,0,0,0,0,0,4,0,14,3,27,27,0,8,5,0,89,0,0,0,10,0,0,3,0,0,12,0,0,0,6,0,0,0,0,0,6,0,3,0,6,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,8,0,4,0,4,0,0,0,11
5000,0,0,0,3,3,9,13,3,0,29,0,0,5,14,3,12,3,0,0,51,0,0,9,38,30,24,17,0,4,114,0,0,0,15,0,0,0,0,0,18,0,0,7,84,50,68,147,89,28,473,35,133,246,1039,696,883,459,108,23,3618,0,0,0,3,3,8,6,3,6,23,3,6,3,16,3,8,0,0,0,47,0,0,7,17,25,16,15,0,0,76,15,158,131,654,255,181,65,18,0,1476,0,0,0,25,12,9,29,11,15,101,0,0,0,4,0,3,3,0,0,8,0,10,16,133,111,213,174,93,25,778,3,3,9,41,36,44,26,0,3,165,12,61,99,349,261,174,96,41,6,1109,0,0,7,36,4,12,5,5,5,74,6,3,4,194,3,4,0,0,0,210,10,36,35,186,142,63,20,3,0,493,0,0,0,5,3,0,0,0,0,10,0,20,16,136,68,78,77,23,0,425
5001,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,22,14,3,4,0,0,52,0,0,0,4,0,0,0,0,0,4,0,4,3,12,16,9,44,33,12,122,0,11,18,74,53,71,39,19,8,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,44,130,80,34,30,7,0,355,0,0,0,4,11,0,4,0,0,22,0,0,0,0,0,4,0,0,0,4,0,8,7,14,10,35,20,28,16,133,0,0,0,5,4,6,0,0,0,23,0,18,31,52,48,37,14,11,0,210,0,0,0,4,0,0,3,0,0,19,0,0,0,9,0,0,0,0,0,13,0,22,17,24,14,8,5,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,6,15,13,9,13,4,0,73
5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,3,0,0,19,0,4,10,48,38,27,8,3,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,9,17,56,19,11,4,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,4,0,0,24,0,0,0,8,3,0,7,0,0,16,0,3,4,18,13,11,3,0,0,53,0,0,0,7,0,0,0,0,0,12,0,0,0,14,0,0,0,0,0,17,0,0,4,30,14,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,4,0,0,0,27
5003,0,0,0,0,0,4,0,4,0,8,0,0,3,7,3,7,10,0,0,30,0,0,0,13,0,0,4,4,0,31,0,3,0,24,0,0,0,0,0,32,0,0,0,8,17,18,42,31,16,134,3,77,101,350,216,196,123,27,8,1105,0,0,0,0,0,0,0,0,0,3,0,5,0,27,0,0,0,0,0,39,0,3,5,3,7,9,3,0,0,30,4,45,75,264,109,53,38,4,0,593,0,0,0,18,5,11,11,4,6,57,0,0,0,3,0,0,0,0,0,0,0,3,8,29,31,62,51,33,13,232,0,3,10,27,8,7,10,0,0,70,0,49,92,232,187,98,65,23,11,752,0,0,0,19,11,3,6,0,0,38,0,0,5,84,0,0,0,0,0,98,0,15,3,52,38,18,8,0,3,137,0,0,0,3,0,6,0,0,0,6,0,8,4,20,15,16,20,7,0,93
5004,0,0,0,0,0,3,0,3,0,9,0,0,0,0,6,0,0,0,0,10,0,0,0,6,0,0,0,0,0,13,0,0,4,11,0,0,0,0,0,10,0,3,0,13,10,7,22,14,4,79,0,19,18,138,78,100,64,26,6,460,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,6,0,11,14,52,13,13,9,0,0,113,0,0,0,3,3,0,6,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,7,22,15,29,39,25,4,141,0,0,0,9,8,4,9,0,0,37,0,11,20,73,60,37,33,11,11,243,0,6,0,12,6,0,0,0,0,25,0,0,0,31,0,0,0,0,0,34,0,4,3,32,19,11,4,0,0,75,0,0,0,0,0,0,0,0,0,0,4,5,4,26,5,12,17,3,3,74
5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,17,0,5,3,47,28,40,33,8,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,24,9,16,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,6,10,0,29,0,0,0,0,0,5,0,0,0,4,0,0,12,23,15,14,5,3,0,73,0,0,0,9,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,5,7,11,4,9,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,11
5006,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,9,0,0,0,9,3,0,14,8,3,39,0,12,22,92,51,76,54,12,0,320,0,0,0,0,0,0,3,0,0,6,0,0,0,15,0,0,0,0,0,16,0,0,0,4,4,0,0,0,0,9,3,15,28,116,52,41,27,4,0,288,0,0,0,4,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,11,0,7,0,8,17,25,21,10,4,92,0,0,0,3,3,4,0,3,0,21,0,15,23,86,73,26,20,7,0,255,0,5,3,5,6,0,0,0,0,24,0,0,0,20,4,0,0,0,0,22,5,10,3,39,32,18,4,0,0,107,0,0,0,0,0,0,0,0,0,0,0,4,4,24,5,11,7,4,0,51
5007,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,10,0,0,0,4,0,0,8,6,0,9,11,63,120,369,151,163,56,12,5,951,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,3,0,0,27,0,17,17,23,24,3,0,0,0,84,3,43,57,166,66,49,19,5,0,408,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,11,0,0,4,11,7,10,5,5,0,51,0,0,0,5,4,3,0,0,0,9,3,31,36,105,54,25,4,8,0,279,0,0,0,10,0,0,0,0,0,17,0,0,0,8,0,0,0,0,0,8,0,13,6,54,37,23,3,0,0,140,0,0,0,3,0,0,0,0,0,3,0,0,7,13,5,3,3,0,0,27
5008,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,3,0,3,5,0,0,0,0,11,0,0,4,10,0,0,0,0,0,21,0,0,0,10,0,4,0,0,0,11,0,20,31,151,58,46,14,3,0,322,0,0,0,0,0,4,4,0,0,5,0,3,0,11,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,16,23,95,46,24,6,0,0,212,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,12,8,6,0,0,0,31,0,0,4,4,6,0,0,0,0,11,5,8,9,51,22,11,0,0,0,100,0,0,0,12,0,0,0,0,0,16,0,0,0,19,0,0,0,0,0,19,0,6,4,56,27,6,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,21
5009,0,4,8,29,28,75,136,72,28,372,3,82,254,1101,276,334,287,133,66,2539,5,73,292,1483,760,833,780,301,193,4727,8,58,376,1472,77,47,16,4,0,2051,17,59,115,458,340,370,972,801,419,3561,180,1746,2800,9605,5117,4996,2780,896,201,28309,3,12,43,429,265,349,327,187,87,1699,41,400,276,1581,209,130,98,29,3,2764,0,31,107,212,254,129,43,13,0,791,69,1392,2776,7196,3253,1860,1048,239,36,17865,4,39,52,811,409,549,698,211,234,3003,0,6,20,52,44,41,26,15,0,204,22,346,688,2322,1918,2440,2084,1285,508,11618,34,425,896,2597,1270,1428,1210,417,124,8402,79,1075,2566,6434,4392,2747,1565,725,256,19831,23,237,426,1698,637,469,401,210,64,4172,25,65,55,1703,169,111,97,11,4,2242,49,424,731,2640,1279,623,301,54,15,6119,6,34,25,284,139,78,41,16,9,647,97,475,507,1646,574,537,426,159,48,4468
5010,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,27,29,142,60,58,20,4,0,341,0,0,0,0,5,0,4,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,22,23,132,40,21,12,0,0,247,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,6,0,0,25,0,0,0,4,3,3,6,0,0,24,0,6,8,40,34,10,3,0,0,98,0,4,0,10,0,0,0,0,0,18,0,0,0,5,0,0,0,0,0,8,0,6,9,52,13,3,0,0,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,17,0,4,0,0,0,26
6000,0,0,0,0,0,6,7,0,0,11,0,0,0,0,0,0,5,4,0,10,0,0,0,0,0,0,0,0,0,8,0,6,20,140,0,0,0,0,0,171,0,0,7,24,37,52,114,89,20,343,9,22,39,199,228,296,240,73,10,1121,0,0,0,0,0,3,0,0,0,3,0,3,5,28,5,0,0,0,0,38,0,0,0,8,31,14,7,0,0,62,5,21,15,168,80,59,37,19,4,410,0,0,0,18,8,10,20,8,0,63,0,0,0,0,0,0,0,0,0,8,0,6,3,31,24,81,107,63,18,337,0,0,3,15,8,16,16,0,0,59,4,9,12,80,63,60,49,15,4,291,0,4,5,29,3,0,0,0,0,50,0,0,0,47,0,7,0,0,0,58,0,7,3,54,41,18,9,5,0,142,0,0,0,6,4,0,3,0,0,8,0,8,13,85,44,71,83,18,0,321
6001,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,7,0,0,9,43,0,0,0,0,0,53,0,0,0,4,0,8,15,13,5,43,0,3,4,34,19,32,27,16,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,5,0,0,9,0,5,8,33,6,17,18,0,0,85,0,0,0,0,0,0,0,0,5,9,0,0,0,4,0,0,0,0,0,3,0,0,6,5,8,11,10,19,0,51,0,0,0,0,3,0,0,0,0,4,0,0,0,11,6,7,8,0,0,46,0,4,6,19,12,0,0,3,0,49,0,0,0,10,0,0,0,0,0,12,0,5,3,7,9,5,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,4,10,7,8,9,0,0,32
6002,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,82,0,0,0,0,0,88,0,0,0,5,3,3,23,15,9,60,0,0,6,21,31,27,16,8,7,118,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,3,5,4,6,0,0,9,0,6,12,51,20,29,20,4,0,137,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,14,17,15,3,60,0,3,0,0,0,0,0,0,0,5,0,0,0,10,7,12,0,3,4,41,0,3,0,22,0,0,0,0,0,34,0,0,6,59,0,0,0,0,0,63,0,6,0,13,6,8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,10,9,0,32
6003,0,0,0,0,0,5,3,4,0,13,0,0,5,8,0,0,0,0,0,22,0,0,8,34,8,9,3,0,0,72,3,64,249,1530,4,9,4,0,0,1862,0,4,5,33,33,35,114,90,46,363,5,38,58,269,188,189,149,72,21,992,0,0,0,0,0,0,3,0,0,3,15,19,22,194,12,3,0,0,0,262,0,0,7,17,41,19,7,3,0,90,5,36,58,336,120,93,76,15,3,745,0,0,0,41,24,30,50,40,28,204,0,0,0,0,3,5,0,0,0,4,0,16,21,52,50,88,96,99,39,453,3,9,32,78,32,12,21,10,0,201,5,36,39,177,94,75,84,19,21,546,7,15,35,266,16,15,15,4,0,379,0,4,5,192,4,0,0,0,0,212,4,25,34,158,75,28,14,0,0,329,0,0,0,3,5,7,5,0,0,21,13,44,54,178,72,74,70,22,9,537
6004,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,15,0,10,28,50,17,0,0,0,0,108,4,46,125,491,13,3,0,0,0,685,0,3,0,10,8,15,61,81,20,200,0,16,20,78,77,80,35,28,4,343,0,0,0,5,0,0,0,0,0,4,4,11,16,57,5,0,0,0,0,101,0,0,0,6,17,3,7,0,0,41,0,8,20,150,70,55,35,11,0,354,0,0,0,9,5,17,8,4,11,52,0,0,0,3,0,0,0,0,0,3,0,5,5,10,20,46,52,42,17,186,0,3,6,18,10,3,7,0,3,56,0,7,19,45,34,9,22,7,0,150,3,7,11,74,11,3,5,0,0,119,0,3,0,44,0,0,0,0,0,56,6,3,13,41,18,8,0,0,0,88,0,0,0,0,0,0,0,0,0,3,0,11,10,46,27,10,22,8,4,143
6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,12,0,0,0,4,0,4,20,26,5,68,0,0,6,13,12,7,12,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,18,9,4,12,0,0,49,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,4,0,32,0,0,0,0,0,7,0,0,0,7,0,3,0,0,8,0,0,0,0,13,0,0,0,5,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,14,0,0,0,5,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,0,0,18
7000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,7,4,3,0,0,0,8,0,0,13,89,0,0,0,0,0,99,0,0,0,20,7,4,16,4,0,50,6,17,21,150,111,122,51,7,4,480,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,7,24,28,8,4,0,0,74,8,31,29,158,81,63,23,10,3,404,0,0,0,7,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,8,5,4,0,49,0,0,0,5,4,3,0,0,0,15,0,4,5,23,18,20,3,0,0,85,0,0,0,27,0,0,3,0,0,33,0,0,0,16,0,3,0,0,0,23,0,11,11,45,38,31,15,5,0,154,0,0,0,0,4,0,0,0,0,4,0,3,5,24,4,8,14,0,4,66
7001,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,0,0,8,0,0,0,4,0,6,0,0,0,8,0,9,11,72,4,3,0,0,0,97,0,0,0,8,3,5,4,0,4,24,4,44,42,153,62,79,35,9,4,425,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,23,0,0,5,12,11,10,5,0,0,41,3,19,19,176,58,36,24,0,3,338,0,0,0,5,0,0,0,0,0,7,0,0,0,8,0,0,7,0,0,15,0,0,0,9,13,15,7,9,0,46,0,0,0,3,0,0,0,0,0,9,0,9,17,30,18,11,3,4,0,89,0,4,3,33,9,3,0,0,0,50,0,0,0,28,3,3,0,0,0,39,0,0,4,25,18,7,0,0,0,52,0,0,0,0,0,0,0,0,0,0,15,50,30,123,39,36,13,3,0,310
