SUA_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
2014,0,0,0,0,0,0,0,0,0,0,250,571,571,914,623,710,620,284,95,4640,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,27,40,35,4,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,10,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2015,0,0,0,0,0,0,0,0,0,0,426,903,768,1410,671,719,641,333,117,5990,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,6,0,0,7,0,15,0,0,0,3,0,0,0,0,0,8,0,5,4,25,19,45,53,38,10,202,0,0,3,6,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,16,6,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,7,51,14,0,3,0,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0
2016,0,35,67,177,83,51,17,0,0,431,1611,3084,2515,4061,2295,2269,1884,1102,359,19169,0,3,0,11,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,6,0,5,3,4,6,3,0,3,0,20,0,0,0,4,0,0,0,0,0,4,0,0,0,43,9,13,10,3,0,84,0,0,0,4,0,7,3,9,0,21,0,5,6,8,3,0,0,0,0,26,0,5,16,45,38,73,85,73,12,360,0,0,3,17,3,5,0,0,0,32,0,0,0,4,3,0,0,0,0,11,0,0,3,3,8,10,13,17,0,43,0,5,4,4,0,11,18,18,11,68,0,0,0,15,0,0,5,0,0,18,5,50,90,629,109,61,46,3,4,998,0,0,4,18,3,0,0,0,0,24,0,11,24,15,4,3,0,0,0,58
2017,0,4,5,15,19,10,11,0,0,53,333,587,540,995,419,538,437,271,119,4252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,3,27,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,8,8,5,46,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,84,7,0,0,0,0,116,0,3,4,7,8,0,0,0,0,25,0,0,0,5,0,0,0,0,0,4
2018,0,0,0,6,0,0,0,0,0,5,1138,2440,2118,4153,2010,2027,1614,776,220,16515,0,0,0,8,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4,5,0,0,26,0,0,0,0,5,3,4,3,0,9,0,7,5,19,9,9,5,8,4,62,0,0,0,0,0,4,8,3,0,21,0,0,0,3,0,3,0,0,4,11,0,6,7,48,40,101,132,99,34,473,0,0,0,5,4,0,0,0,0,8,0,0,0,0,0,0,0,6,0,5,0,0,0,7,0,7,31,28,10,80,0,0,0,0,0,3,11,5,5,25,0,0,0,6,0,0,0,3,0,8,10,12,26,145,22,9,11,5,3,238,0,0,0,9,0,0,4,3,0,22,0,0,0,6,0,0,0,0,0,7
2019,0,0,0,0,0,0,0,0,0,0,466,1143,988,1768,973,986,868,543,206,7936,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,4,6,0,0,0,0,11,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,28,34,38,13,152,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,0,10,0,0,0,6,0,0,11,10,3,30,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,3,0,6,7,58,6,0,0,0,0,78,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2020,0,0,0,4,0,0,0,0,0,4,1296,2615,2035,4109,1919,1952,1726,922,286,16856,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0,27,0,0,0,0,4,0,3,0,0,10,0,0,0,23,3,9,3,0,0,37,0,0,0,0,0,4,5,3,0,17,0,0,0,7,0,0,0,0,0,7,0,17,22,87,94,148,184,130,30,712,0,0,5,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,5,0,0,3,8,32,28,6,95,0,0,0,0,0,3,8,4,0,15,0,0,0,5,0,0,0,0,0,7,0,3,13,92,19,8,10,9,0,156,0,0,4,14,0,0,5,0,0,26,0,0,0,3,0,0,0,0,0,9
2021,0,0,0,0,0,0,0,0,0,5,908,2055,1735,3396,1823,1842,1627,856,307,14543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,16,0,0,0,0,0,0,0,0,0,4,0,13,15,75,0,4,3,0,0,118,0,0,0,0,0,0,0,5,0,6,0,0,3,3,4,0,0,0,0,10,0,10,11,34,34,60,68,47,15,289,0,0,0,0,4,0,0,0,0,10,0,4,0,9,0,0,0,0,0,12,0,0,0,3,4,3,6,3,5,24,0,0,0,0,0,0,4,0,0,6,0,0,0,4,0,0,0,0,0,4,0,7,12,69,9,3,5,0,0,105,0,4,0,12,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
3000,0,0,0,17,5,0,0,0,0,22,18625,44537,34074,62349,38342,43386,37684,17159,3948,300101,0,5,5,36,9,0,0,0,0,49,0,4,0,11,7,8,6,8,0,32,0,0,25,87,31,0,6,0,0,159,0,6,4,10,4,9,0,0,0,40,4,28,23,120,74,100,93,47,11,488,0,3,0,92,11,11,7,9,0,138,4,28,26,227,49,33,25,12,6,420,0,0,0,7,6,29,43,50,15,151,0,5,5,17,0,3,22,10,0,60,3,117,252,871,1160,2419,2677,1822,364,9700,0,17,21,110,65,73,34,11,0,332,0,4,34,178,42,65,44,26,6,403,0,9,30,166,127,244,432,351,74,1427,0,0,3,4,9,10,19,10,12,67,3,4,20,44,11,13,14,4,0,114,20,59,127,869,101,71,65,52,18,1382,5,16,28,125,19,16,55,20,9,287,0,0,5,37,17,7,7,0,0,69
3001,0,0,0,0,0,0,0,0,0,0,351,697,601,1433,684,594,381,125,10,4873,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,9,8,0,3,0,0,22,0,0,0,31,0,0,0,0,0,29,0,6,0,12,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,17,95,55,77,57,38,0,352,0,0,0,3,0,0,0,0,0,0,0,0,0,17,8,5,0,0,0,35,0,0,3,8,5,4,10,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,8,36,0,4,0,0,0,51,0,0,6,6,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,9
3002,17,177,345,1416,300,127,43,11,3,2447,70381,141060,122010,213882,96744,78267,59884,30640,9156,822023,13,90,101,640,199,89,41,8,4,1185,0,3,24,454,197,272,182,67,14,1216,10,100,190,1933,220,78,24,13,0,2562,7,37,62,199,177,155,121,30,4,800,61,234,199,1022,558,362,244,111,30,2816,7,39,49,340,183,127,99,54,3,893,92,971,2939,8248,1832,1750,1442,519,200,17999,0,7,9,176,84,232,198,194,51,941,12,106,121,272,98,85,114,75,18,905,210,2055,3595,9086,8564,9749,7477,5492,1515,47739,6,97,290,1805,998,882,556,225,55,4920,15,94,119,783,252,232,158,85,22,1762,18,88,166,948,636,591,996,766,178,4393,0,18,37,101,86,143,270,334,178,1175,65,341,722,1780,487,605,491,124,36,4644,220,1635,2975,17204,3036,1265,845,427,119,27727,27,128,259,788,251,148,225,120,47,1987,13,219,329,1773,540,208,119,67,11,3269
3003,0,0,0,0,0,0,0,0,0,0,1731,4226,3580,5911,3280,3644,3674,2306,658,29007,0,0,5,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,10,0,5,0,0,3,0,0,0,0,6,0,6,0,14,5,5,13,7,0,45,0,0,0,0,3,0,0,0,0,5,0,0,3,18,9,7,6,0,0,46,0,0,0,0,0,4,3,4,3,19,0,0,0,3,0,0,0,5,0,9,0,17,28,96,122,214,260,277,76,1099,0,3,9,25,6,11,8,4,0,57,0,0,0,10,3,3,4,3,0,27,0,4,6,11,7,19,34,37,14,126,0,0,0,0,0,0,5,0,0,11,0,0,0,16,0,6,3,0,0,26,3,20,12,121,24,8,4,6,0,204,0,0,0,15,3,0,5,0,0,34,0,0,0,7,0,3,0,0,0,16
3004,0,5,3,8,0,0,0,0,0,12,3888,8970,6993,12642,6954,6059,4497,1874,473,52343,0,0,0,11,0,3,0,0,0,16,0,0,0,3,5,0,0,0,0,13,0,0,0,60,6,0,0,0,0,69,0,0,0,3,8,0,3,0,0,20,4,5,10,68,37,32,38,18,3,202,0,0,3,32,8,8,0,3,0,57,6,26,19,119,44,50,38,10,4,320,0,0,0,4,3,12,17,18,6,63,0,0,3,6,3,6,5,5,4,38,3,76,122,553,499,761,667,387,83,3158,0,6,12,30,24,25,10,9,0,119,0,5,5,84,20,27,21,11,3,178,4,3,17,83,52,93,95,102,23,477,0,0,0,0,4,5,9,9,4,36,0,7,12,62,4,16,15,5,0,125,7,58,78,561,115,58,24,21,6,923,0,23,20,56,24,8,23,4,5,159,0,0,0,12,8,11,5,0,0,36
3005,0,0,0,0,0,0,0,0,0,0,509,1075,787,1522,653,513,262,96,17,5426,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,5,34,10,3,0,81,0,0,0,10,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,41,6,0,0,0,0,50,0,0,3,9,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3
3006,0,0,0,0,0,0,0,0,0,0,1447,3060,2342,4639,2267,2229,1312,515,131,17950,0,3,3,5,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,9,7,5,3,0,0,35,0,0,0,0,0,0,0,0,0,9,0,4,3,5,9,0,0,0,0,26,0,0,0,0,3,0,5,0,0,12,0,3,0,10,0,0,4,0,0,24,0,16,29,57,96,142,103,54,15,512,0,5,3,16,5,8,0,4,0,48,0,0,0,3,0,4,5,0,0,14,0,0,3,7,6,9,11,11,4,50,0,0,0,0,0,4,4,0,5,12,0,0,0,3,0,0,0,0,0,9,6,17,9,127,33,6,9,0,0,210,0,4,0,6,0,0,4,0,0,20,0,0,0,4,0,0,0,0,0,13
3007,0,5,11,36,15,9,3,0,0,72,17621,36879,30472,53667,27591,23636,20546,11325,3404,225135,0,9,20,95,39,24,0,0,0,186,0,0,4,148,73,104,79,30,0,446,15,69,168,1934,141,28,13,5,0,2380,4,8,12,15,20,22,7,8,0,97,14,67,83,426,189,136,112,54,15,1089,4,5,17,171,47,35,26,26,0,331,20,278,433,1594,406,464,305,101,39,3636,0,0,0,59,37,65,112,136,36,450,0,13,17,55,37,58,96,71,26,384,66,614,1216,3121,2694,3180,2854,2401,799,16941,0,15,31,191,114,74,71,21,9,521,7,22,30,298,79,72,67,45,12,634,5,23,48,247,158,212,381,357,108,1541,0,3,5,23,24,66,82,77,25,302,12,94,112,280,86,113,96,25,5,831,25,156,494,2626,335,177,114,96,22,4053,5,31,73,127,54,40,76,21,17,445,3,15,34,272,94,59,64,25,8,570
3008,0,0,0,0,0,0,0,0,0,0,579,1374,1236,1973,995,1050,993,587,199,8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,6,25,34,68,72,52,23,284,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,3,15,7,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,3,28,4,0,0,0,0,40,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
3009,0,0,0,0,0,0,0,0,0,0,1075,3038,2282,3743,2283,2712,3301,1898,460,20790,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,9,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,5,12,11,14,14,13,0,59,0,0,0,5,0,0,0,0,0,4,0,0,3,14,4,3,3,0,0,32,0,0,0,0,0,0,6,9,6,13,0,5,0,11,0,3,0,3,0,25,3,33,45,106,153,280,446,452,108,1627,0,0,3,13,3,7,0,3,0,39,0,0,0,5,5,6,10,8,3,36,0,0,4,12,10,19,55,59,22,191,0,0,0,0,0,4,3,3,0,10,0,0,0,5,0,6,0,0,0,19,0,8,6,88,26,12,0,4,0,150,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,4,3,0,12
3010,0,0,0,0,0,0,0,0,0,0,337,682,548,985,422,478,446,251,88,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,12,7,20,31,23,10,105,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,0,0,0,0,0,0,0,0,0,0,2505,5261,4298,8120,3985,3902,2683,1249,410,32417,0,6,0,11,9,8,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,5,18,5,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,3,0,28,3,7,6,0,0,62,0,0,0,5,7,3,0,0,0,13,0,16,11,36,22,15,3,0,3,102,0,0,0,3,0,0,5,3,0,11,0,6,0,6,0,0,0,4,0,21,3,46,39,144,134,202,146,100,31,849,0,6,12,20,5,14,3,0,0,62,0,0,0,7,3,4,0,3,0,27,0,0,0,16,13,22,24,22,4,103,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,7,0,0,0,13,9,19,11,249,42,13,7,9,0,356,0,4,5,6,0,5,0,0,0,18,0,5,0,11,4,0,0,0,0,14
3012,0,0,0,0,0,0,0,0,0,0,550,1472,1495,2614,1370,1598,1582,822,245,11743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,30,71,152,82,6,363,0,0,0,0,7,6,0,0,0,10,0,0,0,0,0,0,4,4,0,6,0,0,0,5,4,5,28,26,0,58,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,3,4,15,3,0,0,0,0,25,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0
3013,0,0,0,0,0,0,0,0,0,0,752,1243,999,2021,799,700,326,139,31,7009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,0,13,0,0,0,4,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,4,0,0,0,22,18,28,23,10,4,107,0,0,8,26,6,13,0,4,0,60,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,3,3,4,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,3,50,7,3,0,4,0,83,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3
3014,0,0,5,11,10,0,0,0,0,25,2431,5189,4573,8382,3576,3701,2804,1424,532,32614,0,3,0,28,7,4,0,0,0,42,0,0,0,0,0,0,0,0,0,4,0,3,15,40,27,3,0,0,0,98,0,0,0,0,0,0,0,0,0,3,0,3,0,31,10,4,0,6,0,49,0,0,0,0,0,0,0,0,0,0,0,26,11,136,15,13,4,4,0,219,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,8,0,21,18,77,62,116,108,100,20,520,0,0,8,32,13,12,5,0,0,68,0,0,0,3,0,3,0,0,0,9,0,0,3,11,8,11,13,18,0,59,0,0,0,0,0,0,0,0,4,9,0,0,0,8,6,0,0,0,0,16,9,24,23,216,46,13,7,4,0,339,0,0,0,0,4,0,0,0,0,14,0,0,0,7,3,3,0,0,0,11
3015,0,0,0,14,4,0,0,0,0,17,8922,21128,16991,29624,17197,16606,15270,8350,2593,136692,0,3,0,18,7,0,0,0,0,30,0,0,0,12,3,5,0,3,0,20,0,19,13,422,35,14,10,0,0,516,0,7,12,0,0,0,0,0,0,19,12,60,43,197,128,86,90,49,3,675,6,3,0,30,20,7,3,9,3,86,5,45,28,120,32,22,20,15,3,294,0,5,0,4,9,20,25,26,9,100,0,4,0,15,9,9,17,15,9,77,50,564,808,1741,1875,2170,2117,1641,500,11463,0,10,9,54,32,37,20,10,5,178,5,18,21,149,52,48,32,21,4,356,5,23,29,146,114,159,240,240,63,1008,0,3,3,9,5,12,24,21,11,92,3,26,27,41,10,21,9,6,0,153,12,88,128,782,121,47,46,49,15,1306,0,23,18,43,10,7,31,5,8,139,0,3,9,49,19,0,7,0,0,88
3016,0,5,20,11,7,7,3,0,0,51,4017,8681,7631,12841,6130,5994,5243,3070,997,54606,0,5,10,35,7,3,0,0,0,62,0,0,0,5,0,0,0,0,0,4,0,0,23,50,24,7,0,0,0,102,0,0,0,3,0,0,0,0,0,10,0,22,9,44,15,18,9,3,3,132,0,0,0,3,6,0,0,5,0,9,0,20,28,114,43,19,22,7,4,255,0,0,0,5,0,3,0,5,0,17,0,14,8,14,0,3,0,6,0,43,6,27,67,166,179,242,288,237,74,1287,0,6,12,42,14,10,13,3,0,99,0,0,4,11,6,3,6,0,0,23,0,0,7,15,17,31,38,31,9,154,0,0,0,0,0,9,3,0,0,7,0,4,9,22,6,10,3,0,0,55,6,55,123,727,91,24,16,7,0,1055,0,5,3,11,0,3,6,5,0,29,0,3,11,28,6,7,8,6,0,73
3017,0,0,4,17,0,0,0,0,0,29,5146,10921,10884,18939,8371,7326,5282,2433,601,69905,3,5,7,15,6,0,0,0,0,39,0,0,0,4,0,3,0,0,0,3,0,4,3,31,3,0,4,0,0,38,0,4,0,3,0,0,0,0,0,13,5,7,19,79,28,23,9,6,0,175,0,0,4,8,6,0,0,0,0,12,0,11,16,75,30,20,10,6,7,183,0,0,0,0,0,5,3,7,0,14,0,9,7,18,0,3,3,0,0,42,5,85,132,355,319,508,437,284,64,2182,0,3,14,44,17,18,12,3,0,114,0,0,3,29,10,14,12,4,5,80,0,3,15,51,36,41,65,54,11,278,0,0,0,10,8,6,8,14,3,64,0,0,17,19,9,6,7,7,0,63,5,44,127,490,163,57,21,13,0,922,4,5,11,23,6,0,8,6,0,66,0,0,0,18,3,0,0,0,0,25
3018,0,0,0,0,0,0,0,0,0,0,420,933,832,1245,669,795,785,459,133,6272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,28,46,53,13,162,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,23,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3019,0,0,0,0,0,0,0,0,0,0,513,1310,1041,1746,960,1034,902,457,118,8083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,32,56,79,54,44,17,312,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,4,4,4,10,9,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,3,3,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
