UCL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL313004,5,4,0,178,0,0,5,0,0,0,0,0,0,5,109,118,0,0,0,0,0,0,0,0,0,4,7,13,414,47,17,236,29,132,19,53,20,148,112,1234
UCL313005,0,0,0,47,0,5,0,0,0,3,0,0,0,5,89,106,0,0,0,0,0,0,0,0,0,3,10,19,200,28,16,139,24,121,8,57,17,302,105,1006
UCL313006,0,3,0,48,4,0,0,5,0,0,0,0,0,4,68,83,0,0,0,0,0,0,0,0,0,22,17,45,273,66,8,265,28,166,21,149,27,975,110,2083
UCL313007,0,3,0,98,0,0,0,0,0,0,0,0,0,3,50,57,0,0,0,0,0,0,0,0,0,8,4,15,242,37,6,159,19,93,15,84,20,652,61,1378
UCL313008,0,0,0,43,0,0,0,0,0,0,0,0,0,6,39,50,5,0,0,3,0,0,0,0,0,12,4,25,181,41,3,150,16,101,18,65,14,438,53,1076
UCL313009,7,4,0,258,0,3,0,0,4,0,0,0,5,0,99,110,4,0,9,0,0,0,0,6,0,4,8,23,621,26,25,184,44,184,13,43,23,205,113,1485
UCL313010,0,7,0,33,0,0,0,0,0,0,0,3,0,4,61,72,0,0,0,0,0,0,0,0,0,13,16,35,226,70,10,193,21,131,17,128,20,752,89,1661
UCL313011,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0,0,3,4,9,156,26,4,119,33,62,8,43,0,98,21,568
UCL313012,0,17,0,204,0,0,0,0,0,0,0,0,5,4,201,209,0,0,0,0,0,4,0,0,0,14,18,43,402,72,24,257,44,192,24,151,39,925,233,2358
UCL314001,0,5,0,34,0,0,0,0,0,0,0,4,3,9,47,56,0,4,0,0,0,0,0,0,0,11,10,28,112,35,4,118,9,44,0,65,9,366,65,836
UCL314002,0,0,0,44,0,0,0,0,0,0,0,3,0,6,45,66,4,0,0,3,0,0,0,0,0,12,8,30,187,32,10,144,16,91,8,58,10,365,63,981
UCL314003,0,0,0,12,0,0,0,0,0,0,0,0,0,8,24,32,0,0,0,0,0,0,0,0,0,13,3,22,119,27,8,83,24,78,13,50,17,365,35,807
UCL314004,0,3,0,28,4,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,5,6,12,107,29,9,83,9,50,14,33,9,271,19,635
UCL314005,0,0,0,54,0,4,0,0,0,0,0,0,0,0,36,37,0,0,0,0,0,0,0,0,0,3,4,10,155,16,10,80,16,55,0,24,15,123,44,529
UCL314006,0,0,0,55,0,0,0,0,0,0,0,0,0,3,63,76,0,0,0,0,0,0,0,0,0,3,10,19,227,37,7,139,21,97,14,80,20,378,84,1097
UCL314007,0,0,0,39,0,0,0,0,0,0,0,3,0,3,69,78,0,0,0,0,0,3,0,0,0,7,8,21,160,25,10,86,15,73,3,46,15,295,91,820
UCL314008,0,0,0,41,0,0,0,0,0,4,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,9,4,11,120,21,5,86,17,59,6,29,12,166,49,581
UCL314009,0,4,0,24,0,0,0,0,0,0,0,0,0,0,29,28,0,0,0,0,0,0,0,0,0,3,9,18,167,19,3,104,22,72,9,25,10,152,36,617
UCL314010,0,4,0,15,0,0,0,0,0,0,0,0,0,3,27,30,0,0,0,0,0,0,0,0,0,7,9,20,133,29,0,97,15,57,11,34,7,229,44,655
UCL314011,0,5,0,19,3,0,0,0,0,0,0,0,0,7,31,39,0,0,0,0,0,0,0,0,0,4,4,15,138,25,3,70,5,50,5,46,8,152,43,542
UCL314012,0,0,0,29,0,0,0,0,0,0,0,0,0,0,26,34,0,0,0,0,0,0,0,0,0,5,0,6,129,16,6,102,15,62,5,50,12,190,30,605
UCL314013,0,0,0,13,0,0,0,0,0,0,0,0,0,0,35,36,0,0,0,0,0,0,0,0,4,7,3,14,113,29,7,94,12,45,3,71,11,258,49,689
UCL314014,0,0,0,27,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,0,0,0,0,0,5,6,14,125,23,8,77,24,36,6,29,3,152,24,494
UCL314015,0,0,0,24,0,0,0,0,0,0,0,0,0,0,19,28,0,0,0,0,0,0,0,0,0,5,0,8,134,19,7,63,19,77,8,44,8,202,23,603
UCL314016,0,10,0,24,0,0,0,0,0,0,0,0,0,10,52,60,0,0,0,0,0,0,0,0,0,16,7,24,153,34,11,104,21,64,8,55,11,380,69,911
UCL314017,0,0,0,203,3,0,0,0,0,0,0,0,0,0,46,49,0,0,0,0,0,0,0,0,0,0,0,9,284,5,13,87,20,87,7,9,11,23,51,600
UCL314018,0,0,0,69,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,6,0,4,189,13,9,98,28,61,8,30,8,110,13,570
UCL314019,0,0,0,25,0,0,0,0,0,0,0,0,0,0,19,26,0,0,0,0,0,0,0,0,0,3,7,12,97,27,3,98,13,55,9,42,15,221,29,603
UCL314020,0,0,0,21,0,0,0,0,0,0,0,0,0,3,68,71,0,0,0,0,0,0,0,0,0,5,5,14,186,22,4,98,11,46,3,27,7,118,80,598
UCL314021,0,4,3,48,0,0,0,5,0,3,0,0,0,0,50,63,0,0,0,3,0,0,0,0,0,8,7,21,147,35,13,109,25,118,12,107,30,943,74,1603
UCL314022,4,12,0,94,3,0,0,0,0,0,0,0,0,9,38,49,0,3,0,0,0,4,0,0,0,12,3,23,113,72,14,110,22,122,13,93,29,506,46,1150
UCL314023,3,7,0,127,0,0,0,4,0,0,0,0,3,0,59,69,0,0,0,0,0,0,0,0,0,4,4,8,242,37,9,178,22,121,3,63,30,342,65,1116
UCL315001,0,4,0,13,0,0,0,3,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,3,0,5,19,12,5,21,0,10,0,18,3,83,6,178
UCL315002,0,0,0,22,0,0,0,0,0,0,0,0,0,0,20,26,0,0,0,0,0,0,0,0,0,0,0,0,84,8,5,39,3,32,0,31,4,75,26,308
UCL315003,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,4,5,15,6,0,16,0,14,0,14,9,127,10,218
UCL315004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,4,0,0,0,5,0,6,0,30,5,52
UCL315005,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,4,21,5,0,15,0,16,0,4,3,45,8,126
UCL315006,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,0,8,4,6,0,0,0,5,0,44
UCL315007,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,3,0,3,61,11,3,47,12,42,8,30,12,232,21,477
UCL315008,0,0,0,87,0,0,0,0,0,5,0,0,0,0,27,36,0,0,0,0,0,0,0,0,0,0,6,4,138,5,7,66,12,53,7,5,12,26,39,366
UCL315009,0,0,0,8,0,0,0,0,0,0,0,0,0,6,11,20,0,0,0,0,0,0,0,0,0,4,0,7,39,20,7,30,0,25,3,27,5,184,16,361
UCL315010,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,4,4,11,44,14,0,50,6,28,0,38,12,260,24,490
UCL315011,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,3,3,10,16,11,0,13,4,18,0,36,3,300,14,419
UCL315012,0,0,0,24,0,0,0,0,0,0,0,0,0,0,25,33,0,0,0,0,0,0,0,0,0,6,3,9,77,5,6,41,11,48,11,15,8,111,27,365
UCL315013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,47,0,3,35,5,15,0,7,0,36,12,172
UCL315014,0,3,0,11,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,4,5,21,3,0,16,0,7,3,9,4,93,17,188
UCL315015,0,0,0,14,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,0,3,46,12,4,45,5,23,6,11,4,48,13,220
UCL315016,0,0,0,19,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,5,84,10,0,32,12,26,9,10,6,70,12,275
UCL315017,0,0,0,14,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,0,0,0,0,0,0,6,9,79,7,5,45,7,20,3,20,3,64,28,281
UCL315018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,29
UCL315019,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,13,4,4,0,9,3,76,11,135
UCL315020,0,0,0,34,0,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,3,0,0,67,3,0,35,8,14,5,9,0,46,16,204
UCL315021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,5,0,5,10,5,0,7,0,9,0,8,0,87,9,151
UCL315022,0,0,0,33,0,0,0,0,0,4,0,0,0,0,11,23,0,0,3,0,0,0,0,0,0,0,4,6,75,9,9,31,8,32,4,9,0,25,21,209
UCL315023,0,0,0,13,0,0,0,0,0,0,0,0,0,0,17,21,0,0,0,0,0,0,0,0,0,0,0,5,20,3,5,19,0,18,0,8,3,40,21,142
UCL315024,0,3,0,11,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,3,3,12,42,11,3,15,4,15,3,15,3,48,15,182
UCL315025,0,8,0,11,0,0,0,0,0,0,0,0,0,5,15,24,0,0,0,0,0,0,0,0,0,7,0,11,18,14,4,27,3,29,5,38,7,435,28,609
UCL315026,0,0,0,16,0,0,0,0,0,0,0,0,0,3,9,17,0,0,0,0,0,0,0,0,0,0,3,4,52,23,3,59,8,28,6,30,9,199,20,434
UCL315027,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,3,11,13,16,15,3,19,0,15,5,21,0,170,23,287
UCL315028,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,33,3,3,14,0,9,0,6,3,58,9,151
UCL315029,0,0,0,25,0,0,0,0,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,5,47,8,0,27,7,24,6,18,8,102,16,262
UCL315030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,7,0,0,0,30,0,53
UCL315031,0,0,0,58,0,0,0,0,0,0,0,0,0,0,24,23,0,0,0,0,0,0,0,0,0,0,5,7,85,7,10,25,5,23,4,13,0,21,23,213
UCL315032,0,6,0,46,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,5,0,10,72,28,8,58,0,64,6,52,9,317,54,682
UCL315033,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,18,5,12,6,18,3,131,12,225
UCL315034,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,5,13,6,8,0,7,0,28,4,110
UCL315035,0,0,0,13,3,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,3,3,60,9,0,38,10,38,4,23,3,92,15,300
UCL315036,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,4,0,5,34,15,4,29,5,3,0,9,0,70,13,189
UCL315037,0,0,0,24,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,3,0,10,85,25,4,71,13,37,9,18,10,210,21,518
UCL315038,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,64,4,4,26,4,19,4,15,0,67,12,225
UCL315039,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,21,0,46
UCL315040,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,4,0,0,0,4,0,39
UCL315041,0,0,0,15,0,0,0,0,0,0,0,0,0,4,10,11,0,0,0,0,0,0,0,0,0,0,0,5,43,3,0,18,6,21,0,9,9,56,10,169
UCL315042,0,0,0,12,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,3,3,9,71,4,3,42,5,36,0,22,5,164,22,369
UCL315043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,5,0,11,9,3,3,10,0,9,0,11,0,112,9,165
UCL315044,0,8,0,12,0,0,0,0,0,0,0,0,0,3,17,27,0,0,0,0,0,0,0,0,0,3,8,17,73,24,4,77,11,39,3,46,5,218,36,540
UCL315045,0,5,0,44,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,9,92,19,4,64,18,33,0,15,11,118,16,392
UCL315046,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,4,0,4,38,12,5,16,7,17,6,15,8,90,12,212
UCL315047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,0,0,0,0,4,47,3,4,36,0,33,0,18,0,76,14,230
UCL315048,0,3,0,3,0,0,0,0,0,3,0,0,0,0,15,19,0,0,0,0,0,0,0,0,0,4,5,4,23,8,7,23,5,21,3,20,10,135,22,276
UCL315049,0,0,0,10,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,0,0,0,0,4,0,42,28,0,25,12,40,0,31,0,95,27,297
UCL315050,0,0,0,7,0,0,0,0,0,0,0,0,0,4,18,23,0,0,0,0,0,0,0,0,0,7,7,10,35,15,0,26,6,36,0,31,11,213,28,396
UCL315051,0,0,0,21,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,3,5,100,20,0,83,19,37,13,48,8,201,26,563
UCL315052,0,3,0,30,0,0,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,5,5,10,78,7,9,48,9,36,6,17,9,197,10,436
UCL315053,0,0,0,14,0,0,0,0,0,0,0,0,0,3,23,31,0,0,0,0,0,0,0,0,0,6,4,13,96,11,5,46,0,23,0,16,5,51,29,274
UCL315054,0,0,0,3,0,0,0,0,0,0,0,0,0,5,12,16,0,0,0,0,0,0,0,0,0,0,8,9,53,10,3,37,12,39,4,22,7,197,19,401
UCL315055,0,4,0,11,0,0,0,0,0,0,0,0,0,4,12,14,0,0,0,0,0,0,0,0,0,8,3,15,26,26,7,24,3,43,9,64,15,321,21,542
UCL315056,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,4,0,5,25,16,3,19,0,20,3,21,5,90,8,218
UCL315057,0,0,0,31,0,0,0,0,0,0,0,0,0,0,21,26,0,0,0,0,0,3,0,0,0,3,0,7,22,21,5,46,9,29,7,42,12,284,22,502
UCL315058,0,0,0,28,0,0,0,0,0,0,0,0,0,0,37,42,0,0,0,0,0,0,0,0,0,5,3,4,98,9,0,30,7,31,0,10,8,61,43,310
UCL315059,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,3,17,8,0,26,4,7,8,6,0,64,7,144
UCL315060,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,4,65,10,0,31,10,21,0,8,4,54,13,209
UCL315061,0,0,0,30,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,39,6,4,19,0,21,0,3,0,4,9,102
UCL315062,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,12,0,11,0,6,0,44,6,126
UCL315063,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,9,28,5,0,16,3,12,4,11,7,71,12,167
UCL315064,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,7,32,0,3,10,0,15,0,3,8,36,10,126
UCL315065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,4,5,18,3,0,19,0,10,0,7,3,48,20,133
UCL315066,0,0,0,21,0,0,0,0,0,0,0,0,0,4,15,17,0,0,0,0,0,0,0,0,0,6,5,5,62,13,3,57,11,26,9,32,5,122,23,352
UCL315067,0,0,0,15,0,0,0,0,0,0,0,0,0,6,18,25,0,0,0,0,0,0,0,0,0,7,5,8,31,19,4,34,4,28,5,24,4,196,26,362
UCL315068,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,5,34,9,3,24,0,11,0,14,3,63,7,167
UCL315069,0,0,0,5,0,0,0,0,0,0,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,5,5,11,11,7,7,11,3,25,9,16,6,144,23,245
UCL315070,0,0,0,24,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,5,42,0,0,23,0,25,0,17,0,36,11,160
UCL315071,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,21,6,12,0,5,0,42,11,133
UCL315072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,39,7,0,16,0,6,0,12,0,38,3,129
UCL315073,0,0,0,5,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,0,5,0,6,26,6,0,24,4,10,0,19,9,112,21,229
UCL315074,0,0,0,6,0,0,0,0,0,0,0,0,0,3,24,28,0,0,0,0,0,0,0,0,0,10,5,12,30,16,3,34,10,22,3,22,0,252,26,420
UCL315075,0,5,0,17,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,4,29,13,0,24,0,18,3,15,3,75,17,193
UCL315076,0,0,0,8,0,0,0,0,0,3,0,0,0,6,29,35,0,0,0,0,0,0,0,0,0,6,3,14,75,5,6,36,11,43,0,27,12,180,34,432
UCL315077,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,14,0,0,5,0,3,0,4,0,36,8,76
UCL315078,0,0,0,11,0,0,0,0,0,3,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,4,4,11,63,9,0,37,4,25,6,18,8,137,10,314
UCL315079,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,26,11,8,29,8,11,7,17,6,104,10,235
UCL315080,0,4,0,40,0,0,0,0,0,0,0,0,0,0,28,36,0,0,0,0,0,0,0,0,0,3,3,11,131,73,5,97,16,34,11,63,11,158,38,639
UCL315081,0,0,0,11,0,0,0,0,0,0,0,0,0,3,24,27,0,0,0,0,0,0,0,0,0,0,0,3,60,11,0,58,3,23,5,27,4,121,29,351
UCL315082,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,6,6,13,16,0,22,0,11,0,20,0,93,17,196
UCL315083,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,25,4,17,0,10,4,32,15,138
UCL315084,0,0,0,14,0,0,0,0,0,0,0,0,0,0,22,25,0,0,0,0,0,0,0,0,0,7,4,9,40,15,0,47,4,33,9,37,6,192,28,398
UCL315085,0,0,0,4,0,0,0,0,0,0,0,0,0,6,13,22,0,0,0,0,0,0,0,0,0,0,7,4,43,6,4,33,5,34,0,19,9,136,21,306
UCL315086,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,9,9,17,20,15,10,23,7,43,9,58,12,343,36,572
UCL315087,0,6,0,55,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,38,15,3,40,9,33,0,17,10,126,5,297
UCL315088,0,3,0,20,0,0,0,0,0,0,0,0,0,6,36,42,0,0,0,0,0,0,0,0,0,0,4,8,47,9,0,39,9,44,4,29,14,122,43,357
UCL315089,0,0,0,17,0,0,0,0,0,0,0,0,0,0,15,21,4,0,0,0,0,0,0,0,0,3,6,8,62,16,6,43,0,11,0,24,6,68,22,249
UCL315090,0,0,0,13,0,0,0,0,0,0,0,5,0,0,24,31,0,0,0,0,0,0,0,0,0,8,3,16,82,42,4,57,8,34,3,65,6,301,36,634
UCL315091,0,0,0,17,0,0,0,0,0,0,0,6,0,0,11,21,0,0,0,0,0,0,0,0,0,0,0,0,63,12,9,18,5,19,0,6,3,13,22,155
UCL315092,0,3,0,8,0,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,4,4,13,19,19,0,15,3,18,9,24,8,352,27,499
UCL315093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,3,8,10,3,0,5,0,7,0,12,0,80,13,138
UCL315094,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0,24,11,4,35,0,22,3,34,5,243,24,411
UCL315095,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,3,3,5,52,6,3,28,8,18,0,13,3,73,15,218
UCL315096,0,0,0,27,0,0,0,0,0,4,0,0,0,4,38,45,3,0,0,0,0,0,0,0,0,4,9,18,101,4,6,56,13,40,3,19,3,99,47,390
UCL315097,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,48,6,0,20,7,22,3,8,0,55,7,191
UCL315098,0,0,0,87,0,0,0,0,0,0,0,0,0,0,31,43,0,0,0,0,0,0,0,0,0,3,0,9,173,3,15,46,18,26,0,12,3,11,37,344
UCL315099,0,0,0,9,0,0,0,0,0,0,0,0,0,0,18,21,0,0,0,0,0,0,0,0,0,4,0,4,100,11,0,54,9,31,8,24,4,89,18,342
UCL315100,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,7,22,0,3,13,5,9,0,15,4,68,4,148
UCL315101,0,0,0,13,0,0,3,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,47,4,7,27,4,23,6,16,4,45,7,182
UCL315102,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,4,0,3,27,11,4,21,0,15,0,18,4,124,11,233
UCL315103,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,4,3,25,12,0,26,8,11,0,12,0,83,13,186
UCL315104,0,0,0,14,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,4,44,9,3,32,8,30,4,13,3,140,13,309
UCL315105,0,4,0,7,0,0,0,0,0,0,0,0,0,4,12,17,0,0,0,0,0,0,0,0,0,7,3,12,19,11,0,15,5,23,0,29,3,242,15,361
UCL315106,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,66,12,0,34,0,17,5,7,4,46,14,190
UCL315107,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,5,63,13,4,58,12,27,7,18,0,74,13,292
UCL315108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,7,0,12,0,32
UCL315109,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,5,0,8,20,8,3,17,0,11,0,12,4,80,6,163
UCL321001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,5,0,0,0,43,6,72
UCL321002,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,14,0,17,0,13,3,45,3,107
UCL321003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,7,0,3,0,3,0,5,0,36,4,83
UCL321004,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,0,0,0,0,0,0,0,0,0,0,8,19,0,0,7,0,10,0,6,0,33,4,82
UCL321005,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,7,31,5,0,7,0,9,0,5,0,31,13,97
UCL321006,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,11,0,29
UCL321007,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,4,42,3,6,26,0,17,4,6,0,27,10,141
UCL321008,0,0,0,6,0,0,0,0,0,0,0,0,0,3,22,24,0,0,0,0,0,0,0,0,0,3,0,9,15,3,0,19,0,13,3,14,0,105,24,187
UCL321009,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,6,4,8,27,8,0,16,0,22,0,4,0,41,9,141
UCL321010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,12,3,10,0,10,0,34,0,92
UCL321011,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,14,3,21,0,0,5,31,11,96
UCL321012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,4,9,0,8,0,58,11,94
UCL321013,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,15,9,3,7,0,8,3,12,7,62,5,119
UCL321014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8,3,3,0,4,0,7,6,52
