UCL_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL112002,0,0,0,0,0,0,0,0,0,44,0,50,0,0,0,0,0,0,0,0,0,22,0,20,0,0,0,0,0,0,0,4,0,5,3,15,0,0,0,0,0,0,0,4,0,17,0,22,0,4,0,0,0,0,0,7,0,62,0,76,0,0,0,0,0,0,0,14,0,25,0,45,0,8,0,0,0,9,0,28,0,309,8,359,0,0,0,4,0,22,4,30,4,156,3,227,3,24,0,15,5,31,4,45,3,190,3,321,15,26,6,44,5,40,5,45,4,190,0,381,20,28,0,45,3,24,0,33,9,53,0,220,48,12,5,54,4,39,0,28,3,38,0,224,200,25,5,106,13,62,7,19,9,61,0,513,165,5,4,87,10,24,7,13,3,31,0,355,96,4,3,46,3,24,3,3,5,10,0,203,83,5,0,19,4,9,0,0,0,5,0,123,116,4,6,49,8,29,0,7
UCL112003,0,0,0,0,0,0,0,0,0,48,0,52,0,0,0,0,0,0,0,3,0,23,0,27,0,0,0,0,0,0,0,0,0,21,0,26,0,0,0,0,0,0,0,3,0,12,0,18,0,0,0,0,0,0,0,8,0,72,0,81,0,4,0,0,0,7,0,18,3,43,0,69,0,4,0,0,0,5,4,30,7,285,0,342,0,9,3,3,0,9,0,56,17,175,0,274,4,25,3,3,4,14,12,48,16,192,0,315,8,38,6,22,6,31,17,63,12,191,0,396,15,16,0,25,6,26,11,29,10,74,0,213,25,28,9,33,10,41,12,28,6,70,0,258,63,50,14,110,22,78,20,40,4,70,0,473,84,20,0,79,24,30,11,17,0,40,0,311,84,15,3,69,17,31,8,14,0,16,4,266,57,0,0,23,0,13,0,3,0,15,0,119,147,16,9,59,14,54,0,12
UCL112004,0,0,0,0,0,0,0,0,0,50,3,48,0,0,0,0,0,0,0,3,0,40,0,44,0,0,0,0,0,0,0,9,0,15,0,22,0,0,0,0,0,0,0,4,0,14,0,13,0,0,0,0,0,0,0,3,0,77,3,87,0,0,0,0,0,0,0,15,0,33,0,52,0,6,0,5,0,0,0,15,0,271,7,303,3,16,0,10,0,8,0,29,0,180,0,246,0,15,3,7,0,15,0,33,5,211,3,300,6,26,0,17,5,25,5,42,12,221,0,360,10,12,0,23,0,14,0,14,3,73,0,163,23,19,5,38,0,14,0,19,3,112,3,227,65,30,0,73,11,40,10,41,0,125,0,391,63,21,0,63,9,21,0,23,0,78,0,269,54,10,0,36,10,15,3,17,0,46,0,191,33,3,0,22,0,13,3,6,0,29,0,108,126,27,9,69,3,69,0,30
UCL112005,0,0,0,0,0,0,0,0,0,25,0,27,0,0,0,0,0,0,0,3,0,12,0,18,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,4,7,0,18,0,0,0,0,0,0,0,7,0,41,0,48,0,0,0,3,0,0,0,10,0,20,0,37,0,4,3,0,0,0,0,23,5,304,7,354,0,3,0,4,0,13,0,19,3,175,0,224,4,6,0,6,3,22,0,29,10,109,0,182,9,17,0,21,3,29,6,17,3,93,4,201,10,7,0,21,9,24,3,9,9,28,5,119,18,16,0,35,0,25,3,11,4,26,0,128,87,20,6,66,9,37,3,8,4,22,0,258,56,6,3,39,7,7,5,8,3,7,0,141,39,3,0,28,7,8,0,0,0,4,0,86,26,4,0,7,0,3,0,0,0,0,0,41,33,0,3,14,12,8,0,0
UCL112006,5,0,0,0,0,4,0,0,0,45,0,56,0,0,0,0,0,0,0,0,0,22,0,26,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,10,0,12,0,6,0,0,0,7,0,5,5,62,0,75,0,0,0,3,0,0,0,14,0,36,0,55,4,6,0,3,0,5,7,29,0,310,3,367,5,6,0,6,0,28,0,41,0,150,0,235,6,11,0,13,0,45,3,27,4,131,8,246,22,29,3,71,3,44,6,20,6,116,0,339,41,25,5,50,3,37,0,14,0,26,0,201,67,16,0,58,8,30,5,12,0,39,0,241,287,30,3,154,16,47,3,21,3,35,0,599,188,18,0,103,8,12,5,8,0,25,0,370,151,3,3,52,10,19,4,6,6,14,5,265,83,0,0,18,5,0,0,0,0,4,0,120,135,10,6,47,3,17,4,4
UCL112007,0,0,0,0,0,0,0,0,0,22,0,25,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,25,0,32,0,0,0,0,0,0,0,12,0,4,0,20,0,5,0,0,0,0,0,5,0,156,6,172,0,4,0,3,0,3,0,13,4,98,0,118,4,7,0,0,0,5,0,12,0,67,0,98,5,7,0,8,0,7,0,11,0,64,0,108,3,5,0,9,0,3,0,3,0,14,0,41,6,6,0,6,0,4,0,3,0,11,0,37,26,8,5,31,0,6,6,7,0,13,0,96,21,3,0,17,3,0,0,5,0,3,0,52,16,4,0,9,0,0,0,0,0,3,0,40,11,0,0,0,0,0,0,0,0,3,0,24,13,3,0,8,0,0,0,0
UCL112008,0,0,0,0,0,0,0,0,0,59,0,63,0,0,0,0,0,0,0,0,0,40,0,41,0,0,0,0,0,0,0,5,0,18,0,28,0,0,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,0,0,4,0,99,4,111,0,0,0,0,0,0,0,25,0,40,0,68,0,6,0,0,0,5,0,45,0,592,9,663,3,6,0,4,0,8,0,44,3,300,3,379,3,20,0,3,0,14,7,42,7,251,4,360,9,21,5,38,3,18,4,34,0,230,3,355,14,13,3,23,5,13,3,16,4,48,0,139,11,12,0,30,3,14,0,12,0,61,0,150,57,26,0,65,4,15,4,19,4,69,0,266,49,8,3,27,0,9,0,4,0,33,0,136,31,3,0,20,0,13,0,4,0,24,0,97,11,0,0,13,0,3,5,5,0,0,0,43,29,5,0,20,3,12,0,11
UCL112009,0,0,0,0,0,0,0,0,0,38,0,37,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,43,0,50,0,3,0,0,0,0,0,9,0,23,0,43,0,3,0,0,0,5,0,21,0,275,9,317,4,10,0,3,4,6,0,16,6,120,0,166,3,20,0,9,0,31,0,25,0,96,4,191,12,31,4,46,3,30,4,20,3,104,0,252,12,12,0,30,5,29,0,15,3,37,0,143,36,12,0,43,3,20,0,9,3,36,0,173,130,10,3,90,15,34,4,11,0,32,0,321,117,8,3,64,6,12,5,6,4,20,0,248,82,3,3,35,3,16,0,0,0,7,0,151,44,0,0,19,4,4,0,0,0,0,0,76,69,3,3,24,9,26,0,3
UCL112010,0,0,0,0,0,0,0,0,0,44,0,49,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,5,0,7,0,33,0,46,0,0,0,0,0,3,0,5,0,13,0,28,0,5,0,0,0,8,0,13,0,146,5,178,4,12,0,3,0,18,0,21,0,67,3,128,0,11,4,8,0,26,0,29,0,66,0,149,21,21,0,35,0,38,3,14,9,52,4,196,27,10,0,31,7,18,0,12,0,12,5,123,82,11,0,43,3,12,8,0,3,26,3,192,144,16,0,74,9,20,5,0,0,24,0,296,88,3,0,47,3,8,0,4,0,17,0,175,64,4,5,25,4,3,0,0,0,7,0,125,38,0,0,13,4,4,0,0,0,6,0,66,48,4,4,26,8,3,0,6
UCL112011,0,0,0,0,0,0,0,0,0,20,0,21,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,41,0,51,0,5,0,0,0,0,0,5,0,28,0,40,0,0,0,0,0,5,0,15,3,244,0,273,0,0,0,0,0,18,0,26,0,105,0,153,0,4,0,4,0,24,0,23,4,94,0,155,6,8,3,31,0,31,4,8,4,74,5,171,24,3,0,36,6,22,3,15,0,24,5,130,29,13,0,27,5,15,0,4,0,23,0,110,116,20,6,81,12,19,5,11,5,8,0,282,83,14,0,41,9,11,6,3,0,3,0,171,59,0,0,30,10,7,5,0,0,5,0,117,29,0,0,8,0,3,0,0,0,0,0,43,36,0,0,18,4,3,3,0
UCL112012,6,0,0,0,0,0,0,0,0,25,0,33,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,3,0,11,0,13,0,0,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,0,0,57,0,56,0,0,0,0,0,0,0,11,0,27,4,45,0,7,0,0,0,11,0,20,3,283,5,337,0,16,0,4,0,24,3,34,3,165,8,247,4,12,0,11,5,35,8,45,8,131,0,245,20,33,4,44,4,29,8,27,0,113,0,286,23,19,0,41,0,30,0,16,0,40,0,164,39,14,0,50,5,33,5,11,3,32,0,185,151,28,6,111,7,35,0,14,4,42,0,386,109,5,3,50,8,10,3,9,0,10,0,216,43,6,0,25,0,7,0,3,0,8,0,102,28,3,0,18,0,0,0,0,0,3,0,60,53,3,0,24,0,6,0,4
UCL112013,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,32,0,37,0,0,0,0,0,3,0,3,0,12,0,16,0,0,0,0,0,3,0,0,0,5,0,12,0,0,0,0,0,7,0,5,0,12,0,21,3,0,0,3,0,0,0,3,0,3,0,14,7,3,0,3,0,0,0,0,0,0,0,16,19,0,0,3,0,7,0,0,0,9,0,39,11,0,0,7,0,0,0,0,0,3,0,26,9,0,0,4,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,5,12,4,0,3,0,4,0,0
UCL112014,0,0,0,0,0,0,0,0,0,43,0,45,0,0,0,0,0,0,0,4,0,23,0,26,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,3,0,7,0,13,0,3,0,0,0,0,0,4,0,63,0,76,0,0,0,0,0,0,0,5,0,45,0,59,0,10,0,0,0,3,0,23,0,345,6,392,0,0,0,6,0,5,0,26,0,192,0,243,4,12,0,8,6,19,0,36,3,214,5,306,8,28,3,24,0,22,8,21,4,155,0,282,8,10,0,19,3,17,4,11,0,45,0,117,19,13,3,27,4,18,0,17,6,36,0,145,88,23,3,64,14,41,0,16,12,47,0,309,72,10,0,67,13,15,3,4,0,9,0,204,43,14,0,37,8,13,0,4,0,21,0,142,36,9,0,11,3,0,0,0,0,3,0,58,59,8,0,24,6,9,0,4
UCL112015,0,0,0,0,0,0,0,0,0,49,0,52,0,0,0,0,0,0,0,3,0,16,0,21,0,0,0,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,0,0,3,75,8,91,0,3,0,0,0,4,0,14,3,40,0,67,0,16,0,5,0,8,0,36,3,454,5,532,0,0,0,3,0,13,0,32,12,228,4,300,4,11,0,15,0,26,4,40,5,207,5,316,8,25,0,59,4,32,11,34,3,212,0,399,14,15,3,44,4,29,5,16,4,60,0,194,44,8,0,72,3,32,0,16,0,45,4,220,132,12,0,122,18,37,10,18,5,44,3,403,112,11,0,66,9,15,6,5,0,13,0,244,81,5,0,40,9,8,0,0,3,10,0,166,43,4,0,11,0,7,0,0,0,4,0,64,54,10,0,22,7,15,0,0
UCL112016,0,0,0,0,0,0,0,0,0,39,0,50,0,0,0,0,0,0,0,3,0,20,0,21,0,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,0,0,0,3,0,13,0,15,0,3,0,0,0,0,0,11,3,70,0,94,0,0,0,0,0,4,0,13,0,38,0,56,0,3,0,3,0,9,0,28,0,321,3,378,0,13,0,0,4,21,0,43,5,195,3,281,3,13,0,14,0,48,0,28,4,180,0,299,14,18,0,44,0,39,0,40,8,153,5,325,32,20,0,53,3,46,0,24,0,47,3,233,45,17,0,69,4,43,5,19,0,44,5,252,200,25,3,129,18,49,6,24,3,43,0,510,190,16,0,85,10,23,3,6,0,20,0,355,148,9,0,59,7,23,0,0,4,19,0,274,122,5,0,37,8,5,0,5,0,13,0,189,193,4,4,61,6,28,4,4
UCL112017,0,0,0,0,0,0,0,0,0,77,6,85,0,0,0,0,0,0,0,0,0,39,0,47,0,0,0,0,0,0,0,8,0,34,0,40,0,0,0,0,0,0,0,6,0,20,0,22,0,8,0,0,0,0,0,10,0,140,0,165,0,0,0,0,0,0,0,21,0,68,0,94,3,9,0,8,0,9,0,53,7,816,10,921,13,27,0,9,0,17,0,76,5,438,6,594,8,24,3,19,0,49,4,76,11,460,4,645,27,54,0,73,6,61,3,66,12,446,4,745,30,36,0,59,0,36,8,43,3,146,3,363,57,38,3,73,3,42,3,36,3,140,0,399,207,47,11,148,22,60,8,42,16,134,6,692,150,28,3,96,5,31,10,28,7,68,0,424,121,18,3,52,10,26,5,7,0,43,0,280,75,14,3,31,5,6,4,6,0,15,0,155,156,17,6,71,10,29,0,16
UCL112018,0,0,0,0,0,0,0,0,0,47,6,46,0,0,0,0,0,0,0,0,0,14,0,24,0,0,0,0,0,0,0,4,0,11,0,17,0,0,0,0,0,0,0,3,0,6,0,13,0,0,0,0,0,0,0,0,0,77,0,85,0,0,0,0,0,5,0,15,0,32,0,55,5,7,0,0,0,5,5,36,7,377,6,446,0,16,0,3,4,34,0,32,4,195,5,293,12,14,0,13,0,49,0,46,4,143,8,286,20,36,0,68,5,41,0,31,3,166,3,381,40,15,0,57,5,27,0,15,6,36,0,197,73,24,4,59,12,30,0,16,0,54,3,269,242,25,4,111,14,51,3,14,10,52,0,533,143,9,3,65,10,16,3,7,8,13,0,271,98,4,0,48,4,15,6,3,3,22,0,203,35,6,5,14,0,0,0,0,0,4,0,71,104,8,4,36,3,16,0,0
UCL112019,0,0,0,0,0,0,0,0,0,57,0,60,0,0,0,0,0,0,0,3,0,20,0,25,0,5,0,0,0,0,0,7,3,18,0,31,0,0,0,0,0,5,0,3,0,8,0,15,4,4,0,0,0,0,0,3,0,87,0,105,0,0,0,0,0,0,0,28,0,48,0,84,0,10,0,0,0,13,0,32,9,411,4,480,3,15,0,3,0,20,3,48,0,193,0,297,9,23,0,29,0,48,5,56,8,222,3,400,27,45,4,85,7,44,7,51,5,228,4,511,37,18,0,88,6,56,5,25,3,73,0,313,86,23,0,92,7,30,0,26,9,78,0,354,307,29,10,170,13,84,11,25,12,87,0,744,218,22,0,124,13,36,0,20,3,40,0,474,172,7,3,75,10,21,4,9,3,27,0,334,88,6,3,26,0,4,3,8,0,13,0,156,170,5,4,51,8,28,7,17
UCL113001,0,0,0,0,0,0,0,0,0,31,0,33,0,0,0,0,0,0,0,0,0,23,0,26,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,3,0,64,5,73,0,0,0,0,0,0,0,5,0,27,0,39,5,9,0,0,0,7,0,24,7,306,9,352,0,7,0,4,0,3,4,26,0,195,0,247,0,20,0,11,0,12,0,26,3,168,0,256,11,16,0,24,3,23,3,26,0,150,0,257,5,10,3,29,0,26,0,10,0,51,0,142,26,17,0,35,0,14,0,12,0,44,0,158,81,25,4,70,6,19,10,10,5,75,0,312,45,12,0,45,5,7,6,9,4,31,0,166,32,8,3,21,3,3,4,0,0,14,0,85,27,3,0,12,4,5,0,4,0,8,0,62,39,12,5,23,0,5,0,4
UCL113002,0,0,0,0,0,0,0,0,0,31,0,32,0,0,0,0,0,0,0,3,0,17,0,18,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,50,0,56,0,0,0,0,0,0,0,5,0,27,5,41,0,0,0,0,0,3,0,25,3,253,0,288,0,3,0,8,0,8,4,21,4,132,0,185,5,12,0,3,0,19,0,17,0,121,0,171,8,15,4,25,3,18,3,17,0,129,5,233,3,13,0,27,0,11,0,9,4,42,0,114,16,6,0,26,0,7,3,10,0,25,0,96,41,9,0,39,3,13,8,10,0,37,0,165,27,8,6,23,0,7,0,4,0,17,0,87,21,4,3,7,0,3,0,3,0,14,0,56,8,0,0,4,0,0,0,0,0,10,0,21,19,4,0,15,0,8,4,4
UCL113003,0,0,0,0,0,0,0,0,0,34,0,35,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,45,0,56,0,0,0,0,0,3,0,6,0,25,0,41,0,4,0,0,0,5,0,13,0,255,3,284,0,8,0,0,0,7,0,21,5,116,0,166,4,10,0,11,3,26,0,27,6,85,0,174,14,8,0,18,5,19,5,18,3,69,3,166,9,3,0,17,3,30,0,7,3,7,0,86,19,7,0,24,3,24,0,9,0,18,0,105,66,5,0,44,9,34,3,8,3,12,0,189,71,0,0,39,10,19,0,0,0,5,0,157,62,0,0,21,6,15,0,0,0,4,0,114,32,0,3,14,8,6,0,0,0,3,0,63,56,0,3,11,0,4,0,0
UCL113004,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,25,0,28,0,0,0,0,0,0,0,7,0,13,0,14,0,0,0,0,0,0,0,10,0,56,0,70,0,3,0,4,0,0,0,11,0,23,0,41,0,14,0,5,0,3,4,11,6,25,0,67,3,28,0,11,0,6,4,24,0,39,0,116,5,11,0,12,0,5,4,10,0,16,0,59,12,14,0,14,0,7,0,7,0,18,0,71,23,27,4,35,10,10,9,12,3,24,0,154,20,3,0,23,0,11,0,10,0,15,0,86,20,11,0,18,0,4,0,0,4,4,0,66,14,3,0,12,0,3,0,0,0,3,0,36,36,21,0,33,3,18,4,14
UCL113005,0,0,0,0,0,0,0,0,0,20,0,17,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,34,0,31,0,0,0,0,0,3,0,8,0,15,0,23,0,0,0,0,0,5,0,22,0,268,3,309,5,3,0,0,0,8,0,31,7,127,0,178,3,8,4,16,0,17,6,28,0,110,0,198,13,22,0,39,0,22,0,13,0,93,0,210,11,9,0,37,0,13,4,9,3,19,0,100,18,13,0,23,0,19,0,9,0,20,0,102,75,7,3,44,4,10,4,5,0,18,0,179,45,7,0,32,0,5,0,4,0,7,0,99,38,3,0,16,0,3,0,0,0,4,0,68,10,0,0,8,0,0,0,0,0,0,0,23,39,4,0,12,0,3,0,0
UCL113006,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,17,0,28,0,0,0,0,0,0,0,4,0,21,0,25,0,0,0,0,0,7,0,15,5,165,4,200,0,4,0,0,0,8,0,18,5,69,0,106,5,6,0,0,0,10,0,12,5,42,0,88,10,15,0,16,0,11,0,11,8,44,3,111,10,4,0,16,4,10,0,0,0,9,0,51,13,10,0,9,4,7,0,0,4,14,0,69,31,12,0,17,0,6,0,0,3,7,0,78,15,0,0,11,0,4,0,3,0,5,0,34,7,3,0,6,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0,0,0,0,0,8,8,3,0,3,3,0,0,0
UCL113007,0,0,0,0,0,0,0,0,0,36,0,39,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,4,0,0,0,41,3,49,0,0,0,0,0,0,0,0,3,29,0,32,0,0,0,0,0,0,0,16,0,186,5,208,0,0,0,0,0,0,0,16,6,143,0,173,0,5,0,4,0,5,0,18,8,157,0,201,4,6,0,17,0,8,3,24,0,176,0,235,5,7,0,8,3,12,5,14,9,75,0,132,9,6,0,19,4,3,3,6,3,73,0,137,33,22,0,44,15,32,3,22,15,90,0,277,30,11,0,46,4,16,6,16,8,32,0,164,29,6,0,28,8,13,3,11,0,12,0,104,26,0,0,22,0,0,0,3,0,11,0,68,69,5,0,28,11,22,0,18
UCL113008,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,43,6,51,0,0,0,0,0,0,0,4,0,9,0,21,0,0,0,0,0,0,0,9,5,182,8,201,0,0,0,0,0,4,0,14,0,88,0,113,0,4,0,3,0,6,0,15,0,82,0,124,8,8,0,14,0,15,0,17,0,58,0,121,5,0,0,19,0,15,0,0,0,13,3,68,14,4,0,15,5,10,0,0,4,4,0,56,32,5,0,34,4,16,9,5,0,20,0,122,29,4,0,21,4,10,0,3,0,0,0,75,20,0,0,16,0,5,4,0,0,3,0,51,19,0,0,4,0,0,0,5,0,0,0,27,31,0,0,7,0,12,4,6
