UCL_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
UCL415001,195,167,59,13,94,79,19,37,212,19,134,1122,59,1843,3,5,0,0,0,0,0,0,3,0,7,23,4,37,24,14,6,0,12,14,0,4,13,0,15,54,3,129,5,0,0,0,3,3,0,0,0,0,0,12,4,25,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,5,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,10,0,12,36,22,11,3,20,22,3,8,25,0,26,135,14,252,3,0,0,0,0,4,0,4,0,0,0,6,83,93,235,183,71,12,119,105,23,44,237,25,160,1256,149,2184,64,96,25,0
UCL415002,239,351,80,6,120,95,17,40,273,17,253,2220,130,3389,4,3,0,0,0,0,0,0,3,0,4,18,0,31,107,31,29,3,42,37,9,19,37,8,42,126,11,338,13,7,6,0,11,12,0,4,5,0,10,13,0,45,19,4,3,0,6,6,0,0,0,0,3,21,3,57,0,0,0,0,0,0,0,0,0,0,0,9,0,9,3,0,0,0,0,0,0,0,6,0,3,32,4,41,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,5,0,0,3,0,0,0,0,0,0,19,0,29,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,29,0,34,144,52,39,6,64,54,12,31,51,12,64,265,20,578,3,4,0,0,0,5,0,0,0,0,0,11,100,121,389,407,119,19,186,153,28,73,324,36,320,2503,245,4088,140,225,47,0
UCL415003,219,187,58,32,138,121,22,67,225,27,154,876,61,1678,3,3,0,0,0,0,0,0,3,0,5,9,0,10,27,14,6,0,6,11,0,4,19,3,9,23,6,76,8,0,0,0,0,3,0,3,0,0,4,5,0,19,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,8,38,18,9,3,18,17,4,12,22,0,22,92,6,177,4,0,0,3,5,9,0,0,0,0,3,19,67,98,266,208,70,33,157,142,29,76,260,34,175,985,126,1956,54,68,19,0
UCL415004,113,105,33,4,46,60,4,12,130,12,125,901,42,1376,3,5,0,0,0,0,0,0,0,0,4,4,0,11,24,4,4,0,13,12,0,0,8,0,19,56,3,121,6,3,0,0,0,0,0,0,4,0,5,6,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,3,0,0,7,0,12,36,12,11,0,19,12,3,3,18,0,29,93,7,204,3,8,0,0,0,0,0,0,0,0,0,11,63,78,156,122,47,4,64,74,8,20,142,13,147,1003,118,1660,45,68,21,0
UCL415005,291,218,69,36,145,114,28,83,237,28,148,708,59,1513,0,3,0,0,0,4,0,0,0,0,0,5,0,8,29,18,0,3,15,10,3,9,20,0,13,25,0,87,10,0,0,0,0,0,0,0,6,0,3,5,3,22,31,10,4,11,10,12,0,9,12,4,7,16,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,4,39,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,28,4,0,0,0,0,0,0,0,0,0,3,6,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,9,72,31,17,21,24,21,8,16,36,7,29,112,10,271,14,5,0,0,11,4,0,0,11,0,0,24,65,109,379,253,79,58,182,149,36,104,281,31,183,842,134,1895,60,93,10,0
UCL415006,431,419,126,33,251,161,37,102,442,45,351,1729,133,3281,3,6,0,0,0,6,0,7,8,0,4,56,0,76,45,14,8,6,28,22,8,21,25,5,18,51,9,140,10,7,8,0,10,7,0,8,10,0,5,18,0,50,28,5,10,5,23,8,3,4,5,0,15,25,9,85,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,4,0,0,0,0,0,0,26,4,36,0,0,0,0,0,0,0,0,0,0,3,32,0,37,0,0,0,0,3,0,0,0,0,0,3,93,0,102,3,3,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,14,5,19,94,44,26,10,73,45,10,31,45,8,63,322,20,569,10,5,6,0,11,15,0,7,12,0,12,30,216,293,532,466,153,43,338,220,53,138,496,58,423,2085,367,4143,105,172,38,0
UCL415007,236,189,61,35,133,115,19,49,198,22,167,1222,56,2034,7,4,3,0,3,4,0,0,4,0,3,32,0,50,6,3,4,0,4,0,3,3,7,0,0,8,0,25,0,0,0,0,0,6,0,0,0,0,0,18,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,0,0,5,0,0,0,6,4,3,189,5,218,0,0,0,0,0,0,0,0,0,0,0,54,0,53,0,3,0,0,7,0,0,0,0,0,7,125,0,135,0,0,4,0,0,0,0,0,0,0,0,8,0,12,0,5,0,0,0,5,0,0,3,0,3,74,0,81,21,16,9,5,23,14,4,4,18,3,22,511,12,612,5,7,0,0,9,3,0,4,8,3,8,36,138,191,266,213,73,36,160,131,29,58,222,30,191,1767,206,2840,91,117,13,3
UCL415008,157,174,60,11,129,86,25,35,146,11,115,1115,97,1829,0,5,0,0,0,0,0,3,0,0,4,18,0,31,9,5,0,0,0,3,0,9,0,0,0,30,0,49,3,0,0,0,3,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,45,0,52,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,9,17,12,3,0,5,4,0,7,4,3,12,144,10,204,8,4,10,6,6,8,4,0,7,0,13,38,179,254,181,190,71,15,136,106,30,46,155,19,141,1294,279,2290,58,99,17,0
UCL415009,352,308,89,38,186,164,32,67,358,25,244,1608,98,2866,3,0,0,0,0,0,0,0,5,0,0,12,5,19,25,10,14,0,17,16,4,11,17,3,13,41,5,114,4,0,0,0,3,5,0,0,0,0,5,5,0,18,4,0,0,0,0,3,0,0,0,0,4,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,3,34,0,48,3,0,0,0,0,0,0,0,6,0,0,5,0,13,0,0,0,0,7,0,0,0,0,0,0,44,0,56,3,0,0,0,0,0,0,0,0,0,0,7,0,20,0,0,0,0,0,0,0,0,0,0,4,7,0,10,43,15,23,4,25,30,3,13,37,3,28,168,9,306,16,4,4,3,9,11,3,3,7,3,3,20,159,207,414,336,115,37,216,205,42,84,399,29,282,1800,265,3379,126,163,27,0
UCL415010,84,76,16,3,55,46,5,18,75,8,59,449,26,762,0,0,0,0,4,0,0,0,0,0,5,3,0,11,8,7,5,0,0,0,0,0,6,5,5,18,6,39,3,0,5,0,5,4,0,0,0,3,0,16,0,31,27,4,8,4,18,19,0,10,9,5,14,58,8,129,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,0,0,0,4,27,0,37,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,4,0,0,0,0,0,0,77,3,87,0,0,0,0,0,0,0,0,0,0,0,10,0,12,3,0,0,0,0,0,0,0,0,0,5,7,0,10,42,16,17,0,37,27,0,13,18,10,22,226,16,376,7,4,3,3,4,0,0,0,0,0,3,23,258,305,127,99,36,11,100,75,7,33,95,24,82,701,299,1437,27,36,6,0
UCL415011,162,141,36,32,119,99,16,27,157,12,107,586,32,1144,3,5,0,0,0,0,0,0,0,0,0,5,0,6,12,0,0,3,4,10,0,4,8,4,0,10,0,36,9,5,0,0,4,0,0,5,0,0,3,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,3,9,9,10,0,9,12,4,11,35,0,94,8,0,8,0,3,3,0,4,11,3,4,3,58,82,195,155,43,41,138,116,18,38,179,16,122,624,87,1322,36,57,4,0
UCL415012,184,297,44,25,91,73,16,46,256,12,182,1333,75,2176,3,0,0,0,0,0,0,0,0,0,8,5,0,12,39,20,12,3,27,13,0,8,30,5,22,76,4,179,3,0,0,0,6,3,0,5,5,0,5,6,0,20,3,0,0,0,3,3,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,52,23,18,5,33,14,0,11,39,8,33,119,6,247,3,4,0,0,0,0,0,0,5,0,5,9,68,93,242,324,65,30,126,88,18,60,298,18,223,1462,155,2516,74,162,25,0
UCL415013,230,193,97,71,105,121,23,53,220,27,212,938,84,1777,4,3,0,0,0,4,0,3,6,0,9,8,4,23,43,24,18,27,29,27,6,18,31,5,24,74,9,219,10,10,6,12,3,16,3,7,12,8,9,42,6,79,4,3,5,0,0,5,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,25,0,0,0,0,0,0,0,0,0,0,0,26,0,29,0,0,0,0,0,0,0,0,4,0,0,10,0,14,0,0,0,0,0,3,0,0,3,0,0,10,0,23,0,4,0,0,0,0,0,0,0,0,5,12,0,25,66,42,28,36,39,51,14,25,49,9,49,212,17,453,4,0,0,4,7,0,0,4,6,0,0,0,69,84,302,233,125,114,151,171,34,74,282,39,259,1150,164,2313,83,107,28,0
UCL415014,173,127,54,31,95,78,21,40,140,18,122,697,31,1237,0,0,0,0,0,0,0,0,0,0,0,4,0,5,10,7,9,0,5,7,3,4,5,0,8,17,5,46,0,0,0,0,0,4,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,7,3,0,10,15,3,4,7,0,13,38,3,83,6,0,0,0,3,3,0,6,0,0,0,18,40,68,193,134,62,40,102,92,26,49,150,20,135,749,72,1389,50,76,15,0
UCL415015,521,517,147,43,305,251,46,120,505,43,452,2109,144,4020,5,4,0,0,5,3,0,0,3,0,8,5,0,27,35,23,15,5,25,22,5,10,32,5,28,53,6,165,13,0,4,5,7,11,0,5,5,0,7,4,0,36,3,0,5,0,8,4,5,0,3,0,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,27,0,0,3,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,28,0,35,3,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,8,0,5,59,38,26,7,48,43,12,13,49,7,49,139,10,333,26,10,6,3,20,9,3,0,10,0,7,35,228,320,611,567,177,53,374,297,61,134,560,56,504,2280,382,4666,157,225,39,3
UCL415016,313,299,90,10,154,102,21,74,306,31,234,1146,70,2180,0,4,6,0,0,0,0,0,3,0,0,10,0,21,61,29,24,0,29,29,5,20,27,10,23,84,3,227,5,0,0,0,4,3,3,5,8,0,0,16,0,35,4,4,0,0,6,0,0,0,5,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,4,78,41,29,3,42,41,8,23,42,8,37,136,6,340,11,8,3,3,4,3,0,0,4,0,0,9,85,112,405,345,118,13,198,146,27,100,350,34,270,1289,166,2633,123,150,25,0
UCL415017,168,137,54,12,106,88,12,27,146,15,139,809,41,1447,7,5,0,0,7,6,0,0,3,0,4,24,0,46,29,10,13,0,12,8,5,9,9,6,15,34,5,104,0,0,0,0,5,3,0,0,0,4,3,9,3,25,0,0,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,24,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,9,4,0,0,0,0,0,0,0,7,0,0,13,0,21,0,0,0,0,0,0,0,0,0,0,7,3,0,10,37,21,18,3,23,19,3,6,24,11,31,137,15,271,0,3,0,0,6,0,0,0,0,0,6,6,174,198,214,158,66,20,136,103,16,34,170,25,175,955,235,1915,83,84,17,0
UCL415018,215,136,65,18,131,115,13,38,123,26,93,774,41,1394,5,3,0,0,6,0,0,0,4,0,5,16,0,23,16,4,0,0,9,3,0,6,7,0,3,21,0,56,4,0,0,0,3,0,0,0,0,0,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,12,25,12,7,0,13,6,0,6,16,3,15,58,3,126,4,0,5,0,0,0,0,0,0,0,0,24,84,115,245,147,72,18,141,125,13,43,146,31,106,857,132,1637,56,62,8,0
UCL415019,180,211,55,11,89,65,20,50,169,21,171,1094,66,1800,0,0,0,0,0,0,0,0,0,0,0,15,0,20,60,34,16,0,18,9,0,13,30,6,42,87,0,211,4,0,0,0,0,3,0,0,3,0,6,8,0,21,5,0,0,0,7,8,0,0,0,5,0,10,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,4,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,8,76,34,15,4,34,22,7,13,40,7,52,146,6,315,0,0,0,0,0,0,0,0,0,0,0,5,46,57,254,250,75,15,123,88,24,62,208,27,221,1246,117,2174,101,126,28,0
UCL415020,165,177,44,18,87,69,3,20,205,12,164,1029,44,1727,3,0,0,0,3,7,0,0,4,0,3,7,0,20,31,14,10,6,11,13,0,11,19,0,17,65,6,140,11,4,0,0,0,0,4,0,0,0,0,15,0,34,4,0,0,0,0,0,0,0,0,4,3,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,62,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,12,0,14,5,0,0,3,5,6,0,0,0,0,0,0,0,9,46,21,12,10,24,20,4,12,27,12,26,181,10,318,5,5,0,0,3,6,0,0,3,0,0,12,96,125,223,204,51,27,110,95,13,35,232,20,190,1227,152,2174,61,96,17,0
UCL415021,478,377,144,87,245,201,32,86,396,38,351,1896,115,3428,0,0,0,0,0,0,0,0,0,0,0,8,0,9,23,6,4,0,14,7,0,3,13,0,13,39,0,89,9,0,0,0,6,0,0,5,6,0,6,14,0,41,4,0,0,0,0,5,0,0,5,0,3,13,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,14,0,19,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,22,0,27,0,0,0,0,6,0,0,0,3,0,3,0,0,9,0,4,0,0,0,0,0,0,0,0,4,16,0,26,42,15,10,10,34,15,4,6,34,0,30,153,3,276,20,12,5,0,11,11,0,5,14,4,7,24,183,245,546,400,165,93,283,232,34,97,431,43,393,2076,302,3947,125,165,36,0
UCL415022,144,158,44,9,68,50,18,17,176,8,130,928,38,1525,0,0,0,0,0,0,0,0,0,0,3,10,0,15,37,15,15,0,20,16,3,11,17,0,21,74,3,169,5,0,3,0,6,6,0,0,0,0,7,8,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,15,0,3,0,0,0,0,0,0,0,0,0,3,0,11,46,19,15,0,25,14,5,11,24,0,29,133,7,264,6,5,0,0,0,0,0,0,0,0,0,13,69,92,189,183,66,3,87,69,20,29,198,15,165,1078,117,1883,65,98,24,0
UCL415023,181,130,49,19,77,75,17,43,103,15,101,391,17,864,3,0,0,0,0,0,0,0,0,0,0,0,0,3,13,6,3,0,3,0,0,0,4,0,4,14,0,32,8,3,0,0,0,3,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,11,10,0,9,9,0,4,4,0,7,23,0,69,5,3,0,0,3,0,0,0,0,3,0,6,124,149,213,143,59,24,93,86,15,45,106,18,106,417,147,1079,51,46,10,0
UCL415024,368,205,87,33,186,152,20,89,302,40,220,1024,73,2042,4,4,0,0,5,5,0,0,6,0,6,6,0,22,41,10,21,0,24,23,6,14,20,8,16,50,6,152,10,0,8,5,10,9,4,3,3,0,3,17,0,42,0,0,0,0,0,0,0,0,3,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,8,59,20,30,4,39,39,7,19,34,8,30,105,10,266,22,3,9,0,5,9,0,3,4,0,7,21,163,228,447,236,123,46,233,200,27,109,345,49,254,1147,240,2537,67,73,9,0
