UCL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL421002,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,3,0,0,0,0,0,3,31
UCL421003,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,38,10,12,0,7,0,5,9,116
UCL421004,0,0,0,4,4,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,20,0,4,0,9,4,5,10,65
UCL421005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,24,6,7,0,0,0,0,3,62
UCL421006,0,0,0,14,4,0,0,3,0,3,0,0,0,0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,38,4,17,0,0,0,8,5,98
UCL421007,0,0,0,3,0,0,0,5,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,14,4,4,0,0,0,0,6,41
UCL421008,0,0,0,6,0,0,0,3,0,0,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,36,0,3,4,4,0,0,7,71
UCL421009,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,22,7,12,0,5,0,0,4,70
UCL421010,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,7,18,5,0,36,5,12,4,3,0,3,7,91
UCL421011,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,10,0,8,0,0,0,5,0,29
UCL421012,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,13,0,5,0,9,3,43
UCL421013,0,0,0,15,0,0,0,3,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,65,5,15,3,5,0,6,8,139
UCL421014,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,38,12,3,0,0,0,10,0,85
UCL421015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,7,3,9,0,10,0,3,5,54
UCL421016,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,27,5,6,0,4,0,3,0,79
UCL421017,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,27,3,9,0,8,0,0,9,70
UCL421018,0,0,0,7,5,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,47,7,11,0,5,0,3,0,100
UCL421019,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,24,4,8,0,5,0,0,0,44
UCL421020,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,19,3,6,0,0,0,0,3,51
UCL421021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,4,0,0,6,51
UCL421022,0,0,0,9,0,0,0,3,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,4,26,9,3,41,6,11,0,4,0,9,7,123
UCL421023,0,0,0,6,0,0,0,0,0,0,0,3,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,0,12,0,6,0,8,12,83
UCL421024,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,21,4,6,0,0,0,3,0,52
UCL421025,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,13,4,11,0,10,0,4,7,61
UCL421026,0,0,0,4,0,0,4,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,17,5,10,0,0,0,4,5,53
UCL421027,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,18,4,10,0,3,0,0,0,52
UCL421028,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,35,6,3,30,4,5,4,5,0,0,0,91
UCL421029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,11,0,8,0,0,0,3,9,44
UCL421030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,18,0,5,0,0,0,0,4,34
UCL421031,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,16,8,4,0,3,0,0,5,44
UCL421032,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,16,3,3,0,8,0,5,0,61
UCL421033,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,0,8,0,30,0,48
UCL421034,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,20,3,5,0,0,3,10,15,81
UCL421035,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,17,0,3,0,3,0,45
UCL421036,0,0,0,21,0,0,0,7,0,3,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,0,0,4,41,4,0,62,6,10,5,3,0,5,15,155
UCL421037,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,24,3,8,5,6,3,3,11,79
UCL421038,0,0,0,31,5,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,26,12,0,61,5,15,0,4,0,5,5,130
UCL421039,0,0,0,7,0,0,0,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,38,3,7,4,6,0,0,7,92
UCL421040,0,0,0,10,0,4,0,3,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,19,6,3,26,7,12,3,7,0,5,3,85
UCL421041,0,0,0,3,3,0,0,4,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,22,4,4,0,0,0,0,4,49
UCL421042,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,3,12,0,5,0,4,3,57
UCL421043,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,3,9,5,5,0,11,3,51
UCL422001,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,12,0,7,3,0,4,3,4,41
UCL422002,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,3,0,0,8,22,7,46
UCL422003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,14
UCL422004,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,4,0,3,0,15
UCL422005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,3,17
UCL422006,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,4,0,0,0,0,4,30
UCL422007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,14
UCL422008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,11,3,0,0,4,0,0,6,44
UCL422009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,4,0,0,0,6,0,17
UCL422010,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,11,0,5,0,0,0,4,7,45
UCL422011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,16
UCL422012,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,20,4,12,0,0,0,8,3,51
UCL422013,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,21,0,10,0,0,0,5,0,47
UCL422014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,4,0,0,0,3,0,25
UCL422015,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,4,0,3,4,18
UCL422016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,5,0,0,0,0,4,12
UCL422017,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,13
UCL422018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,3,0,17
UCL422019,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,0,0,0,4,3,23
UCL422020,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,4,4,31
UCL422021,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,3,0,0,0,0,5,19
UCL422022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,11,0,15,3,34
UCL422023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16
UCL422024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,22,0,23
UCL422025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,3,0,5,3,25
UCL422026,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,27,0,3,0,0,0,0,6,65
UCL422027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
UCL422028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,5,0,0,0,6,0,27
UCL422029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,3,0,21,0,33
UCL422030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,18
UCL422031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,8,4,27
UCL422032,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,7,3,10,0,5,0,6,3,47
UCL422033,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,8,0,0,0,3,0,0,0,23
UCL422034,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,0,0,0,0,0,0,30
UCL422035,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,19,8,14,0,0,0,3,0,60
UCL422036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,4,5,10,0,33
UCL422037,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,6,0,4,0,4,0,30
UCL422038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,22
UCL422039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,16
UCL422040,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,7,0,0,0,0,0,0,5,16
UCL422041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,4,18
UCL422042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,5,0,18
UCL422043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5
UCL422044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,8,22
UCL422045,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,17
UCL422046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,3,24
UCL422047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9
UCL422048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,4,0,17
UCL422049,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,8,0,3,0,6,0,6,0,29
UCL422050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,5,0,0,0,0,0,12
UCL422051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,4,0,0,0,33
UCL422052,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,5,0,0,0,0,4,0,23
UCL422053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL422054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,16
UCL422055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,4,23
UCL422056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,4,5,0,0,0,0,0,27
UCL422057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,18,0,8,0,5,0,0,6,48
UCL422058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,14
UCL422059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,6,12,0,0,5,5,9,49
UCL422060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
UCL422061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10
UCL422062,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,8,0,0,0,0,0,29
UCL422063,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,3,7,0,0,3,0,0,0,0,5,0,20,6,33
UCL431001,19,31,6,2418,438,58,21,498,40,116,22,68,23,110,870,2262,20,5,20,22,6,13,3,0,7,18,62,165,3864,847,236,6016,617,1937,280,700,184,1042,995,16722
UCL479997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL499994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL501001,492,848,80,61996,2541,458,266,2607,382,1434,238,610,285,1163,19740,29736,139,16,150,147,53,65,22,19,58,100,769,1535,53164,10453,2119,78203,9631,43774,3504,11552,3312,15090,21046,251858
UCL511001,15,10,0,1284,128,19,0,116,18,57,10,15,7,47,857,1269,7,0,8,9,0,0,0,3,0,0,31,58,1598,286,71,2726,300,1388,154,319,128,410,892,8268
UCL512001,5,6,0,328,33,8,5,36,0,17,0,12,0,18,264,392,0,0,0,0,0,0,0,0,0,0,9,22,558,146,15,978,99,451,52,138,30,172,279,2931
UCL512002,3,4,0,391,34,8,5,45,5,20,7,5,3,18,333,475,0,0,0,7,0,4,0,0,0,0,11,30,502,146,27,914,79,377,70,132,31,127,346,2758
UCL512003,7,3,0,463,46,7,3,38,7,16,0,5,3,15,376,517,0,0,0,5,0,0,0,0,0,0,11,16,679,135,37,915,109,431,73,144,49,190,389,3139
UCL512004,11,3,3,958,54,3,5,26,12,19,5,11,8,12,280,430,0,0,9,0,0,0,0,0,3,0,22,33,899,81,38,928,143,635,55,73,58,99,312,3312
UCL513001,0,5,4,321,32,5,0,19,6,8,3,6,4,3,143,227,0,0,4,0,0,0,0,0,0,8,5,23,420,46,13,400,77,141,27,38,23,74,161,1435
UCL513002,0,0,0,118,23,7,5,30,0,8,0,0,5,5,86,165,0,0,0,0,0,0,0,0,0,4,0,13,196,34,15,347,31,133,20,21,15,49,91,964
UCL513003,26,4,0,896,36,0,0,14,3,8,0,0,0,6,174,259,0,0,0,0,0,0,0,0,0,0,10,13,580,52,26,653,122,390,40,35,44,29,183,2162
UCL513004,9,0,0,626,32,3,0,14,5,15,0,4,0,6,137,205,4,0,0,4,6,0,0,0,0,0,9,27,522,41,29,403,98,294,28,38,36,54,161,1704
UCL513005,0,0,0,169,27,5,3,23,3,12,0,12,0,10,229,313,0,0,0,0,0,0,0,0,0,0,8,12,215,39,13,381,64,236,37,72,30,74,235,1405
UCL514001,0,0,0,67,3,0,0,10,3,8,0,3,0,9,63,99,0,0,0,0,0,0,0,0,0,0,4,8,79,20,14,193,21,117,13,35,14,72,70,649
UCL514002,3,4,0,143,12,3,0,17,3,0,0,5,3,8,125,173,0,0,0,0,0,0,0,0,0,0,0,5,131,60,6,323,30,76,33,27,11,21,130,843
UCL514003,0,0,0,71,7,3,0,12,0,4,0,0,3,0,97,131,0,0,0,0,0,0,0,0,0,0,3,8,133,63,12,297,27,101,26,42,6,19,99,832
UCL514004,4,0,0,60,8,0,0,15,0,8,0,3,0,3,51,85,0,0,0,0,0,0,0,0,0,4,0,4,104,9,3,163,17,100,9,28,6,55,56,553
UCL515001,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,22,0,4,0,5,0,12,10,75
UCL515002,0,0,0,30,0,0,0,4,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,47,6,16,0,4,0,7,8,130
UCL515003,0,0,0,11,3,0,0,6,0,3,0,0,0,4,20,37,0,0,0,0,0,0,0,0,0,0,0,0,29,12,0,61,11,22,4,8,3,11,20,185
UCL515004,0,0,0,18,0,0,0,6,0,0,0,0,0,0,41,55,0,0,0,0,0,0,0,0,0,0,0,7,53,0,0,78,12,53,0,4,6,6,45,261
UCL515005,0,0,0,17,0,0,0,9,0,0,0,0,0,0,42,58,0,0,0,0,0,0,0,0,0,0,0,4,42,9,0,79,6,35,3,9,5,13,46,259
UCL515006,0,0,0,36,6,0,0,4,3,6,0,0,0,5,25,49,0,0,0,0,0,0,0,0,0,0,0,0,79,15,0,69,19,44,7,20,5,47,26,315
UCL515007,0,0,0,32,4,0,0,3,0,5,0,0,0,6,33,47,0,0,0,0,0,0,0,0,0,0,0,0,38,19,4,114,16,31,11,9,6,5,30,298
UCL515008,0,0,0,94,9,0,0,0,0,0,0,0,0,0,17,33,0,0,0,0,0,0,0,0,0,0,0,0,56,8,8,51,8,30,6,0,7,3,20,193
UCL515009,0,0,0,32,0,4,0,11,0,0,0,5,0,4,10,28,0,0,0,0,0,0,0,0,0,0,0,0,31,29,7,62,7,29,3,21,4,17,10,219
UCL515010,0,0,0,18,3,0,0,6,0,3,0,0,0,0,28,46,0,0,0,0,0,0,0,0,0,0,3,4,48,11,3,31,4,27,0,4,0,39,26,188
UCL515011,0,0,0,24,3,0,0,0,0,0,0,0,0,0,24,35,0,0,0,0,0,0,0,0,0,0,0,0,38,5,3,71,9,55,7,7,0,18,24,253
UCL515012,0,0,0,47,0,0,0,0,0,0,0,0,0,0,55,62,0,0,0,0,0,0,0,0,0,0,0,0,73,8,0,99,12,33,6,3,6,8,55,304
UCL515013,0,0,0,33,8,0,0,7,0,0,0,0,0,0,45,65,0,0,0,0,0,0,0,0,0,0,0,0,61,16,9,91,10,40,5,3,7,5,49,290
UCL515014,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,6,3,9,0,5,6,27,0,82
UCL515015,0,0,0,15,9,0,0,12,0,4,4,0,0,10,29,57,0,0,0,0,0,0,0,0,0,0,0,0,63,13,0,81,5,49,7,12,4,37,31,303
UCL515016,0,0,0,12,6,0,0,4,0,5,3,0,0,0,18,25,0,0,0,0,0,0,0,0,0,0,3,3,20,5,0,37,7,15,4,5,4,0,19,116
UCL515017,4,0,0,9,4,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,3,10,6,3,18,3,9,4,11,6,8,11,93
UCL515018,0,0,0,44,0,0,0,0,0,4,0,0,0,0,16,24,0,0,3,0,0,0,0,0,0,0,0,3,34,3,3,36,4,44,5,5,5,4,18,174
UCL515019,0,0,0,24,5,3,0,5,0,6,0,0,0,0,25,45,0,0,0,0,0,0,0,0,0,0,0,5,54,20,0,79,14,69,0,24,6,25,28,327
UCL515020,0,0,0,54,11,3,3,0,0,5,0,3,0,0,35,63,0,0,0,0,0,0,0,0,0,0,0,4,95,13,11,96,25,44,9,16,0,34,43,372
UCL515021,0,0,0,20,0,0,0,7,0,0,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,40,8,4,66,6,19,7,8,0,9,10,180
UCL515022,0,0,0,23,7,0,0,9,0,0,0,0,0,0,26,38,0,0,0,0,0,0,0,0,0,0,5,5,67,8,6,121,11,58,10,23,9,19,28,370
UCL515023,0,0,0,17,5,0,0,0,0,0,5,0,0,0,19,32,0,0,0,0,0,0,0,0,0,0,0,0,46,4,4,57,8,37,0,16,4,16,20,215
UCL515024,0,0,0,12,3,0,0,4,0,0,0,3,0,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,38,4,20,3,5,3,9,11,126
UCL515025,0,0,0,13,0,0,0,7,0,0,0,0,0,0,18,23,0,0,0,0,0,0,0,0,0,0,4,7,21,5,4,46,7,29,3,12,6,12,20,164
UCL515026,0,0,0,37,0,0,0,4,0,0,0,0,0,0,39,44,0,0,0,0,0,0,0,0,0,0,0,4,52,16,4,92,21,48,3,12,6,12,37,289
UCL515027,0,0,0,33,7,3,0,6,0,0,0,4,0,0,27,44,0,0,0,0,0,0,0,0,0,0,0,3,70,15,8,89,9,42,4,13,6,18,29,295
UCL515028,0,0,0,181,15,0,0,4,0,0,0,0,0,0,48,72,0,0,0,0,0,0,0,0,0,0,0,0,187,9,11,127,26,89,16,10,9,7,52,536
UCL515029,0,0,0,40,4,0,0,0,0,0,0,0,0,0,17,23,0,0,0,0,0,0,0,0,0,0,0,0,27,0,5,20,11,26,8,0,4,0,17,116
UCL515030,0,0,0,45,0,0,0,3,6,7,0,3,0,0,51,72,0,0,0,0,0,0,0,0,0,0,0,0,55,16,4,91,13,61,3,26,9,43,52,373
UCL515031,0,0,0,30,7,6,0,8,0,3,0,0,0,7,32,63,0,0,0,0,0,0,0,0,0,0,0,3,45,7,3,60,7,37,4,16,4,17,38,234
UCL515032,0,0,0,35,5,0,0,15,0,0,0,0,0,0,36,55,0,0,0,0,0,0,0,0,0,0,0,0,43,5,3,70,13,25,6,8,8,7,36,218
