SED_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED30053,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,4,0,13,0,0,0,0,0,0,0,5,0,7,0,7,0,0,0,0,0,0,0,7,0,10,0,18,0,3,0,0,0,0,0,12,5,8,0,28,0,3,3,4,0,8,0,7,4,30,0,64,0,7,0,7,0,23,4,33,3,15,0,94,4,19,3,6,0,45,5,29,6,46,0,165,16,33,6,45,9,63,13,27,14,46,0,270,11,29,5,69,20,70,7,31,14,27,0,282,21,28,8,108,16,60,13,25,5,32,0,318,132,61,14,274,60,115,26,39,8,46,4,768,159,36,15,276,62,59,20,22,11,34,5,695,205,51,3,256,59,55,20,17,0,7,0,672,174,22,3,164,31,34,12,13,4,15,4,476,476,55,13,432,73,166,16,28
SED30054,3,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,3,3,9,0,15,3,0,0,0,0,11,0,9,0,16,0,40,5,6,0,0,0,8,0,18,4,18,0,62,3,6,0,4,3,28,3,7,3,22,0,85,6,6,6,19,0,27,8,23,7,23,0,113,7,19,0,38,12,54,3,19,3,24,0,176,15,11,0,28,12,46,9,19,5,22,0,160,53,42,3,102,40,124,21,17,9,38,0,459,103,49,4,195,44,51,8,12,6,34,0,504,136,47,10,264,70,82,11,24,9,15,0,665,220,26,3,248,47,37,10,21,3,18,0,628,1165,70,18,973,207,363,38,52
SED30055,7,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,4,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,3,0,8,0,24,0,4,0,13,0,0,0,14,0,32,0,68,3,5,0,5,0,6,0,12,4,25,0,64,5,8,0,18,0,32,4,17,0,29,0,122,10,15,6,50,10,60,0,11,3,38,0,211,29,16,0,65,3,68,0,9,5,25,0,225,37,14,3,113,5,66,5,13,11,17,0,300,134,18,11,261,39,183,9,32,13,23,7,724,188,21,8,329,35,68,24,12,11,15,0,700,180,13,9,257,34,95,6,12,15,17,0,632,167,0,8,180,40,27,14,0,7,9,0,446,473,18,17,330,46,106,16,8
SED30056,0,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,4,0,8,0,14,0,0,0,0,0,0,0,6,0,3,0,10,0,0,0,0,0,0,0,9,3,13,0,20,0,4,0,0,0,0,5,10,0,23,0,45,8,4,0,3,0,9,4,12,0,17,0,61,0,7,4,8,0,30,0,9,11,19,0,94,9,18,0,19,9,47,4,8,7,38,0,165,10,17,0,46,14,54,5,19,3,33,0,200,13,25,5,52,13,84,11,33,8,28,0,261,99,41,15,191,30,183,22,32,11,54,0,677,163,43,7,303,73,71,16,18,12,37,0,737,206,44,7,355,70,125,7,22,5,36,6,870,273,24,7,259,56,40,11,14,4,14,0,719,1419,87,18,969,175,467,31,65
SED30057,0,0,0,0,0,0,0,0,3,5,3,18,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,4,0,12,0,18,0,0,0,0,0,9,0,9,4,13,0,42,0,4,0,6,0,13,4,22,7,76,0,135,0,4,0,4,0,35,0,26,8,67,3,154,4,20,0,18,3,105,4,58,24,95,3,342,18,24,8,69,9,186,7,65,16,103,0,512,24,29,4,130,27,156,12,57,28,48,0,515,46,37,7,131,38,127,7,31,18,46,0,484,214,69,19,310,74,173,26,37,17,50,0,993,209,31,11,256,50,82,16,22,12,30,0,710,185,20,4,172,44,56,17,13,11,15,0,534,129,8,5,92,17,16,0,10,6,14,0,291,230,17,4,134,27,55,9,5
SED30058,0,0,0,0,0,0,0,3,0,14,0,22,0,0,0,0,0,0,0,0,6,3,0,10,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,4,0,5,0,11,0,14,0,0,0,0,0,0,0,11,0,10,0,23,0,3,0,0,0,14,0,25,0,29,0,84,4,3,0,3,0,25,0,27,9,28,0,102,3,14,3,10,0,52,3,27,0,47,0,166,13,20,3,34,10,68,3,33,9,39,5,229,12,16,6,59,17,74,9,28,7,31,0,254,29,24,8,87,21,85,10,29,13,25,4,318,119,36,6,242,57,204,18,41,11,50,0,793,199,47,9,318,89,83,16,21,3,42,4,837,243,42,9,358,63,105,19,16,10,15,0,880,276,27,4,286,56,48,13,14,0,15,0,736,969,53,14,599,165,278,24,30
SED30059,0,0,0,5,0,0,0,4,0,21,0,30,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,3,0,8,0,14,0,0,0,0,0,0,0,4,0,15,0,21,0,0,0,9,0,10,0,11,0,14,0,51,0,8,0,6,0,14,5,21,4,35,0,88,3,14,4,9,0,17,9,27,12,30,0,119,12,30,3,31,3,63,10,36,14,55,0,262,20,44,3,79,7,98,20,49,12,47,5,382,25,47,4,110,19,95,17,36,11,36,0,404,51,34,5,156,29,70,12,34,12,46,0,442,224,77,11,399,84,192,27,59,10,51,0,1139,246,50,14,407,86,101,22,25,9,22,4,989,265,33,9,388,62,86,13,15,3,18,0,890,261,22,4,235,33,38,8,13,0,7,0,630,610,62,15,504,83,166,9,34
SED30060,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,3,0,20,0,28,0,0,0,0,0,10,0,9,0,24,0,45,0,7,0,0,0,17,0,15,3,43,0,92,4,7,0,7,3,43,0,31,4,48,3,155,5,21,0,27,0,100,0,41,15,52,0,257,25,46,3,82,7,122,8,50,7,60,0,406,30,32,5,131,16,103,11,39,9,40,0,417,72,31,0,161,17,88,10,19,12,28,0,451,278,63,3,361,43,125,17,32,8,40,4,985,283,30,10,289,43,65,13,24,8,26,0,790,246,21,12,187,35,54,20,11,3,8,0,596,180,15,8,116,29,16,3,8,4,5,0,387,327,21,12,182,41,36,12,8
SED30061,3,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,4,0,13,0,6,0,0,0,3,0,11,0,28,0,51,3,0,0,4,0,17,0,18,0,23,0,70,4,9,0,12,0,33,0,18,5,32,0,118,5,14,0,44,9,66,4,29,4,35,0,205,21,21,3,69,5,72,0,16,5,29,0,237,23,17,0,87,6,76,6,17,12,25,0,269,148,41,3,197,23,132,11,30,3,41,6,641,190,29,5,242,32,54,10,8,6,21,0,602,213,19,5,205,34,39,5,12,8,13,4,548,199,25,3,123,22,23,8,8,0,6,0,422,504,30,3,288,52,103,14,16
SED30062,0,5,0,0,0,0,0,0,0,21,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,0,0,0,0,6,0,10,0,22,0,0,0,3,0,6,0,5,5,13,0,30,0,4,0,0,0,15,0,28,8,35,0,93,4,9,3,15,0,54,0,31,10,34,0,161,3,16,0,30,4,126,7,61,22,71,3,336,24,54,12,106,20,220,16,50,23,76,0,599,33,33,7,145,35,185,15,46,23,47,0,573,73,48,11,198,46,164,17,30,16,28,0,635,335,79,18,502,123,346,28,60,21,49,4,1579,373,67,17,441,112,96,30,26,7,37,3,1206,335,28,7,341,71,105,14,14,9,18,0,938,302,17,4,180,44,45,8,11,3,7,0,606,523,30,13,292,78,109,0,18
SED30063,5,0,0,0,0,4,0,0,3,16,0,25,5,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,10,0,14,0,0,0,4,0,0,0,4,0,0,0,10,6,3,0,3,0,3,0,3,0,33,0,52,4,0,0,0,0,3,0,8,0,21,0,54,5,6,5,7,0,15,0,13,3,66,0,114,14,4,0,7,0,30,0,25,10,74,0,175,15,8,0,34,3,57,4,52,9,100,0,291,42,23,3,87,17,84,11,42,6,68,3,383,40,21,3,93,3,77,7,20,16,56,4,347,47,19,3,96,17,56,11,13,3,36,0,307,167,28,8,208,32,111,11,25,9,49,0,652,154,26,0,192,17,51,4,17,4,18,0,487,115,9,10,110,20,30,10,10,0,12,0,339,96,9,3,48,7,10,0,0,0,0,0,181,171,11,9,97,19,38,7,0
SED30064,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,5,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,14,0,18,0,3,0,4,0,3,0,5,0,12,0,27,0,7,0,7,0,4,0,17,0,26,0,61,4,11,0,3,0,19,5,28,11,31,0,111,6,27,3,17,7,58,6,47,15,44,0,229,18,39,7,84,13,94,17,55,23,72,6,449,16,37,4,142,13,80,17,24,10,34,0,387,36,25,7,141,33,79,20,26,4,33,0,407,179,82,9,341,71,121,39,30,11,39,0,915,176,43,8,266,54,78,26,23,7,24,0,700,166,27,5,207,33,49,17,14,4,11,0,539,110,14,4,103,23,17,9,6,3,0,0,298,221,31,7,173,40,72,10,15
SED30065,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,4,0,4,0,12,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,13,0,0,0,0,0,0,0,12,0,13,0,30,3,0,0,9,0,12,3,12,0,19,0,64,7,13,0,9,0,27,8,17,3,40,0,116,9,21,3,33,5,43,11,25,10,42,0,203,12,48,7,83,15,73,13,41,12,63,0,360,28,33,10,101,22,73,16,26,7,39,0,355,34,34,5,169,36,104,13,36,11,30,3,472,176,75,21,422,83,176,32,48,22,50,0,1108,205,67,22,432,81,75,25,34,5,33,6,976,233,55,13,319,59,67,18,13,7,17,0,798,166,25,7,156,47,32,14,11,5,3,0,467,440,62,18,390,76,168,21,23
SED30066,0,0,0,0,0,0,0,0,0,22,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,9,0,19,0,4,0,0,0,0,0,9,0,8,0,26,3,3,0,6,0,8,0,10,7,34,0,64,0,13,0,3,0,15,9,24,0,27,0,94,10,24,0,20,0,32,7,27,9,44,0,174,13,46,7,60,10,63,12,40,14,41,0,315,18,31,4,75,10,56,14,33,12,18,0,269,26,45,7,95,26,50,12,15,6,31,0,316,108,77,9,223,37,106,28,32,17,49,0,681,95,46,5,190,33,50,14,21,8,19,0,493,111,36,6,178,24,40,8,10,6,9,0,431,102,19,3,100,19,13,7,10,0,12,0,277,337,68,9,308,48,126,16,38
SED30067,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,5,0,16,0,0,0,0,0,3,0,14,0,21,0,38,0,3,0,0,0,15,0,8,3,20,0,53,0,3,0,5,0,31,4,33,4,25,0,107,0,18,0,17,7,48,0,37,12,38,0,173,10,22,4,53,12,67,11,30,5,42,0,251,15,17,3,51,13,90,3,21,3,34,0,253,34,20,0,77,18,83,7,18,8,31,0,301,144,25,12,207,52,189,21,29,17,38,0,731,184,44,0,304,75,80,11,19,7,24,0,755,214,27,5,292,77,105,14,22,4,15,0,773,221,28,8,196,50,34,15,8,3,6,0,560,817,38,12,564,156,182,25,16
SED30068,5,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,0,0,0,0,0,4,0,6,0,4,0,0,0,3,0,9,0,10,0,25,0,0,0,5,0,4,0,9,0,11,0,31,0,3,0,3,0,7,0,14,0,17,0,49,0,5,0,7,0,31,0,14,4,44,0,107,11,16,9,41,3,40,5,17,5,41,0,192,8,18,0,39,3,49,12,12,3,22,0,175,16,20,0,77,18,40,7,16,10,36,0,231,90,33,11,209,33,120,12,37,8,53,0,607,170,30,10,271,48,67,8,18,5,31,0,660,206,26,5,224,51,76,13,8,3,20,0,625,208,14,6,179,33,35,7,8,0,6,0,500,770,47,8,528,93,204,16,25
SED30069,0,0,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,4,5,9,0,12,0,3,0,0,0,7,4,11,0,5,0,26,0,6,0,4,0,10,0,17,0,24,0,54,0,3,0,14,0,35,3,19,9,26,0,114,4,10,0,13,4,60,0,26,11,55,0,192,19,20,3,53,15,98,7,32,7,63,0,313,20,20,10,97,16,119,5,31,10,43,0,379,37,28,5,131,28,113,14,31,11,35,0,427,188,53,11,350,75,213,29,54,19,62,0,1065,276,47,11,395,102,92,29,28,12,34,0,1018,288,36,18,313,66,104,15,21,4,23,4,892,268,23,4,183,46,46,11,16,0,15,0,601,854,54,23,541,129,238,27,27
SED30070,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,4,4,0,0,0,0,3,4,0,13,0,30,0,0,0,6,5,5,0,11,6,28,0,55,3,6,0,6,0,15,4,15,3,39,0,91,4,7,0,24,0,30,5,29,5,72,0,191,12,23,9,44,12,87,6,44,23,75,3,336,27,13,0,68,22,88,4,24,7,52,3,318,53,27,6,113,27,78,12,21,15,40,0,382,117,36,18,212,48,124,18,19,16,49,0,667,157,24,10,204,43,62,22,18,3,30,0,577,131,21,3,147,32,44,12,9,3,17,0,413,114,9,4,81,18,25,3,3,3,4,0,263,227,7,11,133,44,45,7,9
SED30071,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,3,0,11,0,11,0,0,0,0,0,3,0,4,0,12,0,24,0,0,0,0,0,3,0,11,0,41,0,54,4,4,0,3,0,20,0,13,5,33,0,90,0,5,0,4,3,48,4,15,7,45,3,146,7,16,4,34,8,77,10,27,9,53,0,254,16,12,7,67,12,72,8,25,12,39,0,269,18,14,3,88,13,63,4,23,4,24,0,244,130,42,10,194,62,167,17,35,16,71,3,746,176,34,12,196,51,42,10,19,3,34,4,592,188,20,6,184,42,59,16,13,5,18,0,549,126,18,4,117,35,19,10,3,0,10,0,328,420,23,8,249,50,108,10,14
SED30072,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,10,0,0,0,0,0,0,0,5,0,3,0,6,0,0,0,3,0,0,0,0,0,9,0,19,4,0,0,4,0,0,0,10,4,17,0,33,0,6,0,6,0,14,4,16,5,45,0,81,3,3,0,0,0,18,0,25,0,32,0,85,3,11,0,18,3,48,14,26,13,62,0,194,12,10,0,47,9,74,3,32,12,48,0,248,21,22,8,76,17,80,14,21,10,37,0,302,43,13,8,120,32,95,17,16,10,33,0,401,203,42,19,322,74,170,28,31,16,73,4,984,244,31,4,329,83,94,25,14,10,16,0,858,261,25,17,267,56,61,19,11,5,17,0,735,239,23,13,179,46,30,0,12,5,11,0,551,541,36,12,360,57,106,18,9
SED30073,0,0,0,0,0,0,0,0,6,9,0,13,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,7,0,13,0,16,0,0,0,0,0,0,0,5,0,11,0,17,0,3,0,0,0,11,0,21,5,40,0,77,5,4,0,5,0,31,3,29,0,37,0,104,8,7,0,18,6,56,0,39,5,57,0,193,13,13,3,67,6,98,4,37,5,44,0,301,25,8,7,78,8,91,4,21,8,33,3,285,45,9,4,108,17,75,3,14,10,24,0,303,219,22,9,298,53,153,12,18,14,31,6,838,220,20,4,257,45,54,8,19,9,15,0,654,216,15,10,234,39,52,12,10,4,9,0,604,147,6,5,119,17,12,4,5,0,3,0,326,336,13,16,189,40,45,4,8
SED30074,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,11,0,17,0,25,0,4,0,0,0,12,0,14,4,27,0,60,0,9,0,0,0,26,4,23,4,29,0,108,9,21,3,22,7,77,9,44,11,48,0,231,8,39,6,58,6,87,8,48,9,50,0,318,17,26,0,84,14,95,9,35,13,44,0,337,37,29,4,132,35,111,6,27,10,38,0,423,188,56,11,336,89,201,35,53,21,56,0,1040,264,47,13,390,76,103,25,31,8,21,0,988,300,42,6,333,47,75,19,24,4,28,0,877,241,18,14,191,52,29,4,10,5,6,0,566,663,25,11,388,84,133,14,14
SED30075,0,0,0,0,0,0,0,0,0,14,0,21,0,0,0,0,0,3,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,4,0,9,4,0,0,0,0,3,0,6,0,11,0,29,4,0,0,3,4,3,0,4,3,7,0,34,3,3,0,3,0,4,0,14,9,40,0,80,8,3,0,4,0,29,5,13,5,52,0,126,14,18,3,22,11,61,9,33,12,65,0,238,16,33,10,77,14,102,10,43,14,66,0,381,20,18,9,113,20,127,13,30,7,40,0,397,58,22,9,131,36,99,13,27,7,36,0,438,231,44,11,345,69,181,24,51,25,44,0,1033,245,34,15,323,54,93,33,18,10,20,0,837,214,24,7,224,42,67,14,13,10,12,0,625,156,12,10,111,30,24,8,12,3,3,0,371,364,29,11,221,45,76,11,11
SED30076,0,0,0,0,0,6,0,0,0,27,0,29,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,8,0,17,0,0,0,0,0,8,0,7,0,18,0,34,4,0,0,4,0,9,0,12,5,17,0,56,0,8,0,9,4,17,4,15,6,10,0,66,7,9,0,11,0,44,0,25,0,32,3,136,13,18,6,24,9,32,4,18,0,24,0,139,10,10,0,23,9,41,8,17,6,24,0,147,23,20,7,22,6,45,3,6,3,16,0,150,91,31,4,95,27,144,7,23,13,28,5,463,96,19,7,133,33,57,8,11,3,12,0,382,121,16,5,155,41,67,6,19,9,16,0,448,111,10,10,104,28,28,6,3,4,14,0,319,681,50,19,428,110,275,11,20
SED30077,0,0,0,6,0,0,0,0,0,11,0,18,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,5,0,0,0,0,7,8,0,0,3,0,0,0,0,0,14,0,27,3,0,0,3,0,8,0,3,0,16,0,28,4,6,0,15,0,18,3,12,7,35,0,101,15,10,0,16,3,22,0,21,8,47,0,146,22,22,0,46,0,66,0,37,3,67,3,273,34,28,5,126,6,97,5,39,7,48,0,406,51,23,3,143,15,90,4,18,3,38,0,402,67,23,3,150,11,54,5,14,0,27,3,364,192,31,13,299,38,107,19,16,9,36,3,750,173,17,5,197,25,31,8,11,0,15,5,486,122,12,7,132,19,26,3,4,9,4,0,347,99,7,3,61,7,11,5,0,0,3,5,198,144,10,3,115,16,33,4,9
SED30078,0,0,0,0,0,3,0,0,5,23,0,27,0,0,0,0,0,0,0,5,0,3,0,14,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,4,0,9,0,10,0,0,0,0,0,0,0,3,3,19,0,34,0,0,0,0,3,0,0,20,5,23,0,60,0,8,0,5,0,7,3,20,4,35,0,80,0,8,3,5,6,27,4,33,8,33,0,130,5,23,6,29,3,65,3,51,15,64,0,274,11,41,9,61,15,82,14,53,21,68,3,379,15,22,6,73,17,96,8,35,10,38,3,322,27,40,10,114,18,65,8,24,7,39,0,358,121,47,3,269,51,122,17,44,16,42,4,728,134,38,5,218,45,67,18,21,8,22,0,578,155,23,10,170,39,53,4,12,6,13,0,501,116,14,7,126,25,21,5,5,6,10,0,332,350,39,5,241,55,123,9,14
SED30079,4,0,0,5,0,6,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,4,0,3,0,9,0,18,0,6,0,0,0,5,4,8,0,14,0,25,0,3,0,7,0,8,0,15,0,21,0,65,0,11,4,3,3,19,3,34,6,27,0,107,5,21,0,18,0,53,9,30,8,53,0,191,10,31,4,77,14,88,13,55,11,50,0,343,16,14,4,86,27,137,15,36,14,40,0,389,47,30,6,108,27,105,8,25,10,27,0,387,198,45,11,388,70,210,22,43,14,53,0,1052,290,50,8,433,83,108,25,21,7,28,0,1045,348,41,4,329,87,85,11,26,6,27,0,970,322,21,9,234,58,36,10,11,0,5,0,696,682,37,21,410,83,151,17,28
